model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
svc,k-center,0.575,0.572,0.572,0.575,0.076,0.077,0.077,0.076,3.508,0.01,0.613,0.38,0.42,0.385,0.805,1.8e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
logreg,k-center,0.575,0.573,0.573,0.575,0.076,0.077,0.077,0.076,3.815,0.006,0.524,0.26,0.25,0.26,0.706,0.0,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
mlp,k-center,0.5,0.498,0.498,0.5,0.105,0.106,0.106,0.105,6.291,3.737,0.616,0.394,0.442,0.402,0.761,6.1e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
naive_bayes,k-center,0.538,0.479,0.479,0.538,0.078,0.096,0.096,0.078,7.633,0.001,0.544,0.233,0.196,0.237,0.628,1e-06,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
knn,k-center,0.544,0.528,0.528,0.544,0.047,0.053,0.053,0.047,4.527,0.001,0.669,0.466,0.54,0.487,0.787,7e-06,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
xgb,k-center,0.738,0.734,0.734,0.738,0.032,0.033,0.033,0.032,8.065,0.176,0.79,0.652,0.759,0.721,0.87,1.7e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
rf,k-center,0.762,0.761,0.761,0.762,0.051,0.05,0.05,0.051,22.298,0.527,0.833,0.767,0.864,0.852,0.899,2.4e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
svc,k-center,0.612,0.602,0.602,0.612,0.073,0.068,0.068,0.073,8.31,0.013,0.603,0.373,0.413,0.379,0.806,4.3e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
logreg,k-center,0.625,0.619,0.619,0.625,0.086,0.084,0.084,0.086,7.811,0.112,0.642,0.418,0.471,0.428,0.813,0.0,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
mlp,k-center,0.538,0.536,0.536,0.538,0.075,0.076,0.076,0.075,8.865,0.156,0.62,0.387,0.429,0.393,0.796,4.9e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
naive_bayes,k-center,0.625,0.617,0.617,0.625,0.044,0.042,0.042,0.044,7.639,0.002,0.595,0.349,0.375,0.351,0.816,2e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
knn,k-center,0.55,0.547,0.547,0.55,0.058,0.058,0.058,0.058,5.774,0.001,0.639,0.441,0.51,0.459,0.745,3.6e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016770362854003906,0.20400142669677734
xgb,ag,0.969,0.969,0.969,0.969,0.028,0.028,0.028,0.028,11.668,20.854,0.837,0.804,0.892,0.886,0.889,1.7e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
rf,ag,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,20.17,0.449,0.823,0.749,0.851,0.835,0.893,4.3e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
svc,ag,0.944,0.944,0.944,0.944,0.031,0.031,0.031,0.031,7.324,0.007,0.825,0.732,0.834,0.813,0.907,1e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
logreg,ag,0.944,0.944,0.944,0.944,0.041,0.042,0.042,0.041,7.44,0.008,0.766,0.67,0.788,0.759,0.866,0.0,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
mlp,ag,0.856,0.856,0.856,0.856,0.081,0.081,0.081,0.081,9.791,0.158,0.795,0.674,0.783,0.751,0.89,6.3e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
naive_bayes,ag,0.638,0.613,0.613,0.638,0.094,0.113,0.113,0.094,3.501,0.001,0.632,0.413,0.468,0.424,0.783,1e-06,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
knn,ag,0.838,0.837,0.837,0.838,0.085,0.085,0.085,0.085,8.617,0.001,0.79,0.688,0.8,0.772,0.87,0.000106,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
xgb,ag,0.969,0.969,0.969,0.969,0.02,0.02,0.02,0.02,4.931,0.373,0.828,0.797,0.888,0.883,0.881,2.1e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
rf,ag,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,19.356,0.277,0.829,0.796,0.887,0.882,0.889,1.7e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
svc,ag,0.95,0.95,0.95,0.95,0.042,0.042,0.042,0.042,6.887,0.009,0.823,0.73,0.833,0.813,0.902,8e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
logreg,ag,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,8.169,0.01,0.796,0.72,0.83,0.811,0.876,1e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
mlp,ag,0.9,0.899,0.899,0.9,0.064,0.064,0.064,0.064,7.13,4.479,0.815,0.737,0.841,0.824,0.892,8.4e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
naive_bayes,ag,0.844,0.842,0.842,0.844,0.071,0.073,0.073,0.071,7.783,0.001,0.756,0.587,0.687,0.638,0.845,2e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
knn,ag,0.819,0.817,0.817,0.819,0.078,0.078,0.078,0.078,7.986,0.001,0.786,0.734,0.846,0.833,0.863,4.7e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0016908645629882812,5.358419418334961
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.521,7.709,0.184,0.108,0.119,0.109,0.105,1.6e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,16.857,0.269,0.183,0.126,0.155,0.128,0.106,1.6e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.639,0.004,0.2,0.113,0.121,0.114,0.098,4e-06,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.887,0.006,0.205,0.111,0.115,0.111,0.096,0.0,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
mlp,lc,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,8.655,0.172,0.237,0.184,0.239,0.191,0.163,1e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
naive_bayes,lc,0.806,0.803,0.803,0.806,0.054,0.054,0.054,0.054,6.184,0.002,0.339,0.319,0.453,0.374,0.268,1e-06,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
knn,lc,0.981,0.981,0.981,0.981,0.038,0.038,0.038,0.038,4.198,0.001,0.231,0.16,0.195,0.163,0.144,3.1e-05,original,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.459,0.339,0.192,0.112,0.122,0.112,0.166,1.7e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.147,0.256,0.186,0.112,0.124,0.112,0.105,1.1e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.109,0.011,0.191,0.123,0.144,0.124,0.113,2.1e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.487,0.006,0.201,0.126,0.144,0.127,0.108,1e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
mlp,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,9.514,0.172,0.207,0.166,0.22,0.174,0.144,0.000109,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
naive_bayes,lc,0.944,0.944,0.944,0.944,0.023,0.023,0.023,0.023,7.634,0.001,0.208,0.218,0.328,0.251,0.171,2e-06,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
knn,lc,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,8.507,0.001,0.217,0.203,0.29,0.223,0.146,5.7e-05,latent,80,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.002012968063354492,11.518669128417969
xgb,random,0.894,0.894,0.894,0.894,0.054,0.055,0.055,0.054,5.78,0.291,0.832,0.752,0.851,0.835,0.889,2.5e-05,original,80,6,,,,,
rf,random,0.888,0.887,0.887,0.888,0.085,0.086,0.086,0.085,16.887,0.38,0.816,0.743,0.846,0.83,0.882,2.5e-05,original,80,6,,,,,
svc,random,0.831,0.83,0.83,0.831,0.088,0.088,0.088,0.088,12.76,0.01,0.784,0.668,0.78,0.747,0.851,1.3e-05,original,80,6,,,,,
logreg,random,0.819,0.817,0.817,0.819,0.096,0.098,0.098,0.096,8.151,0.009,0.799,0.703,0.812,0.788,0.862,1e-06,original,80,6,,,,,
mlp,random,0.762,0.759,0.759,0.762,0.098,0.102,0.102,0.098,8.448,0.167,0.766,0.664,0.781,0.749,0.831,1.3e-05,original,80,6,,,,,
naive_bayes,random,0.644,0.616,0.616,0.644,0.042,0.049,0.049,0.042,7.74,0.001,0.584,0.387,0.444,0.398,0.685,1e-06,original,80,6,,,,,
knn,random,0.775,0.77,0.77,0.775,0.124,0.13,0.13,0.124,5.951,0.001,0.716,0.644,0.777,0.748,0.804,0.000111,original,80,6,,,,,
xgb,k-means,0.969,0.969,0.969,0.969,0.02,0.02,0.02,0.02,8.015,0.101,0.835,0.777,0.872,0.861,0.883,1.8e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
rf,k-means,0.919,0.918,0.918,0.919,0.051,0.051,0.051,0.051,17.42,0.375,0.829,0.747,0.847,0.83,0.888,2.3e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
svc,k-means,0.906,0.906,0.906,0.906,0.02,0.02,0.02,0.02,4.037,0.006,0.831,0.788,0.881,0.873,0.905,7e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
logreg,k-means,0.919,0.918,0.918,0.919,0.042,0.043,0.043,0.042,6.353,0.009,0.822,0.791,0.885,0.879,0.894,0.0,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
mlp,k-means,0.856,0.855,0.855,0.856,0.061,0.062,0.062,0.061,10.125,0.225,0.828,0.765,0.863,0.851,0.89,7.1e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
naive_bayes,k-means,0.688,0.667,0.667,0.688,0.138,0.157,0.157,0.138,4.895,0.001,0.64,0.484,0.58,0.521,0.723,2e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
knn,k-means,0.794,0.791,0.791,0.794,0.064,0.066,0.066,0.064,8.256,0.001,0.805,0.725,0.833,0.814,0.872,0.000114,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
xgb,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.024,0.3,0.841,0.797,0.886,0.879,0.913,2.2e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
rf,k-means,0.931,0.931,0.931,0.931,0.036,0.037,0.037,0.036,18.804,0.166,0.837,0.805,0.892,0.887,0.901,9e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
svc,k-means,0.912,0.912,0.912,0.912,0.05,0.051,0.051,0.05,5.953,0.007,0.832,0.802,0.891,0.886,0.905,8e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
logreg,k-means,0.925,0.924,0.924,0.925,0.051,0.051,0.051,0.051,8.536,0.013,0.816,0.787,0.883,0.878,0.919,1e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
mlp,k-means,0.812,0.811,0.811,0.812,0.059,0.06,0.06,0.059,8.871,0.16,0.823,0.742,0.844,0.827,0.901,0.000117,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
naive_bayes,k-means,0.844,0.84,0.84,0.844,0.052,0.054,0.054,0.052,4.179,0.002,0.792,0.643,0.747,0.706,0.863,2e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
knn,k-means,0.769,0.768,0.768,0.769,0.058,0.057,0.057,0.058,8.178,0.001,0.749,0.699,0.824,0.808,0.834,3.8e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001968860626220703,0.8040609359741211
xgb,k-center,0.738,0.734,0.734,0.738,0.038,0.038,0.038,0.038,8.097,0.081,0.83,0.746,0.846,0.829,0.884,1.9e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
rf,k-center,0.694,0.689,0.689,0.694,0.061,0.063,0.063,0.061,18.825,0.392,0.823,0.7,0.803,0.774,0.89,2.9e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
svc,k-center,0.594,0.585,0.585,0.594,0.048,0.054,0.054,0.048,8.115,0.009,0.583,0.317,0.325,0.317,0.84,1.5e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
logreg,k-center,0.588,0.585,0.585,0.588,0.05,0.052,0.052,0.05,8.637,0.014,0.593,0.347,0.372,0.349,0.754,0.0,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
mlp,k-center,0.494,0.492,0.492,0.494,0.067,0.068,0.068,0.067,9.515,0.169,0.604,0.379,0.422,0.385,0.797,4.4e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
naive_bayes,k-center,0.462,0.36,0.36,0.462,0.023,0.014,0.014,0.023,5.139,0.001,0.502,0.15,0.067,0.166,0.555,1e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
knn,k-center,0.55,0.545,0.545,0.55,0.064,0.064,0.064,0.064,6.503,0.001,0.674,0.486,0.568,0.513,0.782,0.000117,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
xgb,k-center,0.694,0.692,0.692,0.694,0.07,0.069,0.069,0.07,7.446,0.119,0.799,0.677,0.785,0.753,0.873,2e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
rf,k-center,0.725,0.723,0.723,0.725,0.036,0.036,0.036,0.036,17.977,0.456,0.827,0.765,0.863,0.852,0.9,2.6e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
svc,k-center,0.569,0.481,0.481,0.569,0.057,0.121,0.121,0.057,8.907,0.01,0.5,0.135,0.043,0.156,0.249,2.1e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
logreg,k-center,0.562,0.559,0.559,0.562,0.091,0.089,0.089,0.091,8.985,0.123,0.702,0.524,0.616,0.561,0.826,1e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
mlp,k-center,0.481,0.48,0.48,0.481,0.07,0.07,0.07,0.07,8.813,0.136,0.594,0.354,0.384,0.357,0.715,6.2e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
naive_bayes,k-center,0.638,0.629,0.629,0.638,0.058,0.059,0.059,0.058,8.04,0.001,0.578,0.318,0.329,0.319,0.772,1e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
knn,k-center,0.519,0.511,0.511,0.519,0.054,0.06,0.06,0.054,8.271,0.001,0.635,0.448,0.524,0.47,0.699,7.9e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0014963150024414062,0.193772554397583
xgb,ag,0.931,0.931,0.931,0.931,0.054,0.054,0.054,0.054,8.183,0.04,0.832,0.801,0.891,0.886,0.883,3e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
rf,ag,0.931,0.931,0.931,0.931,0.054,0.054,0.054,0.054,22.282,0.872,0.779,0.745,0.858,0.85,0.879,8.9e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
svc,ag,0.9,0.9,0.9,0.9,0.023,0.024,0.024,0.023,12.159,0.017,0.831,0.796,0.887,0.881,0.897,7e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
logreg,ag,0.925,0.925,0.925,0.925,0.047,0.047,0.047,0.047,5.758,0.011,0.796,0.726,0.836,0.818,0.861,0.0,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
mlp,ag,0.819,0.817,0.817,0.819,0.064,0.066,0.066,0.064,7.273,0.244,0.792,0.699,0.811,0.786,0.877,9.1e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
naive_bayes,ag,0.688,0.675,0.675,0.688,0.103,0.122,0.122,0.103,5.627,0.001,0.706,0.599,0.723,0.68,0.756,1e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
knn,ag,0.806,0.805,0.805,0.806,0.064,0.066,0.066,0.064,7.92,0.001,0.762,0.715,0.836,0.822,0.846,2.2e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
xgb,ag,0.962,0.962,0.962,0.962,0.046,0.047,0.047,0.046,5.023,0.175,0.831,0.792,0.884,0.878,0.906,6e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
rf,ag,0.938,0.937,0.937,0.938,0.044,0.044,0.044,0.044,18.962,0.675,0.83,0.8,0.89,0.886,0.913,2.8e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
svc,ag,0.938,0.937,0.937,0.938,0.034,0.034,0.034,0.034,7.632,0.007,0.799,0.739,0.848,0.834,0.888,1.2e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
logreg,ag,0.925,0.925,0.925,0.925,0.038,0.038,0.038,0.038,7.721,0.117,0.769,0.705,0.824,0.805,0.858,1e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
mlp,ag,0.85,0.849,0.849,0.85,0.036,0.036,0.036,0.036,7.073,5.537,0.785,0.712,0.826,0.807,0.871,9.6e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
naive_bayes,ag,0.781,0.775,0.775,0.781,0.056,0.061,0.061,0.056,4.829,0.001,0.794,0.64,0.743,0.702,0.877,1e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
knn,ag,0.762,0.756,0.756,0.762,0.064,0.069,0.069,0.064,8.265,0.001,0.741,0.692,0.82,0.804,0.834,5.6e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0015292167663574219,5.817831516265869
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.11,0.726,0.194,0.104,0.106,0.104,0.122,1.8e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,19.652,0.499,0.188,0.111,0.122,0.111,0.104,3e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.432,0.004,0.219,0.114,0.114,0.114,0.1,3e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.955,0.006,0.219,0.114,0.113,0.114,0.1,0.0,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.782,0.209,0.211,0.135,0.157,0.136,0.127,6.3e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
naive_bayes,lc,0.731,0.716,0.716,0.731,0.047,0.052,0.052,0.047,7.669,0.001,0.385,0.377,0.546,0.474,0.267,2e-06,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
knn,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,12.635,0.013,0.214,0.152,0.189,0.156,0.137,4.2e-05,original,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
xgb,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,5.268,0.038,0.184,0.114,0.131,0.115,0.172,2.2e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,18.461,0.176,0.182,0.101,0.107,0.101,0.106,1e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.15,0.008,0.213,0.128,0.142,0.128,0.105,6e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
logreg,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,5.918,0.006,0.211,0.142,0.17,0.144,0.112,0.0,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
mlp,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,4.838,0.19,0.271,0.193,0.238,0.198,0.162,9.7e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
naive_bayes,lc,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,8.045,0.002,0.212,0.227,0.346,0.265,0.171,2e-06,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
knn,lc,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,10.488,0.001,0.243,0.205,0.278,0.219,0.159,4.4e-05,latent,80,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.0017242431640625,12.326244115829468
xgb,random,0.85,0.849,0.849,0.85,0.036,0.037,0.037,0.036,6.168,0.328,0.826,0.729,0.831,0.81,0.9,2e-05,original,80,7,,,,,
rf,random,0.781,0.779,0.779,0.781,0.071,0.072,0.072,0.071,28.783,0.491,0.829,0.729,0.83,0.809,0.89,3.2e-05,original,80,7,,,,,
svc,random,0.738,0.73,0.73,0.738,0.081,0.084,0.084,0.081,7.763,0.014,0.754,0.668,0.79,0.762,0.837,1.6e-05,original,80,7,,,,,
logreg,random,0.731,0.729,0.729,0.731,0.067,0.067,0.067,0.067,7.598,0.005,0.811,0.74,0.845,0.829,0.875,0.0,original,80,7,,,,,
mlp,random,0.688,0.682,0.682,0.688,0.066,0.066,0.066,0.066,8.939,0.162,0.767,0.66,0.776,0.744,0.841,2.6e-05,original,80,7,,,,,
naive_bayes,random,0.562,0.513,0.513,0.562,0.071,0.123,0.123,0.071,7.042,0.002,0.593,0.609,0.813,0.833,0.746,1e-06,original,80,7,,,,,
knn,random,0.731,0.724,0.724,0.731,0.025,0.027,0.027,0.025,7.271,0.001,0.734,0.681,0.811,0.792,0.808,2.5e-05,original,80,7,,,,,
xgb,k-means,0.956,0.956,0.956,0.956,0.015,0.015,0.015,0.015,7.139,0.15,0.831,0.807,0.895,0.891,0.877,1.8e-05,original,80,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0015392303466796875,1.0872294902801514
rf,k-means,0.944,0.944,0.944,0.944,0.023,0.023,0.023,0.023,16.369,0.264,0.8,0.748,0.855,0.843,0.879,1.7e-05,original,80,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0015392303466796875,1.0872294902801514
svc,k-means,0.906,0.906,0.906,0.906,0.044,0.044,0.044,0.044,7.763,0.006,0.818,0.769,0.868,0.859,0.891,7e-06,original,80,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0015392303466796875,1.0872294902801514
logreg,k-means,0.906,0.906,0.906,0.906,0.044,0.044,0.044,0.044,6.015,0.011,0.824,0.791,0.885,0.879,0.896,0.0,original,80,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0015392303466796875,1.0872294902801514
mlp,k-means,0.819,0.817,0.817,0.819,0.036,0.035,0.035,0.036,6.25,0.245,0.8,0.735,0.843,0.828,0.884,5.5e-05,original,80,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0015392303466796875,1.0872294902801514
