model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k-means,0.894,0.894,0.894,0.894,0.001,0.001,0.001,0.001,4.704,0.266,0.759,0.672,0.719,0.697,0.853,5e-06,original,0.2,6,,,,
rf,k-means,0.89,0.89,0.89,0.89,0.006,0.006,0.006,0.006,13.186,0.525,0.804,0.713,0.756,0.737,0.891,1.1e-05,original,0.2,6,,,,
svc,k-means,0.803,0.803,0.803,0.803,0.013,0.013,0.013,0.013,57.92,4.896,0.819,0.765,0.813,0.801,0.897,0.000195,original,0.2,6,,,,
logreg,k-means,0.811,0.811,0.811,0.811,0.013,0.013,0.013,0.013,3.793,0.065,0.812,0.771,0.821,0.812,0.89,6e-06,original,0.2,6,,,,
mlp,k-means,0.805,0.805,0.805,0.805,0.01,0.01,0.01,0.01,22.463,41.469,0.805,0.756,0.807,0.795,0.886,1.4e-05,original,0.2,6,,,,
naive_bayes,k-means,0.704,0.69,0.69,0.704,0.023,0.029,0.029,0.023,5.393,0.008,0.717,0.605,0.643,0.619,0.823,1e-06,original,0.2,6,,,,
knn,k-means,0.753,0.753,0.753,0.753,0.011,0.012,0.012,0.012,7.761,0.001,0.801,0.727,0.775,0.758,0.882,5.4e-05,original,0.2,6,,,,
xgb,ag,0.82,0.82,0.82,0.82,0.007,0.008,0.008,0.008,6.575,0.157,0.789,0.717,0.766,0.748,0.873,6e-06,original,0.2,6,,,,
rf,ag,0.825,0.824,0.824,0.825,0.016,0.016,0.016,0.016,14.295,0.946,0.816,0.75,0.797,0.782,0.897,1.6e-05,original,0.2,6,,,,
svc,ag,0.814,0.814,0.814,0.814,0.014,0.015,0.015,0.014,36.556,4.467,0.821,0.765,0.813,0.8,0.899,0.000193,original,0.2,6,,,,
logreg,ag,0.817,0.817,0.817,0.817,0.014,0.014,0.014,0.014,3.226,0.145,0.806,0.766,0.817,0.807,0.885,7e-06,original,0.2,6,,,,
mlp,ag,0.808,0.808,0.808,0.808,0.014,0.014,0.014,0.014,20.289,51.42,0.808,0.769,0.821,0.811,0.892,1.3e-05,original,0.2,6,,,,
naive_bayes,ag,0.713,0.704,0.704,0.714,0.016,0.02,0.02,0.016,5.042,0.012,0.732,0.631,0.674,0.649,0.826,1e-06,original,0.2,6,,,,
knn,ag,0.757,0.757,0.757,0.757,0.017,0.017,0.017,0.017,6.13,0.002,0.804,0.729,0.776,0.758,0.883,4e-05,original,0.2,6,,,,
xgb,k_center,0.78,0.78,0.78,0.78,0.011,0.011,0.011,0.011,4.147,0.117,0.802,0.726,0.774,0.756,0.897,4e-06,original,0.2,6,,,,
rf,k_center,0.784,0.783,0.784,0.784,0.016,0.016,0.016,0.016,12.552,0.729,0.815,0.731,0.775,0.757,0.909,1.5e-05,original,0.2,6,,,,
svc,k_center,0.783,0.783,0.783,0.783,0.015,0.015,0.015,0.015,35.478,3.508,0.809,0.724,0.768,0.75,0.9,0.000214,original,0.2,6,,,,
logreg,k_center,0.778,0.778,0.778,0.778,0.017,0.017,0.017,0.017,3.774,0.083,0.819,0.748,0.794,0.779,0.896,1.4e-05,original,0.2,6,,,,
mlp,k_center,0.756,0.755,0.755,0.756,0.01,0.01,0.01,0.01,21.245,36.394,0.79,0.699,0.744,0.724,0.882,1.9e-05,original,0.2,6,,,,
naive_bayes,k_center,0.637,0.599,0.599,0.637,0.031,0.042,0.042,0.03,5.334,0.008,0.579,0.362,0.328,0.368,0.817,1e-06,original,0.2,6,,,,
knn,k_center,0.72,0.72,0.72,0.72,0.01,0.01,0.01,0.01,6.891,0.002,0.764,0.678,0.726,0.704,0.847,3.1e-05,original,0.2,6,,,,
xgb,craig,0.638,0.638,0.639,0.639,0.017,0.017,0.017,0.017,3.566,0.395,0.758,0.707,0.765,0.749,0.841,5e-06,original,0.2,6,,,,
rf,craig,0.624,0.623,0.623,0.623,0.028,0.028,0.028,0.028,10.374,0.298,0.752,0.71,0.771,0.757,0.834,8e-06,original,0.2,6,,,,
svc,craig,0.591,0.591,0.592,0.592,0.025,0.025,0.025,0.026,14.449,1.469,0.811,0.756,0.806,0.793,0.895,0.000188,original,0.2,6,,,,
logreg,craig,0.582,0.581,0.582,0.582,0.015,0.015,0.015,0.015,3.639,0.083,0.814,0.767,0.816,0.806,0.896,5e-06,original,0.2,6,,,,
mlp,craig,0.606,0.605,0.605,0.606,0.01,0.01,0.01,0.01,13.409,20.396,0.809,0.757,0.808,0.796,0.894,7e-06,original,0.2,6,,,,
naive_bayes,craig,0.511,0.412,0.418,0.521,0.007,0.022,0.021,0.006,4.706,0.004,0.515,0.244,0.166,0.273,0.539,1e-06,original,0.2,6,,,,
knn,craig,0.568,0.567,0.568,0.57,0.024,0.024,0.024,0.024,5.915,0.001,0.553,0.494,0.553,0.52,0.582,3.1e-05,original,0.2,6,,,,
xgb,lc,0.862,0.862,0.862,0.862,0.011,0.011,0.011,0.011,4.447,0.205,0.205,0.195,0.239,0.204,0.125,4e-06,original,0.2,6,,,,
rf,lc,0.805,0.805,0.805,0.805,0.016,0.016,0.016,0.016,11.388,0.581,0.211,0.192,0.227,0.197,0.129,1.3e-05,original,0.2,6,,,,
svc,lc,0.87,0.87,0.87,0.87,0.01,0.01,0.01,0.01,37.749,4.497,0.187,0.179,0.22,0.186,0.103,0.000184,original,0.2,6,,,,
logreg,lc,0.881,0.881,0.881,0.881,0.006,0.006,0.006,0.006,3.216,0.131,0.183,0.176,0.218,0.184,0.099,5e-06,original,0.2,6,,,,
mlp,lc,0.876,0.876,0.876,0.876,0.012,0.012,0.012,0.012,19.67,83.078,0.187,0.179,0.22,0.186,0.102,1.6e-05,original,0.2,6,,,,
naive_bayes,lc,0.609,0.57,0.57,0.609,0.02,0.034,0.035,0.021,5.28,0.008,0.264,0.284,0.394,0.346,0.153,1e-06,original,0.2,6,,,,
knn,lc,0.798,0.798,0.798,0.798,0.01,0.01,0.01,0.01,6.695,0.002,0.219,0.207,0.253,0.217,0.173,3e-05,original,0.2,6,,,,
xgb,random,0.825,0.825,0.825,0.825,0.009,0.009,0.009,0.009,6.231,0.074,0.837,0.787,0.832,0.822,0.919,5e-06,original,0.2,7,,,,
rf,random,0.818,0.818,0.818,0.818,0.009,0.009,0.009,0.009,12.796,1.033,0.82,0.762,0.81,0.797,0.902,2.3e-05,original,0.2,7,,,,
svc,random,0.818,0.817,0.817,0.818,0.008,0.008,0.008,0.008,45.068,3.336,0.822,0.765,0.813,0.8,0.898,0.000213,original,0.2,7,,,,
logreg,random,0.818,0.818,0.818,0.818,0.004,0.004,0.004,0.004,3.85,0.061,0.822,0.77,0.818,0.807,0.898,6e-06,original,0.2,7,,,,
mlp,random,0.817,0.817,0.817,0.817,0.007,0.007,0.007,0.007,20.577,132.131,0.822,0.762,0.809,0.796,0.902,1.8e-05,original,0.2,7,,,,
naive_bayes,random,0.679,0.654,0.654,0.679,0.021,0.031,0.031,0.021,5.185,0.005,0.688,0.545,0.568,0.549,0.764,1e-06,original,0.2,7,,,,
knn,random,0.794,0.793,0.793,0.794,0.012,0.012,0.012,0.012,6.816,0.001,0.807,0.756,0.806,0.794,0.875,4.6e-05,original,0.2,7,,,,
xgb,k-means,0.9,0.9,0.9,0.9,0.006,0.006,0.006,0.006,4.96,0.348,0.764,0.659,0.7,0.678,0.865,4e-06,original,0.2,7,,,,
rf,k-means,0.893,0.893,0.893,0.893,0.003,0.003,0.003,0.003,14.759,0.491,0.799,0.706,0.75,0.73,0.89,1e-05,original,0.2,7,,,,
svc,k-means,0.797,0.797,0.797,0.797,0.007,0.007,0.007,0.007,38.588,3.771,0.822,0.759,0.805,0.792,0.901,0.000231,original,0.2,7,,,,
logreg,k-means,0.809,0.809,0.809,0.809,0.011,0.011,0.011,0.011,3.53,0.162,0.808,0.77,0.821,0.812,0.884,6e-06,original,0.2,7,,,,
mlp,k-means,0.806,0.806,0.806,0.806,0.006,0.006,0.006,0.006,16.076,26.142,0.809,0.768,0.819,0.809,0.89,1e-05,original,0.2,7,,,,
naive_bayes,k-means,0.69,0.675,0.675,0.69,0.04,0.051,0.05,0.039,5.661,0.005,0.708,0.587,0.62,0.597,0.829,1e-06,original,0.2,7,,,,
knn,k-means,0.756,0.755,0.755,0.756,0.006,0.007,0.007,0.006,6.18,0.001,0.802,0.729,0.777,0.76,0.877,4.6e-05,original,0.2,7,,,,
xgb,ag,0.828,0.828,0.828,0.828,0.009,0.009,0.009,0.009,4.157,0.083,0.806,0.737,0.785,0.769,0.887,4e-06,original,0.2,7,,,,
rf,ag,0.826,0.826,0.826,0.826,0.007,0.007,0.007,0.007,15.336,1.491,0.815,0.754,0.801,0.788,0.899,2.7e-05,original,0.2,7,,,,
svc,ag,0.809,0.809,0.809,0.809,0.012,0.012,0.012,0.012,39.696,3.958,0.805,0.747,0.797,0.783,0.886,0.000187,original,0.2,7,,,,
logreg,ag,0.815,0.815,0.815,0.816,0.005,0.005,0.005,0.005,3.42,0.118,0.822,0.771,0.819,0.808,0.896,4e-06,original,0.2,7,,,,
mlp,ag,0.81,0.81,0.81,0.81,0.016,0.016,0.016,0.016,16.328,26.457,0.812,0.771,0.821,0.811,0.893,9e-06,original,0.2,7,,,,
naive_bayes,ag,0.72,0.713,0.713,0.72,0.017,0.021,0.021,0.017,5.076,0.008,0.732,0.633,0.676,0.651,0.826,1e-06,original,0.2,7,,,,
knn,ag,0.757,0.757,0.757,0.757,0.011,0.011,0.011,0.011,6.315,0.002,0.814,0.755,0.803,0.79,0.885,4.4e-05,original,0.2,7,,,,
xgb,k_center,0.799,0.799,0.799,0.799,0.012,0.012,0.012,0.012,3.958,0.059,0.819,0.739,0.783,0.766,0.912,4e-06,original,0.2,7,,,,
rf,k_center,0.782,0.782,0.782,0.782,0.012,0.012,0.012,0.012,13.612,1.085,0.809,0.722,0.766,0.747,0.906,3e-05,original,0.2,7,,,,
svc,k_center,0.78,0.78,0.78,0.78,0.009,0.009,0.009,0.009,55.117,6.196,0.807,0.718,0.761,0.742,0.893,0.000445,original,0.2,7,,,,
logreg,k_center,0.776,0.776,0.776,0.776,0.008,0.008,0.008,0.008,4.213,0.265,0.819,0.75,0.796,0.781,0.897,1.1e-05,original,0.2,7,,,,
mlp,k_center,0.778,0.778,0.778,0.778,0.011,0.011,0.011,0.011,24.114,38.685,0.791,0.699,0.744,0.724,0.88,9e-06,original,0.2,7,,,,
naive_bayes,k_center,0.643,0.611,0.611,0.643,0.031,0.042,0.042,0.031,4.333,0.007,0.62,0.436,0.427,0.436,0.844,1e-06,original,0.2,7,,,,
knn,k_center,0.716,0.716,0.716,0.716,0.013,0.013,0.013,0.013,4.853,0.002,0.763,0.678,0.726,0.704,0.834,3.1e-05,original,0.2,7,,,,
xgb,craig,0.643,0.643,0.643,0.643,0.017,0.017,0.017,0.017,4.143,24.276,0.789,0.74,0.794,0.781,0.877,5e-06,original,0.2,7,,,,
rf,craig,0.617,0.616,0.616,0.617,0.029,0.028,0.028,0.029,11.205,0.382,0.726,0.682,0.746,0.729,0.811,1e-05,original,0.2,7,,,,
svc,craig,0.593,0.593,0.593,0.593,0.016,0.016,0.016,0.016,14.682,1.919,0.801,0.75,0.802,0.79,0.891,0.00017,original,0.2,7,,,,
logreg,craig,0.582,0.582,0.582,0.582,0.018,0.018,0.018,0.018,4.213,0.128,0.815,0.765,0.814,0.803,0.896,6e-06,original,0.2,7,,,,
mlp,craig,0.607,0.607,0.607,0.607,0.022,0.022,0.022,0.022,11.606,13.67,0.81,0.755,0.804,0.791,0.896,1.3e-05,original,0.2,7,,,,
naive_bayes,craig,0.502,0.38,0.38,0.503,0.008,0.015,0.015,0.008,4.218,0.005,0.513,0.236,0.155,0.268,0.558,1e-06,original,0.2,7,,,,
knn,craig,0.562,0.561,0.561,0.562,0.013,0.013,0.013,0.013,6.376,0.001,0.55,0.488,0.544,0.511,0.571,3e-05,original,0.2,7,,,,
xgb,lc,0.869,0.869,0.869,0.869,0.007,0.007,0.007,0.007,4.054,0.132,0.202,0.193,0.237,0.201,0.118,4e-06,original,0.2,7,,,,
rf,lc,0.818,0.818,0.818,0.818,0.015,0.015,0.015,0.015,11.083,1.527,0.209,0.194,0.233,0.201,0.131,3.1e-05,original,0.2,7,,,,
svc,lc,0.878,0.878,0.878,0.878,0.008,0.008,0.008,0.008,38.265,2.415,0.187,0.18,0.222,0.188,0.103,0.000122,original,0.2,7,,,,
logreg,lc,0.88,0.88,0.88,0.88,0.009,0.009,0.009,0.009,4.458,0.091,0.183,0.176,0.218,0.184,0.099,6e-06,original,0.2,7,,,,
mlp,lc,0.875,0.875,0.875,0.875,0.017,0.017,0.017,0.017,15.416,27.016,0.188,0.179,0.221,0.187,0.102,9e-06,original,0.2,7,,,,
naive_bayes,lc,0.622,0.583,0.583,0.622,0.06,0.081,0.081,0.06,4.877,0.008,0.264,0.283,0.393,0.345,0.153,1e-06,original,0.2,7,,,,
knn,lc,0.798,0.798,0.798,0.798,0.016,0.016,0.016,0.016,6.231,0.001,0.219,0.207,0.253,0.217,0.173,3.2e-05,original,0.2,7,,,,
xgb,random,0.821,0.82,0.82,0.821,0.015,0.015,0.015,0.015,5.374,0.079,0.822,0.773,0.821,0.81,0.911,5e-06,original,0.2,8,,,,
rf,random,0.817,0.817,0.817,0.817,0.009,0.009,0.009,0.008,11.459,0.715,0.821,0.76,0.807,0.794,0.903,1.7e-05,original,0.2,8,,,,
svc,random,0.815,0.814,0.814,0.815,0.012,0.012,0.012,0.012,36.456,3.314,0.811,0.751,0.799,0.786,0.895,0.00018,original,0.2,8,,,,
logreg,random,0.819,0.818,0.818,0.819,0.014,0.014,0.014,0.014,3.757,0.043,0.822,0.768,0.816,0.804,0.899,6e-06,original,0.2,8,,,,
mlp,random,0.816,0.815,0.815,0.816,0.012,0.012,0.012,0.012,17.15,24.554,0.82,0.76,0.808,0.795,0.903,8e-06,original,0.2,8,,,,
naive_bayes,random,0.662,0.63,0.63,0.662,0.033,0.042,0.042,0.033,4.979,0.008,0.68,0.54,0.563,0.545,0.749,1e-06,original,0.2,8,,,,
knn,random,0.79,0.789,0.789,0.79,0.009,0.009,0.009,0.009,7.323,0.001,0.796,0.736,0.787,0.772,0.87,4.2e-05,original,0.2,8,,,,
xgb,k-means,0.899,0.899,0.899,0.899,0.008,0.008,0.008,0.008,4.574,0.186,0.762,0.666,0.711,0.688,0.867,2e-06,original,0.2,8,,,,
rf,k-means,0.898,0.898,0.898,0.898,0.008,0.008,0.008,0.008,12.241,0.513,0.801,0.712,0.756,0.737,0.886,1.1e-05,original,0.2,8,,,,
svc,k-means,0.804,0.804,0.804,0.804,0.006,0.006,0.006,0.006,37.047,3.484,0.814,0.762,0.812,0.8,0.893,0.000185,original,0.2,8,,,,
logreg,k-means,0.815,0.815,0.815,0.815,0.007,0.007,0.007,0.007,3.3,1.75,0.806,0.768,0.82,0.811,0.885,7e-06,original,0.2,8,,,,
mlp,k-means,0.802,0.802,0.802,0.802,0.009,0.009,0.009,0.009,14.726,57.835,0.808,0.756,0.806,0.793,0.891,1.6e-05,original,0.2,8,,,,
naive_bayes,k-means,0.693,0.679,0.679,0.693,0.034,0.041,0.041,0.034,4.91,0.005,0.709,0.588,0.621,0.598,0.826,1e-06,original,0.2,8,,,,
knn,k-means,0.756,0.755,0.755,0.756,0.009,0.009,0.009,0.009,7.611,0.001,0.801,0.729,0.777,0.76,0.882,6e-05,original,0.2,8,,,,
xgb,ag,0.83,0.83,0.83,0.83,0.015,0.015,0.015,0.015,4.43,0.112,0.802,0.734,0.783,0.767,0.883,4e-06,original,0.2,8,,,,
rf,ag,0.826,0.826,0.826,0.826,0.015,0.015,0.015,0.015,14.282,1.792,0.819,0.753,0.8,0.786,0.899,2.9e-05,original,0.2,8,,,,
svc,ag,0.812,0.812,0.812,0.812,0.016,0.016,0.016,0.016,43.782,3.424,0.815,0.761,0.81,0.798,0.895,0.000191,original,0.2,8,,,,
logreg,ag,0.817,0.817,0.817,0.817,0.017,0.017,0.017,0.017,3.833,0.129,0.805,0.764,0.816,0.806,0.885,6e-06,original,0.2,8,,,,
mlp,ag,0.811,0.811,0.811,0.811,0.021,0.021,0.021,0.021,16.416,29.308,0.806,0.77,0.822,0.813,0.893,1.9e-05,original,0.2,8,,,,
naive_bayes,ag,0.714,0.706,0.706,0.714,0.015,0.018,0.018,0.016,5.014,0.008,0.732,0.633,0.676,0.651,0.826,1e-06,original,0.2,8,,,,
knn,ag,0.754,0.753,0.753,0.754,0.021,0.021,0.021,0.021,7.455,0.001,0.804,0.729,0.776,0.758,0.883,4.4e-05,original,0.2,8,,,,
xgb,k_center,0.793,0.793,0.793,0.793,0.009,0.009,0.009,0.009,4.207,0.201,0.821,0.741,0.785,0.768,0.908,5e-06,original,0.2,8,,,,
rf,k_center,0.778,0.778,0.778,0.778,0.01,0.01,0.01,0.01,14.972,1.233,0.815,0.73,0.774,0.757,0.91,4e-05,original,0.2,8,,,,
svc,k_center,0.784,0.784,0.784,0.784,0.006,0.006,0.006,0.006,51.34,5.717,0.811,0.723,0.766,0.748,0.899,0.00044,original,0.2,8,,,,
logreg,k_center,0.78,0.78,0.78,0.78,0.005,0.005,0.005,0.005,6.017,1.153,0.818,0.748,0.794,0.779,0.897,1e-05,original,0.2,8,,,,
mlp,k_center,0.771,0.771,0.771,0.771,0.009,0.009,0.009,0.009,32.324,114.209,0.798,0.702,0.745,0.724,0.893,9e-06,original,0.2,8,,,,
naive_bayes,k_center,0.646,0.615,0.615,0.646,0.016,0.021,0.021,0.016,5.835,0.008,0.634,0.46,0.46,0.46,0.848,1e-06,original,0.2,8,,,,
knn,k_center,0.705,0.703,0.703,0.705,0.01,0.01,0.01,0.01,7.535,0.001,0.741,0.638,0.68,0.655,0.826,4.2e-05,original,0.2,8,,,,
xgb,craig,0.644,0.644,0.644,0.644,0.016,0.015,0.015,0.016,5.694,12.133,0.788,0.737,0.791,0.777,0.868,1.3e-05,original,0.2,8,,,,
rf,craig,0.623,0.623,0.623,0.623,0.031,0.031,0.031,0.031,10.647,0.534,0.731,0.687,0.75,0.734,0.816,1.7e-05,original,0.2,8,,,,
svc,craig,0.607,0.606,0.607,0.607,0.018,0.018,0.018,0.018,17.694,1.852,0.812,0.764,0.814,0.802,0.898,0.000181,original,0.2,8,,,,
logreg,craig,0.58,0.58,0.58,0.58,0.02,0.02,0.02,0.02,3.345,0.108,0.813,0.768,0.818,0.808,0.895,7e-06,original,0.2,8,,,,
mlp,craig,0.611,0.61,0.61,0.611,0.021,0.021,0.021,0.021,9.921,12.364,0.809,0.757,0.807,0.795,0.894,1.2e-05,original,0.2,8,,,,
naive_bayes,craig,0.514,0.413,0.417,0.521,0.013,0.036,0.036,0.013,5.354,0.005,0.523,0.26,0.188,0.285,0.533,1e-06,original,0.2,8,,,,
knn,craig,0.55,0.549,0.55,0.551,0.03,0.03,0.03,0.03,6.387,0.001,0.512,0.461,0.523,0.487,0.512,3e-05,original,0.2,8,,,,
xgb,lc,0.863,0.863,0.863,0.863,0.007,0.007,0.007,0.007,4.104,0.119,0.202,0.193,0.238,0.202,0.116,4e-06,original,0.2,8,,,,
rf,lc,0.812,0.812,0.812,0.812,0.009,0.01,0.01,0.009,10.241,0.76,0.211,0.194,0.231,0.2,0.13,1.8e-05,original,0.2,8,,,,
svc,lc,0.877,0.877,0.877,0.877,0.006,0.006,0.006,0.006,44.407,2.514,0.187,0.18,0.222,0.188,0.103,0.00015,original,0.2,8,,,,
logreg,lc,0.881,0.881,0.881,0.881,0.008,0.008,0.008,0.008,3.854,0.145,0.183,0.176,0.218,0.184,0.099,8e-06,original,0.2,8,,,,
mlp,lc,0.879,0.879,0.879,0.879,0.013,0.013,0.013,0.013,16.546,50.618,0.187,0.179,0.22,0.186,0.102,1.1e-05,original,0.2,8,,,,
naive_bayes,lc,0.608,0.567,0.567,0.608,0.02,0.026,0.026,0.02,4.558,0.004,0.264,0.283,0.393,0.345,0.153,1e-06,original,0.2,8,,,,
knn,lc,0.798,0.798,0.798,0.798,0.016,0.017,0.017,0.016,8.127,0.001,0.219,0.202,0.242,0.209,0.167,3.9e-05,original,0.2,8,,,,
xgb,random,0.828,0.828,0.828,0.828,0.008,0.008,0.008,0.008,6.285,0.173,0.824,0.771,0.818,0.807,0.911,5e-06,original,0.2,9,,,,
rf,random,0.827,0.826,0.826,0.827,0.01,0.01,0.01,0.01,13.844,1.572,0.822,0.759,0.805,0.792,0.904,4.5e-05,original,0.2,9,,,,
svc,random,0.824,0.824,0.824,0.824,0.008,0.008,0.008,0.008,45.51,3.059,0.816,0.754,0.801,0.788,0.896,0.000186,original,0.2,9,,,,
logreg,random,0.829,0.828,0.828,0.829,0.012,0.012,0.012,0.012,3.15,0.101,0.813,0.756,0.805,0.792,0.894,5e-06,original,0.2,9,,,,
mlp,random,0.823,0.823,0.823,0.823,0.016,0.016,0.016,0.016,18.972,37.129,0.815,0.75,0.798,0.784,0.902,1.8e-05,original,0.2,9,,,,
naive_bayes,random,0.664,0.631,0.631,0.664,0.013,0.018,0.018,0.013,5.261,0.005,0.648,0.482,0.488,0.482,0.707,1e-06,original,0.2,9,,,,
knn,random,0.806,0.806,0.806,0.806,0.005,0.005,0.005,0.005,10.858,0.001,0.798,0.731,0.78,0.764,0.864,5.8e-05,original,0.2,9,,,,
xgb,k-means,0.897,0.897,0.897,0.897,0.01,0.01,0.01,0.01,8.305,76.422,0.759,0.65,0.69,0.667,0.865,2.7e-05,original,0.2,9,,,,
rf,k-means,0.897,0.897,0.897,0.897,0.006,0.006,0.006,0.006,15.994,1.92,0.796,0.7,0.743,0.723,0.887,3.5e-05,original,0.2,9,,,,
svc,k-means,0.806,0.806,0.806,0.806,0.014,0.014,0.014,0.014,45.108,3.237,0.819,0.763,0.811,0.799,0.898,0.000203,original,0.2,9,,,,
logreg,k-means,0.808,0.808,0.808,0.808,0.006,0.006,0.006,0.006,3.623,0.076,0.82,0.77,0.819,0.808,0.894,1.4e-05,original,0.2,9,,,,
mlp,k-means,0.807,0.807,0.807,0.807,0.014,0.014,0.014,0.014,19.235,34.113,0.793,0.748,0.801,0.789,0.881,1.3e-05,original,0.2,9,,,,
naive_bayes,k-means,0.685,0.67,0.67,0.685,0.007,0.009,0.009,0.007,4.83,0.007,0.701,0.577,0.608,0.585,0.826,1e-06,original,0.2,9,,,,
knn,k-means,0.757,0.756,0.756,0.757,0.017,0.017,0.017,0.017,8.066,0.001,0.806,0.745,0.794,0.78,0.883,7.4e-05,original,0.2,9,,,,
xgb,ag,0.825,0.825,0.825,0.825,0.013,0.013,0.013,0.014,10.947,40.123,0.807,0.739,0.787,0.771,0.887,5e-06,original,0.2,9,,,,
rf,ag,0.829,0.829,0.829,0.829,0.012,0.012,0.012,0.012,14.727,2.276,0.814,0.749,0.797,0.782,0.899,3.7e-05,original,0.2,9,,,,
svc,ag,0.816,0.816,0.816,0.816,0.011,0.01,0.01,0.011,37.832,3.157,0.821,0.765,0.813,0.801,0.901,0.000196,original,0.2,9,,,,
logreg,ag,0.816,0.816,0.816,0.816,0.012,0.012,0.012,0.012,3.102,0.101,0.822,0.771,0.819,0.808,0.896,9e-06,original,0.2,9,,,,
mlp,ag,0.807,0.807,0.807,0.807,0.009,0.009,0.009,0.009,25.999,40.538,0.801,0.76,0.812,0.802,0.887,1.2e-05,original,0.2,9,,,,
naive_bayes,ag,0.712,0.701,0.701,0.712,0.031,0.038,0.038,0.031,4.993,0.008,0.726,0.622,0.664,0.639,0.826,1e-06,original,0.2,9,,,,
knn,ag,0.759,0.759,0.759,0.759,0.008,0.008,0.008,0.008,6.544,0.002,0.814,0.755,0.803,0.79,0.885,4e-05,original,0.2,9,,,,
xgb,k_center,0.794,0.794,0.794,0.794,0.008,0.008,0.008,0.008,4.42,0.058,0.822,0.744,0.789,0.773,0.911,9e-06,original,0.2,9,,,,
rf,k_center,0.779,0.779,0.779,0.779,0.013,0.013,0.013,0.013,13.478,0.344,0.816,0.731,0.774,0.757,0.91,8e-06,original,0.2,9,,,,
svc,k_center,0.778,0.778,0.778,0.778,0.014,0.014,0.014,0.014,40.089,3.776,0.808,0.729,0.775,0.758,0.895,0.000231,original,0.2,9,,,,
logreg,k_center,0.78,0.78,0.78,0.78,0.013,0.013,0.013,0.013,3.769,0.116,0.818,0.749,0.795,0.78,0.898,6e-06,original,0.2,9,,,,
mlp,k_center,0.757,0.757,0.757,0.757,0.012,0.013,0.013,0.012,28.728,45.841,0.779,0.682,0.725,0.703,0.889,9e-06,original,0.2,9,,,,
naive_bayes,k_center,0.633,0.595,0.595,0.633,0.028,0.039,0.039,0.027,5.044,0.008,0.6,0.403,0.384,0.405,0.836,1e-06,original,0.2,9,,,,
knn,k_center,0.709,0.709,0.709,0.709,0.012,0.012,0.012,0.012,6.535,0.001,0.76,0.682,0.733,0.712,0.84,3.1e-05,original,0.2,9,,,,
xgb,craig,0.65,0.65,0.652,0.652,0.026,0.026,0.026,0.025,4.987,0.161,0.784,0.726,0.778,0.763,0.872,2e-06,original,0.2,9,,,,
rf,craig,0.621,0.621,0.622,0.621,0.032,0.033,0.033,0.033,11.256,0.226,0.71,0.657,0.719,0.699,0.798,7e-06,original,0.2,9,,,,
svc,craig,0.618,0.617,0.62,0.624,0.028,0.029,0.028,0.027,15.135,1.416,0.81,0.748,0.797,0.783,0.895,0.000174,original,0.2,9,,,,
logreg,craig,0.579,0.577,0.581,0.584,0.035,0.037,0.036,0.034,3.521,0.101,0.817,0.762,0.81,0.798,0.892,6e-06,original,0.2,9,,,,
mlp,craig,0.623,0.623,0.626,0.627,0.029,0.029,0.029,0.029,12.444,13.844,0.813,0.751,0.8,0.786,0.898,1.1e-05,original,0.2,9,,,,
naive_bayes,craig,0.518,0.447,0.458,0.534,0.025,0.039,0.031,0.019,4.924,0.006,0.526,0.272,0.207,0.293,0.573,1e-06,original,0.2,9,,,,
knn,craig,0.556,0.555,0.558,0.562,0.033,0.033,0.033,0.033,6.208,0.001,0.521,0.452,0.501,0.468,0.534,2.8e-05,original,0.2,9,,,,
xgb,lc,0.871,0.871,0.871,0.871,0.008,0.008,0.008,0.008,4.413,0.15,0.202,0.192,0.236,0.201,0.119,2e-06,original,0.2,9,,,,
rf,lc,0.824,0.823,0.823,0.824,0.009,0.009,0.009,0.009,12.955,1.594,0.207,0.192,0.231,0.199,0.13,3.4e-05,original,0.2,9,,,,
svc,lc,0.874,0.874,0.874,0.874,0.01,0.01,0.01,0.01,39.602,2.514,0.187,0.179,0.22,0.186,0.109,0.000135,original,0.2,9,,,,
logreg,lc,0.865,0.865,0.865,0.865,0.013,0.013,0.013,0.013,3.721,0.139,0.186,0.178,0.219,0.185,0.101,9e-06,original,0.2,9,,,,
mlp,lc,0.883,0.883,0.883,0.883,0.01,0.01,0.01,0.01,19.264,43.78,0.186,0.179,0.222,0.187,0.102,1.2e-05,original,0.2,9,,,,
naive_bayes,lc,0.598,0.551,0.551,0.598,0.013,0.023,0.023,0.013,4.761,0.008,0.267,0.286,0.398,0.351,0.153,1e-06,original,0.2,9,,,,
knn,lc,0.801,0.801,0.801,0.801,0.013,0.013,0.013,0.013,6.77,0.001,0.219,0.207,0.253,0.217,0.173,3.2e-05,original,0.2,9,,,,
xgb,random,0.844,0.844,0.844,0.844,0.007,0.007,0.007,0.006,8.272,0.124,0.842,0.792,0.836,0.827,0.924,4e-06,original,0.5,5,,,,
