model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,ag,0.775,0.747,0.747,0.775,0.146,0.172,0.172,0.146,0.68,0.001,0.736,0.468,0.924,0.861,,1e-06,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
xgb,ag,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,1.019,0.025,0.556,0.427,0.849,0.74,,0.0,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
rf,ag,0.825,0.823,0.823,0.825,0.127,0.129,0.129,0.127,9.715,0.211,0.648,0.368,0.731,0.578,,2e-06,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
mlp,ag,0.725,0.718,0.718,0.725,0.122,0.121,0.121,0.122,1.568,0.049,0.791,0.437,0.865,0.764,,1e-06,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
naive_bayes,ag,0.575,0.558,0.558,0.575,0.17,0.177,0.177,0.17,35.418,0.001,0.751,0.515,0.984,0.971,,1e-06,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
logreg,ag,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.125,0.007,0.894,0.499,0.965,0.934,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
knn,ag,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.21,0.001,0.801,0.521,0.985,0.973,,2e-06,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
xgb,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.309,0.021,0.874,0.52,0.982,0.967,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
rf,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,10.294,0.435,0.86,0.503,0.97,0.945,,1.3e-05,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
mlp,ag,0.75,0.732,0.732,0.75,0.112,0.127,0.127,0.112,1.995,0.058,0.901,0.505,0.97,0.944,,1e-06,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0011310577392578125,1216.473209619522
naive_bayes,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.459,0.001,0.564,0.126,0.248,0.143,,0.0,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.654,0.003,0.515,0.484,0.963,0.931,,0.0,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
knn,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.68,0.001,0.499,0.498,0.992,0.987,,1e-06,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
xgb,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.025,0.039,0.553,0.481,0.955,0.916,,0.0,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,9.752,0.424,0.608,0.348,0.692,0.531,,5e-06,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
mlp,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.616,0.027,0.617,0.483,0.955,0.917,,0.0,original,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
naive_bayes,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.533,0.002,0.444,0.414,0.826,0.705,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.706,0.004,0.529,0.484,0.963,0.93,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
knn,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.638,0.0,0.507,0.506,0.997,0.997,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.008,0.031,0.48,0.399,0.795,0.661,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,10.806,0.342,0.491,0.467,0.931,0.873,,5e-06,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
mlp,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.743,0.039,0.45,0.384,0.766,0.622,,0.0,latent,20,6,2262.4002962112427,0,2.323014056357011e-06,0.0012786388397216797,15.390249490737915
naive_bayes,random,0.775,0.765,0.765,0.775,0.05,0.055,0.055,0.05,0.518,0.002,0.797,0.393,0.779,0.64,,0.0,original,20,7,,,,,
logreg,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.642,0.006,0.83,0.488,0.953,0.912,,0.0,original,20,7,,,,,
knn,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.632,0.001,0.778,0.487,0.954,0.914,,1e-06,original,20,7,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.094,0.015,0.887,0.478,0.936,0.882,,0.0,original,20,7,,,,,
rf,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,11.288,0.44,0.932,0.493,0.956,0.917,,9e-06,original,20,7,,,,,
mlp,random,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.689,0.04,0.837,0.483,0.946,0.899,,0.0,original,20,7,,,,,
naive_bayes,k-means,0.65,0.613,0.613,0.65,0.122,0.132,0.132,0.122,0.522,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
logreg,k-means,0.75,0.741,0.741,0.75,0.137,0.139,0.139,0.137,0.802,0.012,0.744,0.438,0.868,0.768,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
knn,k-means,0.825,0.821,0.821,0.825,0.187,0.188,0.188,0.187,0.72,0.001,0.753,0.448,0.886,0.797,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
xgb,k-means,0.875,0.862,0.862,0.875,0.137,0.16,0.16,0.137,1.101,0.036,0.374,0.421,0.841,0.727,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
rf,k-means,0.775,0.761,0.761,0.775,0.146,0.161,0.161,0.146,7.911,0.124,0.548,0.419,0.833,0.715,,2e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
mlp,k-means,0.65,0.637,0.637,0.65,0.184,0.187,0.187,0.184,1.417,0.029,0.749,0.445,0.88,0.788,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
naive_bayes,k-means,0.65,0.631,0.631,0.65,0.146,0.156,0.156,0.146,0.521,0.002,0.708,0.489,0.961,0.927,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
logreg,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,0.755,0.004,0.918,0.505,0.97,0.944,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
knn,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,0.642,0.001,0.891,0.505,0.971,0.946,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
xgb,k-means,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.119,0.018,0.786,0.43,0.851,0.742,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
rf,k-means,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,13.291,0.455,0.863,0.468,0.92,0.855,,1.4e-05,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
mlp,k-means,0.825,0.806,0.806,0.825,0.15,0.17,0.17,0.15,1.536,0.028,0.896,0.492,0.956,0.918,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011143684387207031,28.665863752365112
naive_bayes,k-center,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.512,0.001,0.779,0.361,0.716,0.56,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
logreg,k-center,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,0.924,0.007,0.736,0.323,0.641,0.473,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
knn,k-center,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.697,0.001,0.5,0.002,0.0,0.002,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
xgb,k-center,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,1.07,0.027,0.693,0.454,0.899,0.818,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
rf,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,9.21,0.128,0.502,0.005,0.007,0.005,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
mlp,k-center,0.725,0.703,0.703,0.725,0.215,0.25,0.25,0.215,1.415,0.031,0.397,0.07,0.139,0.076,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
naive_bayes,k-center,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,0.537,0.002,0.503,0.007,0.011,0.007,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
logreg,k-center,0.875,0.873,0.873,0.875,0.0,0.0,0.0,0.0,0.814,0.004,0.5,0.001,0.0,0.001,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
knn,k-center,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.648,0.001,0.5,0.002,0.001,0.002,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
xgb,k-center,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.015,0.01,0.597,0.446,0.886,0.797,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
rf,k-center,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,9.021,0.38,0.501,0.002,0.002,0.002,,1e-05,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
mlp,k-center,0.825,0.811,0.811,0.825,0.1,0.124,0.124,0.1,1.459,0.018,0.643,0.224,0.445,0.287,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.001070261001586914,9.641693115234375
naive_bayes,ag,0.7,0.662,0.662,0.7,0.15,0.17,0.17,0.15,0.585,0.002,0.783,0.364,0.722,0.566,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
logreg,ag,0.75,0.743,0.743,0.75,0.112,0.114,0.114,0.112,0.872,0.009,0.786,0.459,0.905,0.829,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
knn,ag,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,0.813,0.001,0.807,0.486,0.951,0.908,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
xgb,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,1.035,0.035,0.453,0.404,0.806,0.677,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
rf,ag,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,12.524,0.429,0.559,0.383,0.762,0.618,,8e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
mlp,ag,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,1.688,0.036,0.803,0.427,0.844,0.732,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
naive_bayes,ag,0.725,0.715,0.715,0.725,0.122,0.134,0.134,0.122,35.226,0.001,0.699,0.494,0.968,0.94,,1e-06,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
logreg,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,1.065,0.005,0.906,0.502,0.967,0.939,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
knn,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,1.25,0.001,0.864,0.523,0.984,0.97,,2e-06,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.328,0.036,0.853,0.481,0.942,0.892,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
rf,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,12.912,0.451,0.884,0.493,0.957,0.921,,1.3e-05,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
mlp,ag,0.825,0.817,0.817,0.825,0.15,0.155,0.155,0.15,1.673,0.056,0.908,0.501,0.966,0.937,,1e-06,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0011141300201416016,1188.5305445194244
naive_bayes,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,0.556,0.002,0.499,0.499,0.997,0.997,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.721,0.007,0.492,0.495,0.988,0.98,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
knn,lc,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,0.684,0.001,0.494,0.494,0.985,0.973,,1e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
xgb,lc,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.115,0.017,0.461,0.474,0.947,0.902,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
rf,lc,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,9.111,0.457,0.504,0.485,0.966,0.937,,6e-06,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
mlp,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.607,0.017,0.633,0.437,0.867,0.767,,0.0,original,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
naive_bayes,lc,0.9,0.897,0.897,0.9,0.122,0.127,0.127,0.122,0.474,0.001,0.473,0.46,0.917,0.848,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.789,0.003,0.457,0.471,0.941,0.89,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
knn,lc,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,0.692,0.0,0.521,0.511,0.996,0.995,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.08,0.03,0.541,0.493,0.976,0.956,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
rf,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,9.278,0.126,0.512,0.501,0.993,0.989,,2e-06,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.651,0.04,0.422,0.446,0.891,0.805,,0.0,latent,20,7,4914.652294874191,0,2.1532153490398725e-06,0.0012965202331542969,14.896698474884033
naive_bayes,random,0.875,0.868,0.868,0.875,0.112,0.119,0.119,0.112,0.518,0.002,0.791,0.379,0.75,0.602,,0.0,original,20,8,,,,,
logreg,random,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,0.739,0.005,0.847,0.477,0.936,0.882,,0.0,original,20,8,,,,,
knn,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.772,0.001,0.814,0.481,0.943,0.895,,1e-06,original,20,8,,,,,
xgb,random,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,1.167,0.034,0.929,0.492,0.955,0.917,,0.0,original,20,8,,,,,
rf,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,11.646,0.331,0.906,0.479,0.936,0.883,,6e-06,original,20,8,,,,,
mlp,random,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.523,0.037,0.848,0.479,0.938,0.886,,1e-06,original,20,8,,,,,
naive_bayes,k-means,0.65,0.567,0.567,0.65,0.146,0.215,0.215,0.146,0.515,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
logreg,k-means,0.675,0.668,0.668,0.675,0.15,0.146,0.146,0.15,0.864,0.063,0.688,0.47,0.928,0.869,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
knn,k-means,0.775,0.766,0.766,0.775,0.094,0.097,0.097,0.094,0.692,0.001,0.741,0.446,0.883,0.792,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
xgb,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.146,0.014,0.701,0.467,0.923,0.859,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
rf,k-means,0.9,0.898,0.898,0.9,0.146,0.148,0.148,0.146,13.521,0.391,0.574,0.449,0.892,0.807,,5e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
mlp,k-means,0.6,0.577,0.577,0.6,0.094,0.094,0.094,0.094,1.331,0.016,0.606,0.429,0.851,0.743,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
naive_bayes,k-means,0.7,0.677,0.677,0.7,0.061,0.072,0.072,0.061,0.526,0.001,0.783,0.509,0.979,0.961,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
logreg,k-means,0.7,0.684,0.684,0.7,0.127,0.135,0.135,0.127,0.785,0.007,0.793,0.466,0.918,0.851,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
knn,k-means,0.75,0.731,0.731,0.75,0.079,0.099,0.099,0.079,0.649,0.001,0.843,0.495,0.963,0.93,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
xgb,k-means,0.9,0.898,0.898,0.9,0.146,0.148,0.148,0.146,1.228,0.044,0.817,0.495,0.963,0.932,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
rf,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,11.72,0.329,0.852,0.494,0.96,0.926,,9e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
mlp,k-means,0.7,0.682,0.682,0.7,0.203,0.211,0.211,0.203,1.672,0.026,0.828,0.455,0.897,0.815,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012676715850830078,26.827825784683228
naive_bayes,k-center,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,0.5,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
logreg,k-center,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,1.067,0.021,0.785,0.366,0.724,0.57,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
knn,k-center,0.825,0.824,0.824,0.825,0.061,0.06,0.06,0.061,0.719,0.001,0.48,0.004,0.005,0.004,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
xgb,k-center,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.074,0.014,0.381,0.426,0.85,0.741,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
rf,k-center,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,10.302,0.282,0.554,0.42,0.836,0.72,,4e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
mlp,k-center,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,1.628,0.01,0.496,0.102,0.202,0.113,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
naive_bayes,k-center,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,0.515,0.002,0.783,0.364,0.722,0.566,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
logreg,k-center,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,1.195,0.144,0.827,0.482,0.945,0.897,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
knn,k-center,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,0.73,0.0,0.5,0.002,0.0,0.002,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
xgb,k-center,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.264,0.087,0.871,0.468,0.92,0.853,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
rf,k-center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,11.745,0.335,0.688,0.287,0.57,0.4,,6e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
mlp,k-center,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.373,0.017,0.771,0.354,0.702,0.542,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012564659118652344,9.951799154281616
naive_bayes,ag,0.7,0.651,0.651,0.7,0.127,0.187,0.187,0.127,0.53,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
logreg,ag,0.775,0.765,0.765,0.775,0.05,0.055,0.055,0.05,0.837,0.008,0.763,0.463,0.914,0.843,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
knn,ag,0.85,0.837,0.837,0.85,0.122,0.145,0.145,0.122,0.784,0.001,0.765,0.49,0.959,0.924,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
xgb,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.063,0.014,0.46,0.435,0.867,0.767,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
rf,ag,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,9.641,0.302,0.599,0.45,0.895,0.811,,4e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
mlp,ag,0.725,0.711,0.711,0.725,0.122,0.133,0.133,0.122,1.493,0.022,0.759,0.418,0.827,0.707,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
naive_bayes,ag,0.7,0.686,0.686,0.7,0.232,0.25,0.25,0.232,38.684,0.002,0.78,0.478,0.94,0.889,,1e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
logreg,ag,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,1.163,0.01,0.905,0.497,0.961,0.928,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
knn,ag,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,1.269,0.001,0.863,0.492,0.958,0.921,,2e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
xgb,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.398,0.018,0.843,0.492,0.958,0.922,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
rf,ag,0.825,0.821,0.821,0.825,0.1,0.102,0.102,0.1,8.586,0.141,0.882,0.5,0.966,0.937,,3e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
mlp,ag,0.775,0.771,0.771,0.775,0.05,0.051,0.051,0.05,1.79,0.029,0.852,0.486,0.949,0.906,,1e-06,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011339187622070312,1071.2640750408173
naive_bayes,lc,0.85,0.845,0.845,0.85,0.146,0.15,0.15,0.146,0.543,0.001,0.5,0.002,0.001,0.002,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.805,0.006,0.5,0.001,0.0,0.001,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.727,0.001,0.541,0.111,0.219,0.125,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.119,0.023,0.504,0.01,0.018,0.011,,0.0,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
