model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-center,0.4,0.367,0.367,0.4,0.2,0.217,0.217,0.2,6.735,0.01,0.604,0.544,0.605,0.574,0.64,0.0,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
mlp,k-center,0.4,0.347,0.347,0.4,0.122,0.134,0.134,0.122,6.838,0.032,0.652,0.547,0.586,0.559,0.73,1.1e-05,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
naive_bayes,k-center,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,5.171,0.001,0.501,0.501,0.639,0.641,0.598,1e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
knn,k-center,0.6,0.52,0.52,0.6,0.255,0.299,0.299,0.255,5.658,0.0,0.486,0.483,0.637,0.652,0.457,2.4e-05,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.697,0.049,0.617,0.634,0.76,0.793,0.772,5e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
rf,ag,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,17.723,0.316,0.702,0.716,0.801,0.809,0.834,9e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
svc,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.432,0.001,0.764,0.73,0.79,0.779,0.855,3e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
logreg,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.174,0.007,0.776,0.741,0.799,0.789,0.864,9e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
mlp,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,8.274,0.791,0.772,0.719,0.774,0.758,0.856,6e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
naive_bayes,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,5.059,0.002,0.728,0.668,0.727,0.706,0.761,1e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.273,0.001,0.76,0.668,0.714,0.692,0.84,2.8e-05,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.854,0.127,0.65,0.59,0.652,0.625,0.717,4e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.242,0.266,0.712,0.69,0.763,0.754,0.804,7e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
svc,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,3.849,0.002,0.787,0.738,0.792,0.779,0.13,3e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
logreg,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.445,0.006,0.787,0.736,0.789,0.775,0.87,0.0,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
mlp,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.777,0.019,0.772,0.72,0.776,0.761,0.853,2.2e-05,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
naive_bayes,ag,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,4.209,0.001,0.67,0.644,0.721,0.706,0.745,1e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.673,0.001,0.754,0.736,0.801,0.794,0.845,3.8e-05,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0013346672058105469
xgb,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,5.863,0.047,0.691,0.705,0.793,0.801,0.844,3e-06,original,10,6,,,,
rf,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,14.593,0.46,0.763,0.692,0.745,0.725,0.849,1.2e-05,original,10,6,,,,
svc,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.046,0.002,0.76,0.724,0.785,0.774,0.847,3e-06,original,10,6,,,,
logreg,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.369,0.019,0.747,0.704,0.765,0.751,0.822,6e-06,original,10,6,,,,
mlp,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.58,1.892,0.76,0.719,0.778,0.765,0.838,1.8e-05,original,10,6,,,,
