model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
knn,ag,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,7.447,0.001,0.794,0.691,0.802,0.775,0.859,4.3e-05,latent,30,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013456344604492188
xgb,random,0.867,0.866,0.866,0.867,0.113,0.114,0.114,0.113,6.135,0.383,0.834,0.791,0.882,0.875,0.887,1.8e-05,original,30,9,,,,
rf,random,0.8,0.796,0.796,0.8,0.113,0.117,0.117,0.113,16.543,0.219,0.825,0.762,0.861,0.849,0.877,1.7e-05,original,30,9,,,,
svc,random,0.817,0.814,0.814,0.817,0.097,0.1,0.1,0.097,7.48,0.004,0.786,0.757,0.866,0.859,0.87,8e-06,original,30,9,,,,
logreg,random,0.817,0.814,0.814,0.817,0.111,0.113,0.113,0.111,7.945,0.005,0.771,0.73,0.847,0.836,0.868,1e-06,original,30,9,,,,
mlp,random,0.733,0.73,0.73,0.733,0.111,0.112,0.112,0.111,8.0,0.115,0.801,0.723,0.832,0.813,0.866,3.2e-05,original,30,9,,,,
naive_bayes,random,0.6,0.535,0.535,0.6,0.111,0.152,0.152,0.111,1.815,0.001,0.564,0.366,0.417,0.375,0.576,1e-06,original,30,9,,,,
knn,random,0.817,0.814,0.814,0.817,0.082,0.085,0.085,0.082,7.548,0.001,0.781,0.728,0.842,0.829,0.829,1.2e-05,original,30,9,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.852,0.503,0.812,0.801,0.894,0.892,0.859,1.8e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
rf,k-means,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,13.082,0.228,0.777,0.742,0.855,0.847,0.853,1.8e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
svc,k-means,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,7.751,0.004,0.82,0.783,0.879,0.873,0.903,6e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
logreg,k-means,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,7.262,0.009,0.811,0.795,0.89,0.887,0.876,1e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
mlp,k-means,0.833,0.831,0.831,0.833,0.053,0.053,0.053,0.053,7.74,0.09,0.806,0.756,0.86,0.849,0.887,3.3e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
naive_bayes,k-means,0.8,0.799,0.799,0.8,0.125,0.126,0.126,0.125,2.442,0.001,0.681,0.561,0.681,0.63,0.679,1e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
knn,k-means,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,3.489,0.001,0.784,0.716,0.83,0.812,0.867,0.000108,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.098,0.029,0.812,0.81,0.9,0.899,0.826,1.2e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.79,0.109,0.809,0.802,0.895,0.894,0.892,1.5e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
svc,k-means,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,5.301,0.003,0.786,0.722,0.835,0.819,0.876,8e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
logreg,k-means,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,7.703,0.018,0.782,0.723,0.838,0.822,0.862,1e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
mlp,k-means,0.8,0.799,0.799,0.8,0.067,0.067,0.067,0.067,8.524,0.16,0.78,0.708,0.824,0.805,0.854,9.2e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
naive_bayes,k-means,0.833,0.831,0.831,0.833,0.053,0.053,0.053,0.053,2.629,0.001,0.705,0.503,0.583,0.53,0.735,2e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
knn,k-means,0.85,0.848,0.848,0.85,0.097,0.098,0.098,0.097,7.262,0.001,0.747,0.672,0.797,0.771,0.822,3.4e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0014319419860839844
xgb,k-center,0.767,0.765,0.765,0.767,0.097,0.098,0.098,0.097,5.825,0.023,0.83,0.794,0.885,0.879,0.866,2.1e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
rf,k-center,0.65,0.638,0.638,0.65,0.097,0.101,0.101,0.097,16.645,0.247,0.781,0.658,0.769,0.734,0.869,1.7e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
svc,k-center,0.667,0.636,0.636,0.667,0.105,0.139,0.139,0.105,5.411,0.003,0.617,0.46,0.552,0.493,0.697,7e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
logreg,k-center,0.667,0.658,0.658,0.667,0.158,0.159,0.159,0.158,7.565,0.011,0.554,0.308,0.32,0.308,0.58,1e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
mlp,k-center,0.6,0.593,0.593,0.6,0.082,0.083,0.083,0.082,8.739,0.114,0.619,0.423,0.489,0.439,0.697,5.3e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
naive_bayes,k-center,0.567,0.539,0.539,0.567,0.097,0.1,0.1,0.097,5.706,0.001,0.466,0.444,0.621,0.563,0.508,1e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
knn,k-center,0.55,0.519,0.519,0.55,0.085,0.094,0.094,0.085,5.984,0.001,0.64,0.575,0.723,0.684,0.665,9e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
xgb,k-center,0.7,0.695,0.695,0.7,0.135,0.14,0.14,0.135,7.612,0.178,0.801,0.676,0.784,0.751,0.866,2.2e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
rf,k-center,0.7,0.692,0.692,0.7,0.113,0.117,0.117,0.113,15.115,0.421,0.832,0.789,0.882,0.874,0.883,2.5e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
svc,k-center,0.533,0.52,0.52,0.533,0.201,0.201,0.201,0.201,6.346,0.005,0.523,0.23,0.199,0.233,0.41,9e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
logreg,k-center,0.583,0.577,0.577,0.583,0.167,0.166,0.166,0.167,5.997,0.06,0.535,0.306,0.325,0.307,0.563,1e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
mlp,k-center,0.4,0.392,0.392,0.4,0.143,0.142,0.142,0.143,6.981,0.115,0.57,0.316,0.328,0.316,0.66,2.9e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
naive_bayes,k-center,0.583,0.558,0.558,0.583,0.149,0.159,0.159,0.149,7.246,0.002,0.566,0.291,0.288,0.291,0.685,3e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
knn,k-center,0.55,0.514,0.514,0.55,0.085,0.092,0.092,0.085,4.611,0.001,0.552,0.264,0.247,0.265,0.56,0.000104,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001392364501953125
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.991,0.039,0.815,0.8,0.892,0.89,0.866,4e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
rf,ag,0.933,0.93,0.93,0.933,0.097,0.104,0.104,0.097,18.324,0.457,0.746,0.704,0.83,0.817,0.834,2.5e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
svc,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,4.521,0.004,0.806,0.78,0.879,0.874,0.896,3e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
logreg,ag,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,2.868,0.007,0.812,0.801,0.894,0.892,0.905,0.0,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
mlp,ag,0.783,0.782,0.782,0.783,0.041,0.042,0.042,0.041,7.756,0.143,0.799,0.756,0.862,0.852,0.892,5.3e-05,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
naive_bayes,ag,0.5,0.494,0.494,0.5,0.053,0.046,0.046,0.053,8.316,0.001,0.747,0.647,0.769,0.735,0.75,1e-06,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
knn,ag,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,6.53,0.001,0.79,0.724,0.836,0.819,0.855,0.000107,original,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.628,0.034,0.81,0.804,0.896,0.895,0.871,1.5e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
rf,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.949,0.118,0.807,0.798,0.893,0.891,0.889,6e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
svc,ag,0.867,0.866,0.866,0.867,0.085,0.085,0.085,0.085,3.86,0.003,0.822,0.747,0.849,0.833,0.887,1e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
logreg,ag,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,2.947,0.01,0.808,0.749,0.854,0.841,0.883,1e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
mlp,ag,0.717,0.707,0.707,0.717,0.067,0.076,0.076,0.067,8.572,3.796,0.769,0.678,0.796,0.769,0.852,7.8e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
naive_bayes,ag,0.8,0.796,0.796,0.8,0.125,0.127,0.127,0.125,4.482,0.001,0.772,0.621,0.727,0.683,0.797,2e-06,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
knn,ag,0.8,0.793,0.793,0.8,0.135,0.144,0.144,0.135,7.608,0.001,0.74,0.696,0.824,0.809,0.816,5.3e-05,latent,30,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.001378774642944336
xgb,random,0.838,0.832,0.832,0.838,0.085,0.089,0.089,0.085,7.275,0.034,0.808,0.726,0.833,0.813,0.876,1.6e-05,original,40,5,,,,
rf,random,0.7,0.69,0.69,0.7,0.047,0.047,0.047,0.047,15.49,0.196,0.767,0.646,0.759,0.722,0.856,1.6e-05,original,40,5,,,,
svc,random,0.775,0.772,0.772,0.775,0.075,0.074,0.074,0.075,4.823,0.004,0.802,0.673,0.779,0.745,0.714,1e-05,original,40,5,,,,
logreg,random,0.775,0.771,0.771,0.775,0.064,0.063,0.063,0.064,7.969,0.008,0.804,0.727,0.835,0.817,0.875,1e-06,original,40,5,,,,
mlp,random,0.688,0.679,0.679,0.688,0.04,0.04,0.04,0.04,8.918,0.109,0.774,0.697,0.814,0.792,0.866,4.5e-05,original,40,5,,,,
naive_bayes,random,0.588,0.577,0.577,0.588,0.064,0.065,0.065,0.064,7.002,0.001,0.585,0.405,0.474,0.422,0.682,1e-06,original,40,5,,,,
knn,random,0.725,0.713,0.713,0.725,0.085,0.101,0.101,0.085,6.08,0.001,0.743,0.653,0.777,0.746,0.813,0.000107,original,40,5,,,,
xgb,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,8.032,0.028,0.809,0.805,0.898,0.897,0.873,1.9e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
rf,k-means,0.912,0.911,0.911,0.912,0.085,0.087,0.087,0.085,17.394,0.325,0.761,0.716,0.837,0.824,0.858,2.5e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
svc,k-means,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,7.209,0.005,0.836,0.784,0.877,0.868,0.894,8e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
logreg,k-means,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,3.03,0.016,0.812,0.8,0.893,0.891,0.886,0.0,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
mlp,k-means,0.862,0.86,0.86,0.862,0.047,0.048,0.048,0.047,5.372,0.138,0.788,0.723,0.836,0.819,0.868,5.6e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
naive_bayes,k-means,0.712,0.708,0.708,0.712,0.14,0.144,0.144,0.14,7.39,0.001,0.66,0.586,0.728,0.689,0.688,2e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
knn,k-means,0.85,0.85,0.85,0.85,0.05,0.05,0.05,0.05,4.699,0.001,0.769,0.713,0.832,0.816,0.851,6e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
xgb,k-means,0.962,0.962,0.962,0.962,0.075,0.075,0.075,0.075,7.805,0.039,0.823,0.8,0.892,0.888,0.856,1.9e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,15.252,0.201,0.814,0.796,0.89,0.887,0.897,1.7e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
svc,k-means,0.875,0.874,0.874,0.875,0.088,0.09,0.09,0.088,7.438,0.006,0.815,0.777,0.875,0.868,0.872,7e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
logreg,k-means,0.888,0.886,0.886,0.888,0.083,0.084,0.084,0.083,5.894,0.083,0.83,0.804,0.893,0.889,0.912,0.0,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
mlp,k-means,0.762,0.761,0.761,0.762,0.108,0.108,0.108,0.108,7.332,0.107,0.815,0.78,0.878,0.871,0.896,8.6e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
naive_bayes,k-means,0.738,0.726,0.726,0.738,0.108,0.116,0.116,0.108,7.581,0.002,0.69,0.51,0.6,0.545,0.731,3e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
knn,k-means,0.762,0.758,0.758,0.762,0.092,0.095,0.095,0.092,5.967,0.001,0.792,0.757,0.865,0.857,0.871,1.3e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0015492439270019531
xgb,k-center,0.788,0.784,0.784,0.788,0.064,0.068,0.068,0.064,7.581,3.185,0.795,0.72,0.831,0.812,0.845,2e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
rf,k-center,0.75,0.746,0.746,0.75,0.088,0.091,0.091,0.088,16.226,0.481,0.819,0.714,0.819,0.795,0.886,3.3e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
svc,k-center,0.612,0.599,0.599,0.612,0.083,0.083,0.083,0.083,6.619,0.007,0.487,0.142,0.06,0.159,0.65,9e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
logreg,k-center,0.612,0.609,0.609,0.612,0.1,0.1,0.1,0.1,7.015,0.006,0.483,0.152,0.078,0.165,0.627,0.0,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
mlp,k-center,0.525,0.519,0.519,0.525,0.102,0.105,0.105,0.102,7.6,0.114,0.601,0.389,0.439,0.397,0.727,2.7e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
naive_bayes,k-center,0.6,0.566,0.566,0.6,0.064,0.087,0.087,0.064,7.096,0.001,0.529,0.276,0.275,0.276,0.585,1e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
knn,k-center,0.525,0.523,0.523,0.525,0.116,0.115,0.115,0.116,7.162,0.001,0.61,0.431,0.507,0.453,0.732,5.9e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
xgb,k-center,0.738,0.735,0.735,0.738,0.108,0.109,0.109,0.108,6.295,0.285,0.82,0.74,0.843,0.826,0.88,1.7e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
rf,k-center,0.788,0.784,0.784,0.788,0.085,0.087,0.087,0.085,17.767,0.362,0.844,0.797,0.885,0.878,0.893,3e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
svc,k-center,0.675,0.669,0.669,0.675,0.108,0.112,0.112,0.108,7.531,0.005,0.607,0.377,0.418,0.383,0.717,1.9e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
logreg,k-center,0.638,0.624,0.624,0.638,0.165,0.173,0.173,0.165,4.108,0.007,0.57,0.305,0.31,0.305,0.684,0.0,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
mlp,k-center,0.575,0.57,0.57,0.575,0.092,0.094,0.094,0.092,7.227,0.15,0.637,0.45,0.527,0.473,0.706,4.8e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
naive_bayes,k-center,0.612,0.604,0.604,0.612,0.155,0.159,0.159,0.155,7.271,0.001,0.584,0.332,0.349,0.333,0.753,3e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
knn,k-center,0.638,0.632,0.632,0.638,0.108,0.109,0.109,0.108,8.167,0.001,0.546,0.304,0.317,0.304,0.624,0.000144,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013718605041503906
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,3.386,0.03,0.815,0.8,0.892,0.89,0.884,1.8e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
rf,ag,0.925,0.923,0.923,0.925,0.061,0.064,0.064,0.061,14.642,0.345,0.766,0.721,0.84,0.828,0.851,2.2e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
svc,ag,0.9,0.899,0.899,0.9,0.05,0.05,0.05,0.05,7.808,0.005,0.814,0.776,0.874,0.867,0.891,9e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
logreg,ag,0.875,0.875,0.875,0.875,0.056,0.056,0.056,0.056,5.15,0.01,0.796,0.756,0.863,0.854,0.881,0.0,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
mlp,ag,0.825,0.824,0.824,0.825,0.083,0.083,0.083,0.083,7.209,1.396,0.785,0.69,0.804,0.778,0.85,6.9e-05,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
naive_bayes,ag,0.438,0.418,0.418,0.438,0.079,0.074,0.074,0.079,6.519,0.001,0.649,0.533,0.654,0.599,0.665,1e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
knn,ag,0.85,0.849,0.849,0.85,0.064,0.063,0.063,0.064,7.679,0.0,0.771,0.711,0.829,0.812,0.844,7e-06,original,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
xgb,ag,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,5.189,0.035,0.824,0.8,0.891,0.887,0.881,2e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
rf,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,14.535,0.214,0.825,0.801,0.892,0.888,0.893,1.1e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
svc,ag,0.875,0.875,0.875,0.875,0.056,0.056,0.056,0.056,5.293,0.007,0.817,0.759,0.861,0.849,0.893,1.2e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
logreg,ag,0.862,0.862,0.862,0.862,0.047,0.047,0.047,0.047,2.955,0.008,0.816,0.752,0.855,0.841,0.891,1e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
mlp,ag,0.7,0.698,0.698,0.7,0.1,0.101,0.101,0.1,6.267,2.384,0.772,0.717,0.835,0.82,0.86,9.2e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
naive_bayes,ag,0.662,0.65,0.65,0.662,0.064,0.067,0.067,0.064,7.077,0.002,0.744,0.609,0.721,0.676,0.831,2e-06,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
knn,ag,0.862,0.861,0.861,0.862,0.073,0.074,0.074,0.073,6.892,0.001,0.768,0.719,0.838,0.824,0.85,3.9e-05,latent,40,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.001695394515991211
xgb,random,0.912,0.912,0.912,0.912,0.075,0.075,0.075,0.075,7.312,0.034,0.835,0.755,0.853,0.837,0.877,2.2e-05,original,40,6,,,,
rf,random,0.862,0.862,0.862,0.862,0.092,0.092,0.092,0.092,18.516,0.423,0.789,0.702,0.815,0.792,0.847,3e-05,original,40,6,,,,
svc,random,0.775,0.773,0.773,0.775,0.085,0.087,0.087,0.085,5.478,0.004,0.809,0.705,0.812,0.786,0.863,1e-05,original,40,6,,,,
logreg,random,0.775,0.773,0.773,0.775,0.085,0.087,0.087,0.085,7.233,0.007,0.807,0.709,0.816,0.792,0.868,0.0,original,40,6,,,,
mlp,random,0.762,0.761,0.761,0.762,0.108,0.108,0.108,0.108,8.098,0.155,0.775,0.657,0.77,0.736,0.841,6.2e-05,original,40,6,,,,
naive_bayes,random,0.7,0.687,0.687,0.7,0.165,0.18,0.18,0.165,7.729,0.001,0.695,0.545,0.651,0.597,0.759,1e-06,original,40,6,,,,
knn,random,0.775,0.769,0.769,0.775,0.109,0.114,0.114,0.109,6.766,0.001,0.672,0.633,0.784,0.763,0.74,9e-06,original,40,6,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.226,0.05,0.817,0.796,0.889,0.886,0.864,1.6e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
rf,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,17.949,0.414,0.794,0.713,0.824,0.804,0.864,2.5e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
svc,k-means,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,7.271,0.005,0.828,0.751,0.851,0.835,0.885,6e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
logreg,k-means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,7.27,0.011,0.826,0.786,0.88,0.873,0.892,0.0,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
mlp,k-means,0.888,0.886,0.886,0.888,0.061,0.063,0.063,0.061,8.015,0.196,0.814,0.724,0.829,0.809,0.884,7.1e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
naive_bayes,k-means,0.7,0.682,0.682,0.7,0.16,0.179,0.179,0.16,3.713,0.001,0.753,0.651,0.771,0.737,0.774,2e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
knn,k-means,0.838,0.836,0.836,0.838,0.05,0.051,0.051,0.05,7.449,0.001,0.795,0.707,0.818,0.795,0.858,0.000111,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
xgb,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,7.938,0.106,0.828,0.8,0.89,0.886,0.842,1.7e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,16.295,0.538,0.832,0.802,0.891,0.886,0.885,2.7e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
svc,k-means,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,2.236,0.005,0.826,0.771,0.868,0.858,0.903,1.3e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
logreg,k-means,0.938,0.936,0.936,0.938,0.068,0.071,0.071,0.068,3.263,0.115,0.821,0.801,0.892,0.889,0.9,1e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
mlp,k-means,0.912,0.911,0.911,0.912,0.064,0.066,0.066,0.064,7.589,0.168,0.826,0.781,0.877,0.869,0.903,8.2e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
naive_bayes,k-means,0.862,0.861,0.861,0.862,0.047,0.048,0.048,0.047,7.154,0.001,0.792,0.662,0.77,0.735,0.834,2e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
knn,k-means,0.85,0.848,0.848,0.85,0.064,0.065,0.065,0.064,6.209,0.001,0.807,0.763,0.866,0.857,0.875,1.2e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0020551681518554688
xgb,k-center,0.7,0.698,0.698,0.7,0.092,0.091,0.091,0.092,7.713,0.1,0.794,0.643,0.747,0.706,0.878,1.7e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
rf,k-center,0.575,0.569,0.569,0.575,0.1,0.102,0.102,0.1,17.855,0.352,0.75,0.645,0.765,0.73,0.851,2.1e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
svc,k-center,0.625,0.616,0.616,0.625,0.125,0.141,0.141,0.125,5.795,0.006,0.555,0.298,0.303,0.298,0.35,1.1e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
logreg,k-center,0.612,0.606,0.606,0.612,0.145,0.151,0.151,0.145,7.41,0.008,0.563,0.305,0.312,0.305,0.639,1e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
