model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.364,0.607,0.614,0.629,0.756,0.788,0.794,4e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
rf,k-means,0.85,0.832,0.832,0.85,0.153,0.184,0.184,0.153,18.333,0.207,0.723,0.729,0.805,0.808,0.858,7e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
svc,k-means,0.8,0.798,0.798,0.8,0.085,0.084,0.084,0.085,7.335,0.004,0.706,0.657,0.722,0.702,0.75,4e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
logreg,k-means,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,2.809,0.009,0.754,0.701,0.759,0.743,0.817,1.2e-05,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
mlp,k-means,0.75,0.744,0.744,0.75,0.091,0.091,0.091,0.091,8.686,2.304,0.762,0.712,0.769,0.754,0.841,7e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
naive_bayes,k-means,0.75,0.741,0.741,0.75,0.129,0.135,0.135,0.129,6.31,0.001,0.683,0.614,0.671,0.645,0.69,1e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
knn,k-means,0.767,0.744,0.744,0.767,0.111,0.14,0.14,0.111,5.74,0.001,0.772,0.707,0.76,0.742,0.857,7e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.829,0.031,0.721,0.735,0.814,0.82,0.84,4e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
rf,k-means,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,15.071,0.104,0.784,0.783,0.841,0.841,0.885,5e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
svc,k-means,0.75,0.725,0.725,0.75,0.105,0.134,0.134,0.105,5.258,0.005,0.756,0.656,0.7,0.676,0.146,1e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
logreg,k-means,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,6.782,0.016,0.701,0.69,0.768,0.762,0.793,6e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
mlp,k-means,0.683,0.665,0.665,0.683,0.111,0.113,0.113,0.111,4.71,0.156,0.759,0.72,0.78,0.767,0.844,1e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
naive_bayes,k-means,0.783,0.78,0.78,0.783,0.18,0.184,0.184,0.18,6.411,0.001,0.716,0.632,0.682,0.657,0.723,1e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
knn,k-means,0.783,0.771,0.771,0.783,0.113,0.123,0.123,0.113,4.668,0.001,0.794,0.726,0.776,0.759,0.864,1.8e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0013952255249023438
xgb,k-center,0.667,0.661,0.661,0.667,0.118,0.122,0.122,0.118,7.902,0.098,0.712,0.649,0.708,0.685,0.782,8e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
rf,k-center,0.633,0.63,0.63,0.633,0.041,0.041,0.041,0.041,18.781,0.262,0.691,0.582,0.62,0.595,0.812,7e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
svc,k-center,0.633,0.616,0.616,0.633,0.085,0.082,0.082,0.085,7.231,0.004,0.745,0.649,0.694,0.67,0.834,7e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
logreg,k-center,0.667,0.65,0.65,0.667,0.091,0.094,0.094,0.091,7.268,0.007,0.76,0.681,0.731,0.71,0.839,9e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
mlp,k-center,0.533,0.509,0.509,0.533,0.041,0.052,0.052,0.041,7.488,1.314,0.744,0.643,0.685,0.661,0.843,8e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
naive_bayes,k-center,0.467,0.445,0.445,0.467,0.125,0.143,0.143,0.125,5.223,0.001,0.604,0.454,0.462,0.454,0.604,1e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
knn,k-center,0.617,0.596,0.596,0.617,0.113,0.123,0.123,0.113,4.919,0.001,0.691,0.628,0.687,0.663,0.737,1.9e-05,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
xgb,k-center,0.75,0.748,0.748,0.75,0.118,0.118,0.118,0.118,5.025,0.101,0.784,0.708,0.757,0.738,0.853,2e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
rf,k-center,0.733,0.732,0.732,0.733,0.062,0.061,0.061,0.062,14.959,0.305,0.821,0.767,0.815,0.803,0.896,1e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
svc,k-center,0.533,0.498,0.498,0.533,0.113,0.112,0.112,0.113,7.471,0.003,0.753,0.725,0.789,0.779,0.158,9e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
logreg,k-center,0.6,0.59,0.59,0.6,0.133,0.138,0.138,0.133,6.104,0.01,0.721,0.685,0.752,0.737,0.8,1.2e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
mlp,k-center,0.433,0.427,0.427,0.433,0.111,0.11,0.11,0.111,8.164,0.093,0.741,0.68,0.736,0.717,0.816,1.2e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
naive_bayes,k-center,0.65,0.618,0.618,0.65,0.062,0.079,0.079,0.062,5.292,0.001,0.597,0.607,0.749,0.796,0.882,1e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
knn,k-center,0.5,0.47,0.47,0.5,0.139,0.142,0.142,0.139,7.804,0.001,0.571,0.425,0.43,0.425,0.623,2.7e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001354217529296875
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.8,0.041,0.664,0.677,0.775,0.786,0.747,2e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
rf,ag,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,14.969,0.134,0.721,0.727,0.804,0.807,0.859,4e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
svc,ag,0.85,0.848,0.848,0.85,0.097,0.098,0.098,0.097,5.303,0.003,0.75,0.672,0.723,0.701,0.816,4e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
logreg,ag,0.867,0.864,0.864,0.867,0.135,0.138,0.138,0.135,4.028,0.008,0.742,0.671,0.725,0.704,0.806,6e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
mlp,ag,0.8,0.798,0.798,0.8,0.125,0.127,0.127,0.125,9.67,2.224,0.761,0.692,0.744,0.725,0.829,1.1e-05,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
naive_bayes,ag,0.7,0.69,0.69,0.7,0.125,0.128,0.128,0.125,7.437,0.001,0.671,0.537,0.561,0.542,0.709,1e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
knn,ag,0.85,0.849,0.849,0.85,0.082,0.082,0.082,0.082,6.167,0.001,0.779,0.708,0.759,0.741,0.855,6e-06,original,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
xgb,ag,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,4.681,0.04,0.745,0.758,0.829,0.833,0.851,4e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
rf,ag,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,16.473,0.174,0.76,0.771,0.837,0.84,0.881,5e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
svc,ag,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,7.211,0.004,0.723,0.684,0.75,0.734,0.798,1.1e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
logreg,ag,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,7.302,0.028,0.692,0.67,0.747,0.736,0.782,1.3e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
mlp,ag,0.733,0.73,0.73,0.733,0.143,0.145,0.145,0.143,6.868,1.732,0.733,0.693,0.757,0.742,0.814,1.5e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
naive_bayes,ag,0.767,0.76,0.76,0.767,0.097,0.099,0.099,0.097,6.553,0.002,0.743,0.663,0.714,0.692,0.788,1e-06,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
knn,ag,0.867,0.866,0.866,0.867,0.155,0.156,0.156,0.155,7.926,0.001,0.797,0.744,0.795,0.782,0.867,3.3e-05,latent,30,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014259815216064453
xgb,random,0.788,0.785,0.785,0.788,0.085,0.086,0.086,0.085,8.072,0.076,0.749,0.691,0.747,0.729,0.835,5e-06,original,40,5,,,,
rf,random,0.725,0.72,0.72,0.725,0.135,0.139,0.139,0.135,18.665,0.354,0.767,0.698,0.751,0.732,0.852,6e-06,original,40,5,,,,
svc,random,0.75,0.748,0.748,0.75,0.088,0.09,0.09,0.088,4.702,0.005,0.782,0.717,0.769,0.752,0.144,1.3e-05,original,40,5,,,,
logreg,random,0.775,0.774,0.774,0.775,0.109,0.109,0.109,0.109,5.345,0.008,0.775,0.725,0.78,0.766,0.856,7e-06,original,40,5,,,,
mlp,random,0.688,0.678,0.678,0.688,0.088,0.102,0.102,0.088,8.608,1.733,0.783,0.72,0.772,0.755,0.865,1.2e-05,original,40,5,,,,
naive_bayes,random,0.575,0.552,0.552,0.575,0.1,0.118,0.118,0.1,7.093,0.001,0.606,0.456,0.464,0.456,0.643,1e-06,original,40,5,,,,
knn,random,0.75,0.741,0.741,0.75,0.143,0.154,0.154,0.143,7.401,0.001,0.76,0.67,0.716,0.694,0.831,2.6e-05,original,40,5,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,5.308,0.092,0.69,0.652,0.722,0.704,0.753,5e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
rf,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,17.048,0.406,0.777,0.737,0.793,0.782,0.858,1.4e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
svc,k-means,0.838,0.837,0.837,0.838,0.031,0.03,0.03,0.031,6.751,0.005,0.779,0.704,0.754,0.735,0.135,9e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
logreg,k-means,0.838,0.837,0.837,0.838,0.031,0.03,0.03,0.031,6.807,0.006,0.797,0.748,0.8,0.788,0.881,8e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
mlp,k-means,0.838,0.835,0.835,0.838,0.085,0.085,0.085,0.085,6.062,3.743,0.793,0.728,0.778,0.762,0.873,2.1e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
naive_bayes,k-means,0.775,0.77,0.77,0.775,0.064,0.066,0.066,0.064,5.731,0.001,0.776,0.706,0.758,0.739,0.781,1e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
knn,k-means,0.812,0.812,0.812,0.812,0.04,0.039,0.039,0.04,6.805,0.001,0.793,0.749,0.802,0.791,0.873,2.7e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
xgb,k-means,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,4.475,0.053,0.808,0.753,0.803,0.79,0.871,5e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
rf,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,14.56,0.282,0.818,0.77,0.819,0.808,0.894,6e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
svc,k-means,0.862,0.86,0.86,0.862,0.073,0.075,0.075,0.073,6.976,0.003,0.797,0.727,0.775,0.758,0.88,7e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
logreg,k-means,0.85,0.849,0.849,0.85,0.064,0.064,0.064,0.064,7.23,0.006,0.781,0.756,0.814,0.807,0.873,1e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
mlp,k-means,0.762,0.761,0.761,0.762,0.073,0.073,0.073,0.073,6.896,0.081,0.803,0.756,0.808,0.796,0.886,9e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
naive_bayes,k-means,0.888,0.886,0.886,0.888,0.061,0.062,0.062,0.061,7.0,0.001,0.776,0.72,0.774,0.758,0.822,1e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
knn,k-means,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,7.29,0.001,0.808,0.742,0.791,0.776,0.882,2.1e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001544952392578125
xgb,k-center,0.662,0.657,0.657,0.662,0.05,0.049,0.049,0.05,5.931,0.127,0.623,0.63,0.739,0.748,0.743,4e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
rf,k-center,0.588,0.58,0.58,0.588,0.075,0.07,0.07,0.075,13.645,0.181,0.726,0.731,0.806,0.808,0.859,4e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
svc,k-center,0.562,0.471,0.471,0.562,0.112,0.159,0.159,0.112,3.174,0.007,0.51,0.452,0.668,0.765,0.22,1.1e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
logreg,k-center,0.575,0.567,0.567,0.575,0.092,0.098,0.098,0.092,6.772,0.009,0.624,0.48,0.494,0.481,0.756,9e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
mlp,k-center,0.525,0.513,0.513,0.525,0.05,0.053,0.053,0.05,6.747,1.117,0.717,0.617,0.661,0.635,0.802,1.2e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
naive_bayes,k-center,0.5,0.497,0.497,0.5,0.079,0.077,0.077,0.079,6.442,0.002,0.603,0.611,0.729,0.744,0.736,1e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
knn,k-center,0.588,0.578,0.578,0.588,0.085,0.082,0.082,0.085,6.615,0.001,0.687,0.669,0.748,0.738,0.762,2.8e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
xgb,k-center,0.762,0.762,0.762,0.762,0.047,0.047,0.047,0.047,7.764,0.027,0.803,0.754,0.805,0.793,0.87,4e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
rf,k-center,0.712,0.711,0.711,0.712,0.031,0.03,0.03,0.031,15.008,0.202,0.82,0.769,0.817,0.806,0.896,7e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
svc,k-center,0.588,0.485,0.485,0.588,0.094,0.151,0.151,0.094,7.504,0.006,0.514,0.461,0.673,0.767,0.415,1e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
logreg,k-center,0.575,0.567,0.567,0.575,0.108,0.11,0.11,0.108,4.093,0.069,0.628,0.537,0.581,0.553,0.716,6e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
mlp,k-center,0.4,0.383,0.383,0.4,0.05,0.05,0.05,0.05,5.534,0.087,0.648,0.536,0.57,0.545,0.749,1.4e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
naive_bayes,k-center,0.638,0.616,0.616,0.638,0.061,0.074,0.074,0.061,6.902,0.001,0.585,0.592,0.738,0.785,0.836,1e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
knn,k-center,0.512,0.496,0.496,0.512,0.1,0.094,0.094,0.1,7.214,0.001,0.686,0.649,0.72,0.701,0.739,2e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.001377105712890625
xgb,ag,0.938,0.937,0.937,0.938,0.056,0.057,0.057,0.056,7.214,0.032,0.651,0.665,0.768,0.781,0.78,5e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
rf,ag,0.888,0.887,0.887,0.888,0.025,0.025,0.025,0.025,15.202,0.227,0.719,0.731,0.81,0.816,0.853,9e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
svc,ag,0.838,0.836,0.836,0.838,0.064,0.065,0.065,0.064,7.152,0.006,0.768,0.704,0.758,0.74,0.859,1.3e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
logreg,ag,0.825,0.823,0.823,0.825,0.025,0.026,0.026,0.025,5.688,0.015,0.703,0.661,0.728,0.71,0.781,7e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
mlp,ag,0.75,0.748,0.748,0.75,0.04,0.04,0.04,0.04,6.592,2.918,0.738,0.692,0.754,0.737,0.819,1.1e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
naive_bayes,ag,0.7,0.692,0.692,0.7,0.092,0.094,0.094,0.092,5.649,0.002,0.753,0.703,0.762,0.746,0.796,1e-06,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
knn,ag,0.825,0.824,0.824,0.825,0.047,0.046,0.046,0.047,7.293,0.001,0.792,0.754,0.808,0.798,0.869,1.2e-05,original,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
xgb,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,4.591,0.307,0.799,0.779,0.834,0.829,0.873,4e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
rf,ag,0.925,0.925,0.925,0.925,0.047,0.047,0.047,0.047,19.203,0.37,0.808,0.771,0.823,0.814,0.892,1.1e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
svc,ag,0.862,0.861,0.861,0.862,0.047,0.048,0.048,0.047,7.533,0.004,0.778,0.731,0.786,0.773,0.861,7e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
logreg,ag,0.85,0.849,0.849,0.85,0.075,0.075,0.075,0.075,2.889,0.01,0.748,0.706,0.767,0.753,0.842,4e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
mlp,ag,0.812,0.811,0.811,0.812,0.04,0.04,0.04,0.04,6.962,2.84,0.754,0.713,0.774,0.76,0.845,1.5e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
naive_bayes,ag,0.825,0.825,0.825,0.825,0.047,0.047,0.047,0.047,3.693,0.001,0.749,0.668,0.718,0.696,0.793,1e-06,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
knn,ag,0.85,0.849,0.849,0.85,0.031,0.031,0.031,0.031,7.424,0.001,0.795,0.722,0.771,0.754,0.874,3.6e-05,latent,40,5,1460.200623035431,595.4579117298126,4.948716413460305e-07,0.0015690326690673828
xgb,random,0.85,0.848,0.848,0.85,0.05,0.051,0.051,0.05,5.119,0.037,0.732,0.682,0.743,0.725,0.816,4e-06,original,40,6,,,,
rf,random,0.825,0.824,0.824,0.825,0.061,0.062,0.062,0.061,17.921,0.219,0.774,0.734,0.792,0.78,0.862,1.2e-05,original,40,6,,,,
svc,random,0.875,0.873,0.873,0.875,0.04,0.042,0.042,0.04,7.271,0.006,0.779,0.729,0.784,0.77,0.863,8e-06,original,40,6,,,,
logreg,random,0.888,0.886,0.886,0.888,0.047,0.049,0.049,0.047,7.361,0.007,0.779,0.743,0.8,0.789,0.866,7e-06,original,40,6,,,,
mlp,random,0.888,0.886,0.886,0.888,0.047,0.049,0.049,0.047,7.288,2.303,0.785,0.736,0.79,0.777,0.866,9e-06,original,40,6,,,,
naive_bayes,random,0.712,0.702,0.702,0.712,0.102,0.103,0.103,0.102,6.995,0.001,0.677,0.57,0.609,0.583,0.744,1e-06,original,40,6,,,,
knn,random,0.838,0.836,0.836,0.838,0.064,0.065,0.065,0.064,7.622,0.001,0.768,0.722,0.78,0.766,0.845,2.8e-05,original,40,6,,,,
xgb,k-means,0.838,0.827,0.827,0.838,0.109,0.121,0.121,0.109,5.345,0.036,0.643,0.658,0.766,0.783,0.791,4e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
rf,k-means,0.812,0.804,0.804,0.812,0.079,0.09,0.09,0.079,18.127,0.458,0.734,0.738,0.81,0.812,0.86,1.6e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
svc,k-means,0.8,0.79,0.79,0.8,0.073,0.083,0.083,0.073,6.008,0.004,0.776,0.706,0.757,0.739,0.857,9e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
logreg,k-means,0.85,0.842,0.842,0.85,0.109,0.12,0.12,0.109,5.417,0.012,0.668,0.624,0.694,0.672,0.733,6e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
mlp,k-means,0.738,0.723,0.723,0.738,0.047,0.061,0.061,0.047,7.964,1.042,0.787,0.739,0.793,0.781,0.878,7e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
naive_bayes,k-means,0.7,0.687,0.687,0.7,0.1,0.114,0.114,0.1,7.057,0.001,0.739,0.647,0.694,0.67,0.767,1e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
knn,k-means,0.788,0.773,0.773,0.788,0.085,0.1,0.1,0.085,7.768,0.001,0.784,0.736,0.791,0.778,0.86,2.9e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
xgb,k-means,0.912,0.909,0.909,0.912,0.085,0.091,0.091,0.085,6.474,0.04,0.748,0.68,0.734,0.714,0.801,3e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
rf,k-means,0.875,0.867,0.867,0.875,0.105,0.117,0.117,0.105,17.546,0.519,0.818,0.768,0.816,0.805,0.883,1.9e-05,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
svc,k-means,0.8,0.79,0.79,0.8,0.083,0.092,0.092,0.083,6.681,0.006,0.799,0.726,0.774,0.757,0.887,7e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
logreg,k-means,0.775,0.762,0.762,0.775,0.116,0.134,0.134,0.116,7.42,0.113,0.723,0.678,0.742,0.725,0.795,6e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
mlp,k-means,0.725,0.712,0.712,0.725,0.094,0.109,0.109,0.094,7.77,0.11,0.806,0.756,0.806,0.794,0.89,1.2e-05,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
naive_bayes,k-means,0.75,0.733,0.733,0.75,0.079,0.099,0.099,0.079,2.939,0.001,0.706,0.619,0.667,0.641,0.739,1e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
knn,k-means,0.762,0.742,0.742,0.762,0.108,0.128,0.128,0.108,4.682,0.001,0.799,0.747,0.799,0.786,0.876,8e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0014061927795410156
xgb,k-center,0.712,0.711,0.711,0.712,0.064,0.062,0.062,0.064,6.214,0.032,0.71,0.661,0.724,0.705,0.786,4e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
rf,k-center,0.688,0.684,0.684,0.688,0.068,0.069,0.069,0.068,17.578,0.47,0.779,0.719,0.772,0.756,0.856,1.4e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
svc,k-center,0.675,0.674,0.674,0.675,0.16,0.161,0.161,0.16,6.765,0.006,0.616,0.427,0.416,0.428,0.782,1e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
logreg,k-center,0.65,0.648,0.648,0.65,0.129,0.129,0.129,0.129,6.768,0.007,0.758,0.66,0.704,0.681,0.84,7e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
mlp,k-center,0.588,0.585,0.585,0.588,0.085,0.085,0.085,0.085,6.586,1.24,0.691,0.552,0.576,0.557,0.834,1.7e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
naive_bayes,k-center,0.588,0.584,0.584,0.588,0.109,0.111,0.111,0.109,7.495,0.001,0.619,0.478,0.493,0.479,0.719,1e-06,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
knn,k-center,0.612,0.602,0.602,0.612,0.047,0.059,0.059,0.047,6.716,0.001,0.713,0.607,0.647,0.622,0.786,2.3e-05,original,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
xgb,k-center,0.712,0.711,0.711,0.712,0.102,0.103,0.103,0.102,5.308,0.053,0.792,0.732,0.784,0.769,0.869,2e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
rf,k-center,0.7,0.698,0.698,0.7,0.047,0.048,0.048,0.047,16.454,0.326,0.819,0.745,0.79,0.774,0.894,9e-06,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
svc,k-center,0.662,0.659,0.659,0.662,0.129,0.128,0.128,0.129,6.683,0.006,0.614,0.428,0.417,0.428,0.8,1.1e-05,latent,40,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013463497161865234
