model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,k-means,0.733,0.713,0.711,0.727,0.082,0.106,0.109,0.086,4.75,0.005,0.764,0.755,0.87,0.868,0.891,1.1e-05,original,0.008,9,,,,
logreg,k-means,0.822,0.81,0.808,0.817,0.096,0.113,0.115,0.101,6.927,2.131,0.716,0.635,0.766,0.733,0.787,0.0,original,0.008,9,,,,
mlp,k-means,0.7,0.679,0.677,0.693,0.075,0.095,0.097,0.078,10.76,0.228,0.802,0.742,0.849,0.835,0.887,6.8e-05,original,0.008,9,,,,
xgb,ag,0.943,0.943,0.943,0.943,0.051,0.052,0.051,0.051,3.241,5.32,0.753,0.583,0.682,0.633,0.88,1.7e-05,original,0.008,9,,,,
rf,ag,0.896,0.896,0.897,0.897,0.043,0.043,0.043,0.042,46.506,0.451,0.623,0.368,0.396,0.371,0.882,2.2e-05,original,0.008,9,,,,
svc,ag,0.732,0.718,0.721,0.738,0.091,0.105,0.103,0.086,12.33,0.012,0.759,0.666,0.786,0.756,0.832,8e-06,original,0.008,9,,,,
logreg,ag,0.769,0.765,0.766,0.773,0.106,0.112,0.11,0.103,18.511,0.511,0.612,0.536,0.68,0.629,0.655,0.0,original,0.008,9,,,,
mlp,ag,0.756,0.752,0.754,0.76,0.054,0.056,0.054,0.049,14.792,0.94,0.744,0.684,0.811,0.791,0.813,0.000169,original,0.008,9,,,,
xgb,k_center,0.631,0.626,0.628,0.635,0.159,0.163,0.161,0.157,5.965,14.345,0.749,0.675,0.8,0.775,0.8,7.1e-05,original,0.008,9,,,,
rf,k_center,0.622,0.617,0.618,0.624,0.123,0.128,0.125,0.119,22.712,1.268,0.659,0.46,0.533,0.481,0.837,3.7e-05,original,0.008,9,,,,
svc,k_center,0.6,0.571,0.573,0.602,0.038,0.054,0.054,0.037,4.088,0.006,0.488,0.134,0.046,0.153,0.382,1.1e-05,original,0.008,9,,,,
logreg,k_center,0.597,0.581,0.583,0.601,0.091,0.103,0.101,0.087,9.98,0.16,0.482,0.14,0.058,0.157,0.611,0.0,original,0.008,9,,,,
mlp,k_center,0.428,0.408,0.411,0.431,0.092,0.109,0.105,0.087,12.237,0.236,0.623,0.442,0.519,0.464,0.692,1.2e-05,original,0.008,9,,,,
xgb,craig,0.63,0.616,0.658,0.681,0.147,0.175,0.145,0.132,10.024,39.708,0.624,0.646,0.831,0.848,0.758,3.9e-05,original,0.008,9,,,,
rf,craig,0.585,0.552,0.601,0.636,0.173,0.176,0.152,0.147,27.84,0.111,0.703,0.706,0.847,0.848,0.81,7e-06,original,0.008,9,,,,
svc,craig,0.592,0.565,0.624,0.681,0.076,0.112,0.102,0.087,3.478,0.002,0.509,0.484,0.779,0.839,0.698,5e-06,original,0.008,9,,,,
logreg,craig,0.685,0.678,0.701,0.703,0.09,0.099,0.095,0.094,5.421,0.428,0.632,0.609,0.777,0.761,0.72,1e-06,original,0.008,9,,,,
mlp,craig,0.622,0.61,0.643,0.661,0.078,0.088,0.094,0.094,7.077,7.986,0.66,0.565,0.697,0.649,0.722,7.4e-05,original,0.008,9,,,,
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.181,26.451,0.261,0.115,0.097,0.116,0.122,0.000106,original,0.008,9,,,,
rf,lc,0.978,0.977,0.977,0.977,0.027,0.028,0.028,0.028,50.183,1.193,0.267,0.161,0.18,0.162,0.179,9e-05,original,0.008,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.548,0.003,0.334,0.106,0.051,0.114,0.095,4e-06,original,0.008,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.066,0.324,0.366,0.119,0.061,0.127,0.109,0.0,original,0.008,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.041,10.546,0.28,0.162,0.175,0.162,0.148,9.7e-05,original,0.008,9,,,,
xgb,random,0.791,0.785,0.785,0.791,0.074,0.08,0.08,0.074,7.019,14.279,0.814,0.736,0.841,0.823,0.888,5.8e-05,original,0.01,5,,,,
rf,random,0.691,0.688,0.688,0.691,0.045,0.044,0.044,0.045,35.712,1.096,0.79,0.672,0.783,0.75,0.875,3e-05,original,0.01,5,,,,
svc,random,0.755,0.748,0.748,0.755,0.046,0.046,0.046,0.046,5.051,0.007,0.802,0.72,0.829,0.809,0.5,1.6e-05,original,0.01,5,,,,
logreg,random,0.764,0.763,0.763,0.764,0.045,0.045,0.045,0.045,3.627,0.136,0.803,0.703,0.812,0.787,0.881,1e-06,original,0.01,5,,,,
mlp,random,0.718,0.716,0.716,0.718,0.018,0.018,0.018,0.018,8.567,0.374,0.779,0.668,0.781,0.749,0.869,0.000121,original,0.01,5,,,,
xgb,k-means,0.982,0.982,0.982,0.982,0.022,0.022,0.022,0.022,6.743,21.336,0.803,0.658,0.762,0.724,0.879,6.5e-05,original,0.01,5,,,,
rf,k-means,0.982,0.982,0.982,0.982,0.022,0.022,0.022,0.022,42.856,0.791,0.5,0.134,0.042,0.155,0.887,1.1e-05,original,0.01,5,,,,
svc,k-means,0.8,0.797,0.797,0.8,0.055,0.057,0.057,0.055,13.667,0.008,0.742,0.65,0.773,0.741,0.839,1e-05,original,0.01,5,,,,
logreg,k-means,0.827,0.826,0.826,0.827,0.067,0.067,0.067,0.067,12.22,0.543,0.62,0.544,0.688,0.639,0.682,0.0,original,0.01,5,,,,
mlp,k-means,0.736,0.727,0.727,0.736,0.083,0.092,0.092,0.083,10.611,0.536,0.781,0.703,0.818,0.796,0.844,0.000136,original,0.01,5,,,,
xgb,ag,0.927,0.926,0.926,0.927,0.074,0.076,0.076,0.074,9.888,14.969,0.836,0.773,0.868,0.856,0.895,6.7e-05,original,0.01,5,,,,
rf,ag,0.9,0.899,0.899,0.9,0.034,0.035,0.035,0.034,36.729,1.169,0.736,0.538,0.624,0.572,0.889,5.1e-05,original,0.01,5,,,,
svc,ag,0.836,0.836,0.836,0.836,0.036,0.036,0.036,0.036,8.7,0.016,0.758,0.664,0.784,0.754,0.828,9e-06,original,0.01,5,,,,
logreg,ag,0.864,0.863,0.863,0.864,0.07,0.071,0.071,0.07,5.162,1.066,0.619,0.545,0.69,0.642,0.66,1e-06,original,0.01,5,,,,
mlp,ag,0.864,0.863,0.863,0.864,0.05,0.05,0.05,0.05,19.781,3.102,0.751,0.678,0.802,0.778,0.821,0.00021,original,0.01,5,,,,
xgb,k_center,0.736,0.732,0.732,0.736,0.088,0.091,0.091,0.088,8.554,31.544,0.776,0.681,0.796,0.769,0.837,4.1e-05,original,0.01,5,,,,
rf,k_center,0.673,0.671,0.671,0.673,0.105,0.106,0.106,0.105,24.61,0.607,0.704,0.552,0.658,0.604,0.824,2.6e-05,original,0.01,5,,,,
svc,k_center,0.618,0.612,0.612,0.618,0.079,0.074,0.074,0.079,5.86,0.007,0.486,0.14,0.056,0.157,0.741,1.2e-05,original,0.01,5,,,,
logreg,k_center,0.6,0.598,0.598,0.6,0.12,0.12,0.12,0.12,13.102,1.674,0.567,0.307,0.315,0.307,0.627,0.0,original,0.01,5,,,,
mlp,k_center,0.5,0.496,0.496,0.5,0.091,0.093,0.093,0.091,16.08,1.471,0.573,0.328,0.348,0.329,0.681,0.000158,original,0.01,5,,,,
xgb,craig,0.682,0.666,0.685,0.709,0.141,0.15,0.135,0.121,8.381,57.695,0.808,0.78,0.88,0.874,0.807,7.3e-05,original,0.01,5,,,,
rf,craig,0.592,0.569,0.596,0.636,0.064,0.073,0.079,0.081,45.212,1.495,0.677,0.56,0.682,0.631,0.756,3.9e-05,original,0.01,5,,,,
svc,craig,0.68,0.667,0.679,0.691,0.145,0.138,0.134,0.136,8.145,0.004,0.5,0.268,0.272,0.268,0.5,8e-06,original,0.01,5,,,,
logreg,craig,0.59,0.546,0.576,0.636,0.06,0.11,0.108,0.057,13.667,0.204,0.45,0.199,0.171,0.201,0.426,0.0,original,0.01,5,,,,
mlp,craig,0.63,0.623,0.634,0.636,0.203,0.196,0.189,0.191,8.734,0.527,0.547,0.388,0.462,0.407,0.587,0.000142,original,0.01,5,,,,
xgb,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,6.928,14.44,0.294,0.106,0.066,0.109,0.11,7.2e-05,original,0.01,5,,,,
rf,lc,0.973,0.973,0.973,0.973,0.022,0.022,0.022,0.022,24.922,0.402,0.25,0.161,0.188,0.163,0.171,1.6e-05,original,0.01,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.54,0.004,0.298,0.114,0.079,0.117,0.113,5e-06,original,0.01,5,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.913,0.123,0.345,0.113,0.06,0.12,0.1,0.0,original,0.01,5,,,,
mlp,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,8.626,0.156,0.251,0.152,0.171,0.153,0.149,1.6e-05,original,0.01,5,,,,
xgb,random,0.882,0.881,0.881,0.882,0.062,0.062,0.062,0.062,8.091,26.096,0.831,0.763,0.861,0.848,0.873,5.2e-05,original,0.01,6,,,,
rf,random,0.836,0.835,0.835,0.836,0.062,0.063,0.063,0.062,32.116,1.065,0.824,0.74,0.843,0.825,0.874,6.6e-05,original,0.01,6,,,,
svc,random,0.809,0.805,0.805,0.809,0.053,0.055,0.055,0.053,7.756,0.007,0.795,0.723,0.834,0.816,0.858,9e-06,original,0.01,6,,,,
logreg,random,0.8,0.798,0.798,0.8,0.068,0.068,0.068,0.068,4.528,0.144,0.815,0.716,0.822,0.799,0.874,0.0,original,0.01,6,,,,
mlp,random,0.755,0.753,0.753,0.755,0.114,0.114,0.114,0.114,8.029,0.545,0.793,0.69,0.801,0.773,0.863,0.000133,original,0.01,6,,,,
xgb,k-means,0.973,0.972,0.972,0.973,0.055,0.056,0.056,0.055,5.778,4.164,0.513,0.189,0.132,0.198,0.866,5.9e-05,original,0.01,6,,,,
rf,k-means,0.964,0.963,0.963,0.964,0.053,0.054,0.054,0.053,42.415,1.272,0.5,0.134,0.042,0.155,0.895,3.3e-05,original,0.01,6,,,,
svc,k-means,0.827,0.822,0.822,0.827,0.06,0.068,0.068,0.06,8.914,0.051,0.766,0.665,0.783,0.752,0.834,1.9e-05,original,0.01,6,,,,
logreg,k-means,0.864,0.859,0.859,0.864,0.076,0.082,0.082,0.076,4.499,0.154,0.748,0.659,0.782,0.752,0.832,0.0,original,0.01,6,,,,
mlp,k-means,0.791,0.782,0.782,0.791,0.062,0.071,0.071,0.062,14.266,1.166,0.786,0.7,0.814,0.791,0.854,0.000143,original,0.01,6,,,,
xgb,ag,0.955,0.954,0.954,0.955,0.05,0.05,0.05,0.05,7.092,21.424,0.797,0.665,0.772,0.736,0.876,6e-05,original,0.01,6,,,,
rf,ag,0.9,0.9,0.9,0.9,0.067,0.067,0.067,0.067,26.882,0.414,0.731,0.531,0.615,0.563,0.865,2e-05,original,0.01,6,,,,
svc,ag,0.773,0.767,0.767,0.773,0.064,0.07,0.07,0.064,7.99,0.009,0.766,0.67,0.788,0.759,0.852,1e-05,original,0.01,6,,,,
logreg,ag,0.864,0.863,0.863,0.864,0.057,0.058,0.058,0.057,10.74,0.805,0.652,0.587,0.734,0.697,0.708,0.0,original,0.01,6,,,,
mlp,ag,0.827,0.826,0.826,0.827,0.073,0.073,0.073,0.073,13.028,0.673,0.767,0.707,0.826,0.809,0.84,0.000209,original,0.01,6,,,,
xgb,k_center,0.755,0.751,0.751,0.755,0.11,0.116,0.116,0.11,10.348,17.622,0.74,0.646,0.77,0.737,0.806,5e-05,original,0.01,6,,,,
rf,k_center,0.682,0.677,0.677,0.682,0.1,0.101,0.101,0.1,39.308,0.561,0.762,0.601,0.703,0.656,0.862,3.6e-05,original,0.01,6,,,,
svc,k_center,0.591,0.577,0.577,0.591,0.104,0.104,0.104,0.104,5.802,0.007,0.503,0.17,0.102,0.182,0.686,5.7e-05,original,0.01,6,,,,
logreg,k_center,0.673,0.671,0.671,0.673,0.073,0.072,0.072,0.073,8.363,0.125,0.564,0.428,0.523,0.461,0.583,0.0,original,0.01,6,,,,
mlp,k_center,0.591,0.59,0.59,0.591,0.064,0.064,0.064,0.064,12.841,0.354,0.62,0.422,0.487,0.437,0.701,6.4e-05,original,0.01,6,,,,
xgb,craig,0.699,0.683,0.699,0.709,0.129,0.126,0.115,0.106,9.213,26.807,0.75,0.777,0.889,0.895,0.828,4.7e-05,original,0.01,6,,,,
rf,craig,0.68,0.672,0.696,0.709,0.172,0.193,0.165,0.145,41.691,0.853,0.67,0.586,0.722,0.68,0.723,0.000132,original,0.01,6,,,,
svc,craig,0.651,0.614,0.623,0.636,0.112,0.092,0.085,0.081,11.803,0.003,0.537,0.429,0.539,0.474,0.583,6e-06,original,0.01,6,,,,
logreg,craig,0.653,0.637,0.659,0.673,0.21,0.209,0.187,0.178,10.522,1.129,0.601,0.576,0.751,0.727,0.644,0.0,original,0.01,6,,,,
mlp,craig,0.572,0.559,0.59,0.618,0.153,0.164,0.149,0.145,14.084,0.119,0.571,0.481,0.611,0.549,0.585,8.3e-05,original,0.01,6,,,,
xgb,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,7.778,34.279,0.215,0.099,0.086,0.099,0.103,7.6e-05,original,0.01,6,,,,
rf,lc,0.973,0.973,0.973,0.973,0.036,0.037,0.037,0.036,49.23,0.434,0.25,0.167,0.199,0.17,0.169,7.3e-05,original,0.01,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.917,0.002,0.322,0.105,0.053,0.111,0.092,2e-06,original,0.01,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.104,0.215,0.329,0.105,0.051,0.112,0.087,1e-06,original,0.01,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.565,0.403,0.273,0.108,0.079,0.11,0.107,8.4e-05,original,0.01,6,,,,
xgb,random,0.855,0.854,0.854,0.855,0.073,0.073,0.073,0.073,10.995,11.833,0.837,0.772,0.867,0.855,0.893,8.1e-05,original,0.01,7,,,,
rf,random,0.782,0.782,0.782,0.782,0.097,0.097,0.097,0.097,39.95,0.597,0.814,0.698,0.803,0.775,0.882,5.3e-05,original,0.01,7,,,,
svc,random,0.818,0.817,0.817,0.818,0.108,0.107,0.107,0.108,8.499,0.007,0.799,0.716,0.826,0.805,0.869,9e-06,original,0.01,7,,,,
logreg,random,0.809,0.808,0.808,0.809,0.12,0.12,0.12,0.12,10.044,0.008,0.791,0.695,0.807,0.781,0.865,0.0,original,0.01,7,,,,
mlp,random,0.736,0.735,0.735,0.736,0.105,0.105,0.105,0.105,9.563,0.258,0.759,0.653,0.771,0.737,0.846,0.00012,original,0.01,7,,,,
xgb,k-means,0.982,0.982,0.982,0.982,0.036,0.037,0.037,0.036,12.423,29.494,0.501,0.146,0.062,0.164,0.879,7e-05,original,0.01,7,,,,
rf,k-means,0.973,0.973,0.973,0.973,0.036,0.037,0.037,0.036,34.263,0.316,0.5,0.134,0.042,0.155,0.903,1.1e-05,original,0.01,7,,,,
svc,k-means,0.809,0.809,0.809,0.809,0.078,0.078,0.078,0.078,8.112,0.01,0.759,0.663,0.782,0.752,0.851,1e-05,original,0.01,7,,,,
logreg,k-means,0.8,0.798,0.798,0.8,0.089,0.09,0.09,0.089,9.767,1.733,0.687,0.617,0.756,0.723,0.756,1e-06,original,0.01,7,,,,
mlp,k-means,0.809,0.807,0.807,0.809,0.034,0.035,0.035,0.034,7.729,0.215,0.744,0.682,0.808,0.788,0.816,6.5e-05,original,0.01,7,,,,
xgb,ag,0.955,0.954,0.954,0.955,0.029,0.029,0.029,0.029,8.499,17.238,0.796,0.66,0.767,0.731,0.882,9.8e-05,original,0.01,7,,,,
rf,ag,0.882,0.882,0.882,0.882,0.036,0.036,0.036,0.036,45.318,1.41,0.659,0.422,0.472,0.431,0.89,3.7e-05,original,0.01,7,,,,
svc,ag,0.8,0.8,0.8,0.8,0.114,0.114,0.114,0.114,9.553,0.009,0.752,0.663,0.785,0.755,0.825,1.3e-05,original,0.01,7,,,,
logreg,ag,0.791,0.789,0.789,0.791,0.068,0.068,0.068,0.068,9.308,0.795,0.62,0.543,0.686,0.637,0.651,1e-06,original,0.01,7,,,,
mlp,ag,0.791,0.789,0.789,0.791,0.102,0.105,0.105,0.102,14.33,0.38,0.75,0.687,0.811,0.791,0.823,0.000159,original,0.01,7,,,,
xgb,k_center,0.764,0.762,0.762,0.764,0.088,0.089,0.089,0.088,9.472,23.585,0.771,0.663,0.779,0.746,0.822,3.6e-05,original,0.01,7,,,,
rf,k_center,0.755,0.754,0.754,0.755,0.084,0.084,0.084,0.084,28.888,1.082,0.776,0.692,0.808,0.784,0.86,3.5e-05,original,0.01,7,,,,
svc,k_center,0.655,0.647,0.647,0.655,0.062,0.059,0.059,0.062,9.472,0.012,0.571,0.296,0.294,0.296,0.701,1.6e-05,original,0.01,7,,,,
logreg,k_center,0.718,0.715,0.715,0.718,0.073,0.075,0.075,0.073,4.371,1.14,0.595,0.421,0.497,0.442,0.645,1e-06,original,0.01,7,,,,
mlp,k_center,0.627,0.619,0.619,0.627,0.127,0.126,0.126,0.127,12.617,0.166,0.608,0.461,0.557,0.497,0.675,2.8e-05,original,0.01,7,,,,
xgb,craig,0.743,0.741,0.743,0.745,0.073,0.069,0.068,0.068,5.543,25.431,0.648,0.521,0.635,0.578,0.696,8.6e-05,original,0.01,7,,,,
rf,craig,0.727,0.72,0.722,0.727,0.117,0.119,0.117,0.115,38.243,0.612,0.487,0.234,0.218,0.234,0.575,4.5e-05,original,0.01,7,,,,
svc,craig,0.733,0.727,0.727,0.727,0.101,0.099,0.099,0.1,3.708,0.003,0.475,0.208,0.177,0.21,0.451,6e-06,original,0.01,7,,,,
logreg,craig,0.69,0.68,0.681,0.691,0.121,0.123,0.125,0.123,14.413,0.235,0.473,0.165,0.104,0.174,0.421,0.0,original,0.01,7,,,,
mlp,craig,0.633,0.623,0.626,0.636,0.117,0.125,0.121,0.115,4.92,0.058,0.543,0.398,0.482,0.423,0.589,9.5e-05,original,0.01,7,,,,
xgb,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,5.93,0.127,0.244,0.104,0.084,0.105,0.106,7e-06,original,0.01,7,,,,
rf,lc,0.936,0.936,0.936,0.936,0.068,0.069,0.069,0.068,40.808,1.525,0.259,0.159,0.179,0.16,0.167,9.4e-05,original,0.01,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.804,0.019,0.283,0.135,0.124,0.135,0.162,1.4e-05,original,0.01,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.87,0.203,0.354,0.119,0.066,0.126,0.109,0.0,original,0.01,7,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.812,9.78,0.268,0.135,0.13,0.135,0.133,7.3e-05,original,0.01,7,,,,
xgb,random,0.845,0.844,0.844,0.845,0.074,0.074,0.074,0.074,9.531,10.417,0.841,0.759,0.855,0.839,0.895,7e-05,original,0.01,8,,,,
rf,random,0.809,0.807,0.807,0.809,0.06,0.06,0.06,0.06,44.134,0.521,0.796,0.731,0.841,0.825,0.883,5.9e-05,original,0.01,8,,,,
svc,random,0.773,0.77,0.77,0.773,0.041,0.043,0.043,0.041,9.808,0.009,0.766,0.658,0.775,0.741,0.838,3.7e-05,original,0.01,8,,,,
logreg,random,0.8,0.797,0.797,0.8,0.046,0.048,0.048,0.046,21.979,1.095,0.776,0.689,0.805,0.78,0.861,0.0,original,0.01,8,,,,
mlp,random,0.718,0.717,0.717,0.718,0.053,0.053,0.053,0.053,16.334,3.13,0.773,0.676,0.793,0.764,0.862,0.000192,original,0.01,8,,,,
xgb,k-means,0.982,0.982,0.982,0.982,0.036,0.037,0.037,0.036,10.51,15.033,0.507,0.16,0.083,0.174,0.872,4e-05,original,0.01,8,,,,
rf,k-means,0.982,0.982,0.982,0.982,0.036,0.037,0.037,0.036,37.858,1.737,0.5,0.134,0.042,0.155,0.882,4.8e-05,original,0.01,8,,,,
svc,k-means,0.736,0.732,0.732,0.736,0.15,0.157,0.157,0.15,4.083,0.01,0.765,0.659,0.776,0.743,0.854,9e-06,original,0.01,8,,,,
logreg,k-means,0.818,0.814,0.814,0.818,0.095,0.1,0.1,0.095,13.872,4.755,0.64,0.572,0.718,0.676,0.687,0.0,original,0.01,8,,,,
mlp,k-means,0.709,0.706,0.706,0.709,0.068,0.07,0.07,0.068,20.278,9.679,0.765,0.688,0.808,0.784,0.823,0.000297,original,0.01,8,,,,
xgb,ag,0.936,0.936,0.936,0.936,0.036,0.036,0.036,0.036,7.886,36.718,0.806,0.676,0.782,0.749,0.882,3.4e-05,original,0.01,8,,,,
rf,ag,0.891,0.891,0.891,0.891,0.102,0.102,0.102,0.102,28.814,0.663,0.728,0.527,0.611,0.558,0.854,1.6e-05,original,0.01,8,,,,
svc,ag,0.809,0.806,0.806,0.809,0.097,0.098,0.098,0.097,4.784,0.009,0.773,0.676,0.793,0.764,0.847,2.8e-05,original,0.01,8,,,,
logreg,ag,0.845,0.844,0.844,0.845,0.062,0.062,0.062,0.062,6.668,0.478,0.687,0.624,0.765,0.736,0.766,0.0,original,0.01,8,,,,
mlp,ag,0.836,0.834,0.834,0.836,0.089,0.09,0.09,0.089,12.85,3.823,0.752,0.694,0.819,0.8,0.833,0.000108,original,0.01,8,,,,
xgb,k_center,0.727,0.72,0.72,0.727,0.081,0.088,0.088,0.081,5.927,10.298,0.753,0.623,0.736,0.694,0.862,5.5e-05,original,0.01,8,,,,
rf,k_center,0.655,0.646,0.646,0.655,0.046,0.044,0.044,0.046,25.426,0.326,0.722,0.587,0.701,0.653,0.825,2.2e-05,original,0.01,8,,,,
svc,k_center,0.591,0.554,0.554,0.591,0.05,0.055,0.055,0.05,6.908,0.007,0.493,0.134,0.044,0.154,0.354,2.4e-05,original,0.01,8,,,,
logreg,k_center,0.636,0.622,0.622,0.636,0.041,0.053,0.053,0.041,6.731,0.013,0.563,0.383,0.445,0.396,0.596,0.0,original,0.01,8,,,,
mlp,k_center,0.591,0.569,0.569,0.591,0.064,0.078,0.078,0.064,8.235,0.138,0.653,0.463,0.541,0.487,0.733,1.7e-05,original,0.01,8,,,,
xgb,craig,0.623,0.61,0.609,0.618,0.133,0.132,0.133,0.134,10.142,10.861,0.427,0.216,0.211,0.217,0.334,5.6e-05,original,0.01,8,,,,
rf,craig,0.607,0.596,0.595,0.6,0.136,0.137,0.138,0.136,28.769,0.534,0.437,0.226,0.224,0.226,0.407,4e-05,original,0.01,8,,,,
svc,craig,0.733,0.724,0.724,0.727,0.059,0.058,0.058,0.057,11.909,0.015,0.481,0.142,0.062,0.158,0.353,6e-06,original,0.01,8,,,,
logreg,craig,0.67,0.651,0.657,0.673,0.173,0.196,0.186,0.159,14.832,0.903,0.418,0.132,0.066,0.143,0.243,1e-06,original,0.01,8,,,,
mlp,craig,0.603,0.581,0.581,0.6,0.136,0.154,0.155,0.136,8.696,2.803,0.469,0.251,0.256,0.251,0.45,7.7e-05,original,0.01,8,,,,
xgb,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,8.719,21.818,0.243,0.103,0.082,0.104,0.109,4.8e-05,original,0.01,8,,,,
rf,lc,0.964,0.963,0.963,0.964,0.034,0.034,0.034,0.034,29.473,1.128,0.254,0.144,0.154,0.144,0.171,4.4e-05,original,0.01,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.648,0.003,0.304,0.104,0.059,0.109,0.094,3e-06,original,0.01,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.046,0.124,0.327,0.105,0.052,0.112,0.088,0.0,original,0.01,8,,,,
mlp,lc,0.991,0.991,0.991,0.991,0.018,0.018,0.018,0.018,8.758,5.962,0.27,0.146,0.15,0.146,0.14,8.4e-05,original,0.01,8,,,,
xgb,random,0.864,0.861,0.861,0.864,0.05,0.051,0.051,0.05,18.037,44.919,0.816,0.732,0.837,0.818,0.885,5.6e-05,original,0.01,9,,,,
rf,random,0.836,0.832,0.832,0.836,0.062,0.065,0.065,0.062,33.645,1.093,0.815,0.714,0.819,0.796,0.888,0.000183,original,0.01,9,,,,
svc,random,0.773,0.767,0.767,0.773,0.057,0.059,0.059,0.057,7.183,0.006,0.778,0.748,0.86,0.853,0.873,1.1e-05,original,0.01,9,,,,
logreg,random,0.791,0.789,0.789,0.791,0.098,0.099,0.099,0.098,10.3,0.116,0.806,0.745,0.851,0.838,0.88,0.0,original,0.01,9,,,,
mlp,random,0.727,0.727,0.727,0.727,0.057,0.058,0.058,0.057,7.214,0.303,0.772,0.675,0.792,0.763,0.854,0.000196,original,0.01,9,,,,
xgb,k-means,0.973,0.973,0.973,0.973,0.036,0.037,0.037,0.036,12.48,63.722,0.705,0.508,0.591,0.538,0.884,5.3e-05,original,0.01,9,,,,
rf,k-means,0.964,0.963,0.963,0.964,0.053,0.054,0.054,0.053,41.241,0.146,0.5,0.134,0.042,0.155,0.885,7e-06,original,0.01,9,,,,
svc,k-means,0.791,0.785,0.785,0.791,0.074,0.08,0.08,0.074,3.979,0.01,0.76,0.657,0.776,0.743,0.84,9e-06,original,0.01,9,,,,
logreg,k-means,0.782,0.78,0.78,0.782,0.136,0.138,0.138,0.136,12.133,0.13,0.776,0.708,0.825,0.806,0.849,0.0,original,0.01,9,,,,
mlp,k-means,0.773,0.768,0.768,0.773,0.1,0.103,0.103,0.1,11.313,0.35,0.769,0.69,0.809,0.786,0.834,0.00017,original,0.01,9,,,,
xgb,ag,0.955,0.954,0.954,0.955,0.029,0.029,0.029,0.029,5.7,38.272,0.796,0.66,0.767,0.731,0.886,4.8e-05,original,0.01,9,,,,
rf,ag,0.918,0.918,0.918,0.918,0.034,0.034,0.034,0.034,30.669,1.015,0.717,0.512,0.592,0.539,0.867,3.2e-05,original,0.01,9,,,,
svc,ag,0.782,0.78,0.78,0.782,0.088,0.088,0.088,0.088,5.596,0.012,0.77,0.673,0.789,0.76,0.839,1.1e-05,original,0.01,9,,,,
logreg,ag,0.827,0.826,0.826,0.827,0.097,0.099,0.099,0.097,9.361,1.212,0.658,0.594,0.74,0.704,0.72,0.0,original,0.01,9,,,,
mlp,ag,0.745,0.742,0.742,0.745,0.13,0.132,0.132,0.13,16.591,0.921,0.774,0.71,0.827,0.809,0.845,0.00011,original,0.01,9,,,,
xgb,k_center,0.718,0.715,0.715,0.718,0.053,0.052,0.052,0.053,5.631,16.742,0.78,0.673,0.786,0.755,0.865,3.6e-05,original,0.01,9,,,,
rf,k_center,0.664,0.654,0.654,0.664,0.036,0.043,0.043,0.036,41.249,0.341,0.711,0.568,0.678,0.627,0.823,3e-05,original,0.01,9,,,,
svc,k_center,0.645,0.639,0.639,0.645,0.053,0.057,0.057,0.053,10.257,0.032,0.49,0.138,0.052,0.157,0.685,4.1e-05,original,0.01,9,,,,
logreg,k_center,0.627,0.626,0.626,0.627,0.06,0.06,0.06,0.06,7.963,0.314,0.491,0.159,0.088,0.172,0.662,0.0,original,0.01,9,,,,
mlp,k_center,0.527,0.523,0.523,0.527,0.094,0.095,0.095,0.094,9.793,0.436,0.585,0.385,0.44,0.396,0.644,8.8e-05,original,0.01,9,,,,
