Subset,Score,Default Train Time,Opt Train Time,Opt Train Time Total,Hostname,Data Distill Time,Inference Time,Dataset,Classifier,N,Data Parse Mode,Post Data Parse Mode,Data Mode,Distill Method,Encoder,Distill Space,Output Space,Convert Binary,Cluster Center,Short Name
Test,0.7552488828930506,3.7435083389282227,0,0,cccxc409,0.38182663917541504,0.1448516845703125,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7552488828930506,3.7428157329559326,0,0,cccxc409,0.3446924686431885,0.1459348201751709,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.7358066370818307,4.317968130111694,0,0,cccxc409,0.36345672607421875,0.14969897270202637,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7358066370818307,4.293311357498169,0,0,cccxc409,0.4671320915222168,0.14314031600952148,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.7373624302057613,3.9205551147460938,0,0,npl24,0.8410539627075195,0.12265586853027344,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ KMeans / Centroid => Original ] -> Mixed,KMeans,N/A,original,original,False,centroid,Onehot -> [ KMeans/SYN => ORI ] -> Mixed
Test,0.7578551075801983,3.6095728874206543,0,0,npl24,0.7899153232574463,0.14040732383728027,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ KMeans / Centroid => Original ] -> Mixed,KMeans,N/A,original,original,False,centroid,Onehot -> [ KMeans/SYN => ORI ] -> Mixed
Test,0.7465841529339934,3.880195140838623,0,0,npl24,0.8366434574127197,0.12630224227905273,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ KMeans / Centroid => Original ] -> Mixed,KMeans,N/A,original,original,False,centroid,Onehot -> [ KMeans/SYN => ORI ] -> Mixed
Test,0.7583681447417734,1.7229554653167725,0,0,npl24,0.7834231853485107,0.12103796005249023,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ KMeans / Centroid => Original ] -> Mixed,KMeans,N/A,original,original,False,centroid,Onehot -> [ KMeans/SYN => ORI ] -> Mixed
Test,0.7478659271071724,6.0617899894714355,0,0,npl24,0.7408301830291748,0.12456250190734863,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ KMeans / Centroid => Original ] -> Mixed,KMeans,N/A,original,original,False,centroid,Onehot -> [ KMeans/SYN => ORI ] -> Mixed
Test,0.7698310917508577,5.13059139251709,0,0,cccxc409,0.5117475986480713,0.14849424362182617,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7698310917508577,5.12201189994812,0,0,cccxc409,0.3713808059692383,0.1426539421081543,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.7551164531928555,3.964730739593506,0,0,cccxc409,0.4042997360229492,0.1440258026123047,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7551164531928555,3.9950499534606934,0,0,cccxc409,0.49176669120788574,0.14639973640441895,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.7560541045940825,2.7467620372772217,0,0,cccxc409,0.5024814605712891,0.14357781410217285,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7560541045940825,2.779470205307007,0,0,cccxc409,0.49568963050842285,0.2954831123352051,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.741908483913271,2.8430516719818115,0,0,cccxc409,0.7501640319824219,0.14546990394592285,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.741908483913271,2.8160059452056885,0,0,cccxc409,0.38423585891723633,0.1440277099609375,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.7602224675685395,3.902787923812866,0,0,cccxc409,0.352189302444458,0.14078450202941895,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded ] -> Mixed,KMeans,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC ] -> Mixed
Test,0.7602224675685395,3.85927414894104,0,0,cccxc409,0.37209200859069824,0.14510083198547363,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => KMeans / Centroid => Decoded-Binary ] -> Mixed,KMeans,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KMeans/SYN => DEC-BIN ] -> Mixed
Test,0.6210142907407078,6.742497205734253,0,0,npl38,68.91925716400146,0.13759946823120117,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.6505138251899302,12.88546109199524,0,0,npl18,46.40768909454346,0.5366885662078857,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.6505138251899302,79.10074543952942,0,0,npl18,42.73310971260071,0.8827822208404541,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.731732837509986,0.9785702228546143,0,0,npl34,65.88259077072144,0.14173007011413574,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.6610720235401468,30.702104091644287,0,0,npl18,39.69633650779724,0.2329695224761963,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.6610720235401468,5.118345499038696,0,0,npl18,40.51786947250366,0.6369204521179199,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.747024988276799,0.9362006187438965,0,0,npl34,69.35315203666687,0.13524365425109863,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.6449262436162028,109.72443890571594,0,0,npl18,47.89353370666504,1.4487123489379883,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.6449262436162028,93.80879712104797,0,0,npl18,45.09995627403259,0.5762255191802979,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7026742919155864,2.5123190879821777,0,0,npl31,62.3410005569458,0.14116811752319336,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.6716674229692049,83.24335074424744,0,0,npl18,62.06108236312866,2.1289710998535156,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.6716674229692049,106.90551900863647,0,0,npl18,65.84827876091003,2.0406136512756348,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7479816239974898,1.471195936203003,0,0,npl31,71.67288875579834,0.14197349548339844,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.6948701503251078,78.92368292808533,0,0,npl18,72.53307557106018,0.7598702907562256,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.6948701503251078,77.1525228023529,0,0,npl18,77.28955173492432,0.6657733917236328,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7276135983810418,2.468092918395996,0,0,npl31,64.00695490837097,0.13891243934631348,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.7048816923819763,133.82456827163696,0,0,npl18,56.765488386154175,0.5292105674743652,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.7048816923819763,98.55095672607422,0,0,npl18,52.95025372505188,0.3931241035461426,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7611173402876323,2.759037733078003,0,0,npl31,62.460798025131226,0.13699960708618164,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.712768474608396,157.669762134552,0,0,npl18,59.496533155441284,0.6713700294494629,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.712768474608396,157.8066565990448,0,0,npl18,57.99759078025818,0.700265645980835,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7667531758054418,2.830779552459717,0,0,npl30,71.46733522415161,0.16054368019104004,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.7528107538647674,410.5273425579071,0,0,cccxc430,28.404255151748657,1.7861597537994385,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.7528107538647674,453.9988901615143,0,0,cccxc430,28.058147430419922,1.889620065689087,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7589953436734935,2.2699947357177734,0,0,npl30,63.22217679023743,0.15938019752502441,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.7503250361111435,401.70946526527405,0,0,cccxc409,28.12788414955139,1.061432123184204,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.7503250361111435,407.71351623535156,0,0,cccxc409,28.012337923049927,1.033376693725586,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.7621328222815938,1.808424472808838,0,0,npl30,71.36016201972961,0.16287565231323242,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ Agglo / Centroid => Original ] -> Mixed,Agglo,N/A,original,original,False,centroid,Onehot -> [ AG/SYN => ORI ] -> Mixed
Test,0.7512297847700113,951.7299945354462,0,0,cccxc409,28.388662099838257,2.015228509902954,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded ] -> Mixed,Agglo,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC ] -> Mixed
Test,0.7512297847700113,932.4469306468964,0,0,cccxc409,28.115867376327515,1.9079303741455078,Adult,FTTransformer,100,onehot,mixed,Onehot -> [ TF-Encoded => Agglo / Centroid => Decoded-Binary ] -> Mixed,Agglo,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => AG/SYN => DEC-BIN ] -> Mixed
Test,0.6799038032295244,3081.82782125473,0,0,npl30,13.458605289459229,6.044886112213135,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.5651991634209109,4062.5434947013855,0,0,npl30,15.161993026733398,6.148632049560547,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6225476711101232,726.4260332584381,0,0,npl30,10.060162782669067,2.029972553253174,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.5467863691972201,279.02639865875244,0,0,npl30,6.873546600341797,1.545619010925293,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6133875067007996,192.2631962299347,0,0,npl30,7.766287088394165,2.110628604888916,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6921495591851254,22.828203201293945,0,0,npl18,3.83347225189209,0.8127613067626953,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6921495591851254,1.8967647552490234,0,0,npl18,4.092920303344727,0.17458367347717285,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6602990393627327,8.249740362167358,0,0,npl18,2.922185182571411,0.9439680576324463,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6602990393627327,90.01756238937378,0,0,npl18,2.9218482971191406,0.18140888214111328,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.5022470065668347,4.549983501434326,0,0,npl18,2.7580084800720215,0.5758864879608154,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.5022470065668347,111.10874319076538,0,0,npl18,3.9232518672943115,0.34274816513061523,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.5470773256405391,55.03851294517517,0,0,npl18,2.525017261505127,0.7078416347503662,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.5470773256405391,3.699162721633911,0,0,npl18,2.8962697982788086,0.9279139041900635,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7035115976282189,16.747541904449463,0,0,npl18,2.871591806411743,0.18801045417785645,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7035115976282189,8.648162603378296,0,0,npl18,2.6858768463134766,0.17141389846801758,Adult,FTTransformer,10,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6482354510009085,6.495900392532349,0,0,npl30,4.321568965911865,0.16031980514526367,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6307568797433933,3.8962459564208984,0,0,npl30,4.051609754562378,0.1859300136566162,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6198901734092215,5.596386909484863,0,0,npl30,4.087544679641724,0.15996599197387695,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6607088652780584,3.2011685371398926,0,0,npl30,4.197392225265503,0.16074275970458984,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6999620927658792,3.744349956512451,0,0,npl30,3.961212396621704,0.17183470726013184,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7301545804608676,4.768923282623291,0,0,npl18,4.837609767913818,0.26299500465393066,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7301545804608676,4.496073484420776,0,0,npl18,4.088838577270508,0.8150951862335205,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6968141241699349,4.642902851104736,0,0,npl18,4.085523366928101,0.8328588008880615,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6968141241699349,9.577146768569946,0,0,npl18,4.843861103057861,0.160048246383667,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7212319503128677,8.03135061264038,0,0,npl18,4.1402587890625,0.1629810333251953,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7212319503128677,29.655650854110718,0,0,npl18,3.8606061935424805,0.24979162216186523,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6266852293397898,6.087688684463501,0,0,npl18,4.880199432373047,0.9387075901031494,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6266852293397898,5.9131760597229,0,0,npl18,3.6312570571899414,0.9322593212127686,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6844884907947031,8.845132112503052,0,0,npl18,3.90812611579895,0.18091082572937012,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6844884907947031,140.85619258880615,0,0,npl18,3.668100595474243,0.7704999446868896,Adult,FTTransformer,20,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7215046388261366,3.699988603591919,0,0,npl30,5.942350149154663,0.16108202934265137,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6623880820638401,2.8778889179229736,0,0,npl30,5.657874584197998,0.45738697052001953,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6031367929210901,4.457399845123291,0,0,npl30,5.667242765426636,0.17532801628112793,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6921327240339028,4.193838596343994,0,0,npl30,5.374983787536621,0.16345763206481934,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6782849166665131,3.7703421115875244,0,0,npl30,5.676982164382935,0.15891456604003906,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.710399784182572,34.04181504249573,0,0,npl18,5.026750087738037,0.5208115577697754,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.710399784182572,10.711164236068726,0,0,npl18,5.531136751174927,0.15121865272521973,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6283517557988141,5.549551725387573,0,0,npl18,5.205137252807617,0.3928184509277344,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6283517557988141,117.23375010490417,0,0,npl18,5.607731580734253,0.5976693630218506,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.724724144022109,4.212587356567383,0,0,npl18,5.385591983795166,0.5794801712036133,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.724724144022109,48.60242486000061,0,0,npl18,5.857537269592285,0.6750850677490234,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
