model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-means,0.81,0.808,0.808,0.81,0.058,0.059,0.059,0.058,6.351,0.133,0.616,0.55,0.624,0.589,0.663,1e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017271041870117188
mlp,k-means,0.61,0.605,0.605,0.61,0.116,0.118,0.118,0.116,7.86,0.195,0.632,0.565,0.639,0.605,0.703,3.5e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017271041870117188
naive_bayes,k-means,0.52,0.432,0.432,0.52,0.068,0.099,0.099,0.068,7.37,0.001,0.595,0.53,0.604,0.567,0.649,2e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017271041870117188
knn,k-means,0.63,0.618,0.618,0.63,0.081,0.081,0.081,0.081,5.947,0.001,0.624,0.643,0.775,0.799,0.702,2.8e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017271041870117188
xgb,k-center,0.62,0.613,0.613,0.62,0.093,0.099,0.099,0.093,4.422,0.067,0.561,0.381,0.377,0.381,0.576,8e-06,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
rf,k-center,0.63,0.626,0.626,0.63,0.103,0.106,0.106,0.103,14.689,0.295,0.538,0.295,0.249,0.305,0.626,1.1e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
svc,k-center,0.64,0.627,0.627,0.64,0.102,0.104,0.104,0.102,6.987,0.006,0.507,0.208,0.121,0.239,0.657,1e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
logreg,k-center,0.62,0.613,0.613,0.62,0.051,0.051,0.051,0.051,6.761,0.006,0.508,0.215,0.131,0.243,0.646,0.0,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
mlp,k-center,0.55,0.542,0.542,0.55,0.084,0.076,0.076,0.084,4.399,0.087,0.518,0.256,0.194,0.273,0.517,1.3e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
naive_bayes,k-center,0.53,0.431,0.431,0.53,0.081,0.139,0.139,0.081,7.384,0.001,0.499,0.203,0.115,0.234,0.675,1e-06,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
knn,k-center,0.59,0.579,0.579,0.59,0.156,0.157,0.157,0.156,6.761,0.001,0.503,0.207,0.12,0.238,0.498,4.8e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
xgb,k-center,0.59,0.581,0.581,0.59,0.132,0.127,0.127,0.132,7.744,0.082,0.551,0.345,0.324,0.348,0.627,6e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
rf,k-center,0.55,0.543,0.543,0.55,0.084,0.084,0.084,0.084,17.957,0.156,0.508,0.219,0.138,0.246,0.575,6e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
svc,k-center,0.62,0.598,0.598,0.62,0.051,0.054,0.054,0.051,6.796,0.007,0.502,0.189,0.092,0.227,0.686,1.8e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
logreg,k-center,0.61,0.609,0.609,0.61,0.08,0.078,0.078,0.08,7.233,0.103,0.512,0.374,0.387,0.375,0.493,1.1e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
mlp,k-center,0.47,0.468,0.468,0.47,0.125,0.125,0.125,0.125,8.638,0.151,0.495,0.224,0.151,0.247,0.478,2.4e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
naive_bayes,k-center,0.63,0.607,0.607,0.63,0.068,0.076,0.076,0.068,5.937,0.001,0.501,0.184,0.084,0.223,0.502,1e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
knn,k-center,0.56,0.541,0.541,0.56,0.066,0.069,0.069,0.066,6.091,0.001,0.505,0.211,0.126,0.241,0.456,2.6e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.001726388931274414
xgb,ag,0.72,0.719,0.719,0.72,0.068,0.068,0.068,0.068,8.4,0.054,0.575,0.472,0.519,0.486,0.612,7e-06,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
rf,ag,0.64,0.634,0.634,0.64,0.102,0.108,0.108,0.102,16.74,0.469,0.642,0.556,0.62,0.585,0.697,1.8e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
svc,ag,0.55,0.538,0.538,0.55,0.095,0.1,0.1,0.095,7.044,0.005,0.636,0.642,0.758,0.763,0.654,1e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
logreg,ag,0.67,0.664,0.664,0.67,0.133,0.136,0.136,0.133,7.584,0.109,0.606,0.57,0.663,0.635,0.648,0.0,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
mlp,ag,0.5,0.492,0.492,0.5,0.1,0.103,0.103,0.1,8.274,1.443,0.669,0.648,0.743,0.73,0.73,1.9e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
naive_bayes,ag,0.54,0.517,0.517,0.54,0.049,0.054,0.054,0.049,2.62,0.002,0.679,0.689,0.791,0.798,0.721,1e-06,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
knn,ag,0.61,0.572,0.572,0.61,0.066,0.097,0.097,0.066,8.105,0.001,0.632,0.643,0.764,0.776,0.683,1.9e-05,original,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
xgb,ag,0.79,0.789,0.789,0.79,0.066,0.066,0.066,0.066,4.881,0.075,0.652,0.569,0.634,0.601,0.723,7e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
rf,ag,0.73,0.722,0.722,0.73,0.093,0.104,0.104,0.093,23.457,0.626,0.643,0.555,0.617,0.583,0.726,2.1e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
svc,ag,0.66,0.658,0.658,0.66,0.037,0.037,0.037,0.037,5.127,0.008,0.66,0.629,0.721,0.702,0.722,1.5e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
logreg,ag,0.8,0.798,0.798,0.8,0.055,0.056,0.056,0.055,7.241,0.101,0.597,0.544,0.627,0.592,0.641,1e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
mlp,ag,0.51,0.506,0.506,0.51,0.107,0.107,0.107,0.107,8.156,2.707,0.642,0.598,0.685,0.658,0.697,2.3e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
naive_bayes,ag,0.51,0.441,0.441,0.51,0.12,0.13,0.13,0.12,6.327,0.002,0.607,0.545,0.622,0.587,0.655,2e-06,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
knn,ag,0.62,0.589,0.589,0.62,0.04,0.058,0.058,0.04,7.118,0.001,0.642,0.66,0.781,0.798,0.718,4e-05,latent,50,9,230.27497243881226,90.33524465560913,1.2315555855079933e-06,0.0017321109771728516
xgb,random,0.7,0.699,0.699,0.7,0.081,0.081,0.081,0.081,8.422,0.058,0.653,0.615,0.703,0.68,0.697,8e-06,original,60,5,,,,
rf,random,0.683,0.682,0.682,0.683,0.062,0.063,0.063,0.062,18.327,0.357,0.688,0.644,0.727,0.706,0.727,2e-05,original,60,5,,,,
svc,random,0.675,0.671,0.671,0.675,0.061,0.06,0.06,0.061,8.003,0.008,0.669,0.629,0.715,0.693,0.719,1.2e-05,original,60,5,,,,
logreg,random,0.708,0.707,0.707,0.708,0.109,0.109,0.109,0.109,5.527,0.006,0.651,0.61,0.698,0.674,0.704,0.0,original,60,5,,,,
mlp,random,0.633,0.631,0.631,0.633,0.122,0.123,0.123,0.122,4.427,1.68,0.662,0.622,0.709,0.686,0.709,2.4e-05,original,60,5,,,,
naive_bayes,random,0.483,0.392,0.392,0.483,0.033,0.02,0.02,0.033,6.487,0.001,0.59,0.601,0.748,0.775,0.688,1e-06,original,60,5,,,,
knn,random,0.633,0.616,0.616,0.633,0.049,0.054,0.054,0.049,8.456,0.001,0.629,0.619,0.727,0.718,0.669,4.4e-05,original,60,5,,,,
xgb,k-means,0.692,0.691,0.691,0.692,0.104,0.105,0.105,0.104,3.377,0.144,0.619,0.527,0.586,0.551,0.665,7e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
rf,k-means,0.675,0.674,0.674,0.675,0.067,0.067,0.067,0.067,15.513,0.231,0.651,0.558,0.617,0.583,0.711,1.8e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
svc,k-means,0.667,0.658,0.658,0.667,0.059,0.061,0.061,0.059,3.021,0.007,0.677,0.689,0.794,0.802,0.732,1.6e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
logreg,k-means,0.667,0.659,0.659,0.667,0.105,0.107,0.107,0.105,7.451,0.007,0.686,0.67,0.763,0.754,0.732,0.0,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
mlp,k-means,0.583,0.578,0.578,0.583,0.099,0.098,0.098,0.099,6.877,0.132,0.685,0.665,0.756,0.745,0.742,1e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
naive_bayes,k-means,0.633,0.596,0.596,0.633,0.072,0.096,0.096,0.072,5.512,0.001,0.62,0.64,0.778,0.811,0.701,1e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
knn,k-means,0.625,0.614,0.614,0.625,0.091,0.09,0.09,0.091,5.412,0.001,0.64,0.649,0.765,0.774,0.7,4.4e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
xgb,k-means,0.692,0.69,0.69,0.692,0.05,0.05,0.05,0.05,7.596,0.07,0.642,0.544,0.6,0.566,0.73,4e-06,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
rf,k-means,0.625,0.624,0.624,0.625,0.059,0.058,0.058,0.059,17.015,0.379,0.685,0.591,0.651,0.619,0.761,1.4e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
svc,k-means,0.692,0.676,0.676,0.692,0.02,0.028,0.028,0.02,7.247,0.007,0.678,0.697,0.802,0.814,0.752,2.7e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
logreg,k-means,0.708,0.702,0.702,0.708,0.026,0.022,0.022,0.026,6.55,0.005,0.689,0.685,0.78,0.778,0.742,1.6e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
mlp,k-means,0.592,0.588,0.588,0.592,0.085,0.088,0.088,0.085,4.305,0.134,0.688,0.648,0.731,0.711,0.751,1.4e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
naive_bayes,k-means,0.558,0.498,0.498,0.558,0.033,0.059,0.059,0.033,7.807,0.002,0.581,0.461,0.498,0.469,0.633,1e-06,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
knn,k-means,0.658,0.642,0.642,0.658,0.049,0.049,0.049,0.049,7.965,0.001,0.67,0.684,0.792,0.802,0.739,3.9e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0019729137420654297
xgb,k-center,0.642,0.633,0.633,0.642,0.033,0.042,0.042,0.033,6.342,0.06,0.484,0.294,0.269,0.297,0.471,1e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
rf,k-center,0.6,0.597,0.597,0.6,0.057,0.058,0.058,0.057,20.52,0.486,0.512,0.225,0.145,0.251,0.602,1.9e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
svc,k-center,0.692,0.688,0.688,0.692,0.097,0.1,0.1,0.097,7.895,0.008,0.501,0.195,0.102,0.23,0.487,1.3e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
logreg,k-center,0.683,0.678,0.678,0.683,0.068,0.066,0.066,0.068,6.257,0.006,0.502,0.19,0.093,0.227,0.631,0.0,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
mlp,k-center,0.608,0.606,0.606,0.608,0.057,0.057,0.057,0.057,6.805,0.067,0.507,0.24,0.172,0.26,0.587,1.2e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
naive_bayes,k-center,0.525,0.453,0.453,0.525,0.068,0.106,0.106,0.068,6.759,0.002,0.529,0.507,0.71,0.777,0.682,1e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
knn,k-center,0.642,0.625,0.625,0.642,0.068,0.072,0.072,0.068,6.422,0.001,0.502,0.189,0.092,0.226,0.506,6.5e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
xgb,k-center,0.65,0.643,0.643,0.65,0.086,0.091,0.091,0.086,8.07,0.138,0.489,0.226,0.155,0.246,0.542,1.4e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
rf,k-center,0.617,0.613,0.613,0.617,0.107,0.106,0.106,0.107,17.98,0.291,0.506,0.202,0.111,0.235,0.585,1e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
svc,k-center,0.725,0.724,0.724,0.725,0.068,0.067,0.067,0.068,5.539,0.011,0.503,0.194,0.1,0.23,0.538,2.1e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
logreg,k-center,0.692,0.688,0.688,0.692,0.068,0.071,0.071,0.068,6.793,0.009,0.504,0.194,0.098,0.23,0.672,1e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
mlp,k-center,0.542,0.54,0.54,0.542,0.095,0.096,0.096,0.095,5.824,0.136,0.509,0.234,0.161,0.256,0.591,1.7e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
naive_bayes,k-center,0.667,0.657,0.657,0.667,0.037,0.04,0.04,0.037,5.313,0.001,0.502,0.186,0.088,0.225,0.51,2e-06,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
knn,k-center,0.608,0.589,0.589,0.608,0.042,0.051,0.051,0.042,6.049,0.0,0.508,0.208,0.12,0.239,0.566,4.4e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.0017440319061279297
xgb,ag,0.708,0.7,0.7,0.708,0.087,0.095,0.095,0.087,5.886,0.03,0.603,0.49,0.535,0.503,0.628,5e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
rf,ag,0.708,0.7,0.7,0.708,0.075,0.081,0.081,0.075,16.872,0.905,0.623,0.526,0.581,0.547,0.66,1.7e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
svc,ag,0.675,0.669,0.669,0.675,0.096,0.098,0.098,0.096,4.138,0.008,0.688,0.677,0.771,0.765,0.734,1.1e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
logreg,ag,0.642,0.636,0.636,0.642,0.042,0.045,0.045,0.042,4.1,0.005,0.656,0.577,0.644,0.611,0.738,0.0,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
mlp,ag,0.608,0.598,0.598,0.608,0.068,0.067,0.067,0.068,7.182,0.072,0.678,0.636,0.72,0.698,0.74,1.3e-05,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
naive_bayes,ag,0.542,0.471,0.471,0.542,0.083,0.105,0.105,0.083,4.808,0.001,0.602,0.617,0.763,0.797,0.714,1e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
knn,ag,0.683,0.675,0.675,0.683,0.086,0.09,0.09,0.086,5.416,0.001,0.663,0.631,0.722,0.704,0.71,5e-06,original,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
xgb,ag,0.708,0.706,0.706,0.708,0.053,0.052,0.052,0.053,5.003,0.133,0.631,0.534,0.59,0.555,0.679,3e-06,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
rf,ag,0.708,0.7,0.7,0.708,0.059,0.063,0.063,0.059,20.297,0.562,0.648,0.542,0.594,0.561,0.719,2e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
svc,ag,0.65,0.632,0.632,0.65,0.086,0.094,0.094,0.086,6.218,0.009,0.681,0.618,0.693,0.665,0.25,2.2e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
logreg,ag,0.683,0.67,0.67,0.683,0.057,0.064,0.064,0.057,3.325,0.007,0.691,0.67,0.76,0.748,0.768,1e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
mlp,ag,0.6,0.586,0.586,0.6,0.073,0.064,0.064,0.073,9.029,1.049,0.683,0.639,0.722,0.7,0.749,1.6e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
naive_bayes,ag,0.567,0.5,0.5,0.567,0.073,0.102,0.102,0.073,5.016,0.001,0.601,0.558,0.647,0.616,0.65,2e-06,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
knn,ag,0.625,0.604,0.604,0.625,0.091,0.1,0.1,0.091,3.568,0.001,0.669,0.683,0.791,0.801,0.739,5.6e-05,latent,60,5,255.12002396583557,99.09831547737122,2.056051183629919e-06,0.001745462417602539
xgb,random,0.642,0.637,0.637,0.642,0.131,0.13,0.13,0.131,4.173,0.031,0.663,0.592,0.663,0.632,0.723,4e-06,original,60,6,,,,
rf,random,0.675,0.672,0.672,0.675,0.067,0.066,0.066,0.067,17.215,0.386,0.668,0.589,0.656,0.624,0.718,1.9e-05,original,60,6,,,,
svc,random,0.692,0.691,0.691,0.692,0.125,0.125,0.125,0.125,7.52,0.006,0.657,0.599,0.677,0.648,0.723,1e-05,original,60,6,,,,
logreg,random,0.717,0.715,0.715,0.717,0.081,0.081,0.081,0.081,4.198,0.04,0.664,0.6,0.675,0.645,0.722,0.0,original,60,6,,,,
mlp,random,0.675,0.672,0.672,0.675,0.089,0.09,0.09,0.089,8.848,0.08,0.672,0.617,0.696,0.669,0.728,1.7e-05,original,60,6,,,,
naive_bayes,random,0.6,0.548,0.548,0.6,0.094,0.114,0.114,0.094,7.584,0.001,0.599,0.612,0.759,0.79,0.73,2e-06,original,60,6,,,,
knn,random,0.65,0.637,0.637,0.65,0.077,0.086,0.086,0.077,6.134,0.001,0.625,0.606,0.709,0.693,0.679,4.5e-05,original,60,6,,,,
xgb,k-means,0.767,0.765,0.765,0.767,0.086,0.086,0.086,0.086,8.358,0.019,0.618,0.497,0.539,0.508,0.669,6e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
rf,k-means,0.65,0.649,0.649,0.65,0.077,0.077,0.077,0.077,16.707,0.145,0.658,0.572,0.635,0.602,0.722,7e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
svc,k-means,0.658,0.645,0.645,0.658,0.061,0.06,0.06,0.061,7.02,0.008,0.671,0.675,0.779,0.782,0.716,9e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
logreg,k-means,0.725,0.724,0.724,0.725,0.094,0.094,0.094,0.094,7.476,0.012,0.569,0.5,0.569,0.531,0.618,0.0,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
mlp,k-means,0.625,0.616,0.616,0.625,0.083,0.082,0.082,0.083,7.443,0.07,0.671,0.656,0.753,0.744,0.736,1.2e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
naive_bayes,k-means,0.683,0.674,0.674,0.683,0.033,0.028,0.028,0.033,7.078,0.002,0.657,0.678,0.793,0.81,0.713,1e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
knn,k-means,0.633,0.621,0.621,0.633,0.049,0.052,0.052,0.049,6.909,0.001,0.655,0.666,0.778,0.787,0.726,1e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
xgb,k-means,0.742,0.741,0.741,0.742,0.113,0.113,0.113,0.113,6.482,0.2,0.621,0.491,0.527,0.499,0.702,8e-06,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
rf,k-means,0.708,0.706,0.706,0.708,0.105,0.106,0.106,0.105,20.73,0.517,0.651,0.545,0.597,0.564,0.745,2e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
svc,k-means,0.683,0.672,0.672,0.683,0.042,0.037,0.037,0.042,6.573,0.01,0.693,0.694,0.789,0.79,0.762,1.6e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
logreg,k-means,0.742,0.735,0.735,0.742,0.061,0.065,0.065,0.061,5.988,0.124,0.55,0.493,0.57,0.531,0.591,1.3e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
mlp,k-means,0.583,0.575,0.575,0.583,0.07,0.063,0.063,0.07,6.997,0.066,0.685,0.65,0.736,0.718,0.753,1.5e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
naive_bayes,k-means,0.6,0.575,0.575,0.6,0.111,0.136,0.136,0.111,7.196,0.001,0.633,0.638,0.755,0.76,0.659,2e-06,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
knn,k-means,0.617,0.603,0.603,0.617,0.096,0.089,0.089,0.096,8.202,0.001,0.659,0.673,0.784,0.796,0.731,4.4e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.002325296401977539
xgb,k-center,0.567,0.56,0.56,0.567,0.073,0.072,0.072,0.073,7.159,0.028,0.532,0.332,0.311,0.335,0.618,6e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
rf,k-center,0.567,0.565,0.565,0.567,0.062,0.062,0.062,0.062,18.375,0.278,0.516,0.25,0.184,0.268,0.625,1.1e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
svc,k-center,0.592,0.563,0.563,0.592,0.081,0.094,0.094,0.081,6.865,0.008,0.506,0.198,0.105,0.233,0.636,1.2e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
logreg,k-center,0.567,0.561,0.561,0.567,0.042,0.046,0.046,0.042,5.577,0.005,0.504,0.206,0.119,0.237,0.643,0.0,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
mlp,k-center,0.492,0.486,0.486,0.492,0.096,0.096,0.096,0.096,7.396,0.043,0.536,0.308,0.27,0.315,0.62,8e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
naive_bayes,k-center,0.533,0.429,0.429,0.533,0.031,0.067,0.067,0.031,4.143,0.001,0.506,0.457,0.689,0.777,0.712,1e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
knn,k-center,0.6,0.591,0.591,0.6,0.111,0.115,0.115,0.111,7.353,0.001,0.513,0.23,0.154,0.254,0.506,8.7e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
xgb,k-center,0.583,0.578,0.578,0.583,0.087,0.09,0.09,0.087,8.625,0.104,0.491,0.318,0.304,0.319,0.468,8e-06,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
rf,k-center,0.583,0.579,0.579,0.583,0.07,0.072,0.072,0.07,15.29,0.241,0.512,0.279,0.232,0.288,0.511,9e-06,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
svc,k-center,0.592,0.576,0.576,0.592,0.031,0.034,0.034,0.031,7.066,0.007,0.504,0.199,0.107,0.233,0.393,2.1e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
logreg,k-center,0.592,0.587,0.587,0.592,0.031,0.034,0.034,0.031,7.744,0.009,0.508,0.234,0.162,0.256,0.549,1e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
mlp,k-center,0.425,0.42,0.42,0.425,0.096,0.097,0.097,0.096,7.164,0.167,0.508,0.27,0.219,0.281,0.529,2.5e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
naive_bayes,k-center,0.625,0.602,0.602,0.625,0.053,0.062,0.062,0.053,6.062,0.002,0.503,0.189,0.092,0.227,0.507,2e-06,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
knn,k-center,0.508,0.502,0.502,0.508,0.122,0.123,0.123,0.122,3.245,0.001,0.517,0.272,0.219,0.284,0.49,6.6e-05,latent,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.0019752979278564453
xgb,ag,0.675,0.671,0.671,0.675,0.072,0.073,0.073,0.072,7.291,0.032,0.595,0.467,0.502,0.474,0.645,7e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
rf,ag,0.667,0.665,0.665,0.667,0.118,0.118,0.118,0.118,18.084,0.482,0.649,0.544,0.596,0.563,0.716,2e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
svc,ag,0.683,0.676,0.676,0.683,0.057,0.055,0.055,0.057,7.479,0.007,0.68,0.639,0.724,0.703,0.746,1.3e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
logreg,ag,0.692,0.685,0.685,0.692,0.073,0.081,0.081,0.073,7.341,0.044,0.576,0.499,0.563,0.525,0.614,0.0,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
mlp,ag,0.617,0.611,0.611,0.617,0.089,0.086,0.086,0.089,7.371,0.069,0.683,0.64,0.723,0.702,0.741,2.5e-05,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
naive_bayes,ag,0.617,0.565,0.565,0.617,0.093,0.129,0.129,0.093,6.43,0.001,0.578,0.584,0.752,0.802,0.698,1e-06,original,60,6,204.1275279521942,61.323988914489746,1.16002118145978e-06,0.001737356185913086
