model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
knn,lc,0.964,0.964,0.964,0.964,0.007,0.007,0.007,0.007,3.751,0.001,0.202,0.195,0.24,0.204,0.168,3.4e-05,original,0.05,7,0,0,0,0.016870498657226562
xgb,lc,0.983,0.983,0.983,0.983,0.006,0.006,0.006,0.006,8.579,0.582,0.187,0.17,0.201,0.174,0.122,7e-06,latent,0.05,7,0,0,0,0.016870498657226562
rf,lc,0.982,0.982,0.982,0.982,0.007,0.007,0.007,0.007,26.087,5.722,0.194,0.168,0.193,0.171,0.125,4.4e-05,latent,0.05,7,0,0,0,0.016870498657226562
svc,lc,0.99,0.99,0.99,0.99,0.005,0.005,0.005,0.005,14.488,0.374,0.185,0.172,0.208,0.178,0.103,4.4e-05,latent,0.05,7,0,0,0,0.016870498657226562
logreg,lc,0.99,0.99,0.99,0.99,0.007,0.007,0.007,0.007,6.647,0.284,0.18,0.164,0.195,0.168,0.098,1.3e-05,latent,0.05,7,0,0,0,0.016870498657226562
mlp,lc,0.99,0.99,0.99,0.99,0.007,0.007,0.007,0.007,13.917,57.274,0.185,0.17,0.202,0.174,0.103,2.4e-05,latent,0.05,7,0,0,0,0.016870498657226562
naive_bayes,lc,0.932,0.932,0.932,0.932,0.01,0.01,0.01,0.01,5.499,0.002,0.203,0.198,0.248,0.209,0.145,1e-06,latent,0.05,7,0,0,0,0.016870498657226562
knn,lc,0.963,0.963,0.963,0.963,0.009,0.009,0.009,0.009,4.999,0.001,0.198,0.185,0.224,0.192,0.169,5.1e-05,latent,0.05,7,0,0,0,0.016870498657226562
xgb,craig,0.584,0.583,0.587,0.589,0.029,0.029,0.028,0.028,8.2,107.503,0.522,0.312,0.272,0.321,0.552,2.9e-05,original,0.05,7,0,0,0,0.001798868179321289
rf,craig,0.508,0.504,0.505,0.505,0.059,0.058,0.058,0.057,22.514,0.753,0.504,0.467,0.539,0.503,0.533,1.6e-05,original,0.05,7,0,0,0,0.001798868179321289
svc,craig,0.532,0.53,0.535,0.537,0.043,0.043,0.042,0.041,9.428,0.335,0.75,0.688,0.744,0.725,0.83,0.000127,original,0.05,7,0,0,0,0.001798868179321289
logreg,craig,0.558,0.555,0.56,0.564,0.017,0.018,0.017,0.015,5.184,0.76,0.753,0.684,0.738,0.718,0.817,7e-06,original,0.05,7,0,0,0,0.001798868179321289
mlp,craig,0.519,0.516,0.522,0.526,0.024,0.027,0.025,0.022,5.189,24.593,0.705,0.647,0.707,0.685,0.781,2.5e-05,original,0.05,7,0,0,0,0.001798868179321289
naive_bayes,craig,0.529,0.506,0.515,0.541,0.032,0.054,0.048,0.027,7.998,0.003,0.526,0.273,0.208,0.294,0.576,1e-06,original,0.05,7,0,0,0,0.001798868179321289
knn,craig,0.539,0.525,0.522,0.528,0.029,0.026,0.025,0.027,4.139,0.001,0.564,0.537,0.622,0.595,0.581,2.4e-05,original,0.05,7,0,0,0,0.001798868179321289
xgb,craig,0.561,0.561,0.566,0.57,0.047,0.047,0.046,0.047,4.81,0.223,0.63,0.543,0.589,0.56,0.688,4e-06,latent,0.05,7,0,0,0,0.001798868179321289
rf,craig,0.521,0.52,0.523,0.524,0.017,0.017,0.018,0.018,24.87,2.604,0.599,0.531,0.587,0.555,0.661,1.9e-05,latent,0.05,7,0,0,0,0.001798868179321289
svc,craig,0.5,0.353,0.386,0.547,0.0,0.002,0.005,0.005,3.613,0.144,0.5,0.193,0.092,0.239,0.396,8.8e-05,latent,0.05,7,0,0,0,0.001798868179321289
logreg,craig,0.571,0.57,0.575,0.577,0.046,0.047,0.046,0.045,3.037,0.199,0.816,0.758,0.806,0.793,0.9,1.2e-05,latent,0.05,7,0,0,0,0.001798868179321289
mlp,craig,0.509,0.5,0.505,0.514,0.04,0.039,0.038,0.04,7.214,5.276,0.622,0.504,0.533,0.511,0.711,2.9e-05,latent,0.05,7,0,0,0,0.001798868179321289
naive_bayes,craig,0.529,0.499,0.491,0.51,0.046,0.054,0.057,0.05,3.052,0.002,0.541,0.542,0.684,0.704,0.513,1e-06,latent,0.05,7,0,0,0,0.001798868179321289
knn,craig,0.535,0.527,0.525,0.528,0.044,0.042,0.042,0.042,6.223,0.001,0.544,0.521,0.61,0.582,0.567,2.7e-05,latent,0.05,7,0,0,0,0.001798868179321289
xgb,random,0.787,0.786,0.786,0.787,0.026,0.026,0.026,0.026,5.701,0.041,0.808,0.751,0.801,0.787,0.894,5e-06,original,0.05,8,,,,
rf,random,0.792,0.792,0.792,0.792,0.025,0.025,0.025,0.025,9.423,0.374,0.814,0.757,0.805,0.792,0.895,1.6e-05,original,0.05,8,,,,
svc,random,0.782,0.781,0.781,0.782,0.023,0.024,0.024,0.023,6.34,0.681,0.803,0.738,0.787,0.772,0.888,0.000114,original,0.05,8,,,,
logreg,random,0.787,0.786,0.786,0.787,0.015,0.015,0.015,0.015,3.287,1.272,0.808,0.757,0.808,0.796,0.88,2.3e-05,original,0.05,8,,,,
mlp,random,0.77,0.77,0.77,0.77,0.013,0.013,0.013,0.013,12.374,34.892,0.813,0.761,0.81,0.798,0.893,1.7e-05,original,0.05,8,,,,
naive_bayes,random,0.628,0.579,0.579,0.628,0.039,0.059,0.059,0.039,2.564,0.002,0.637,0.479,0.487,0.479,0.705,1e-06,original,0.05,8,,,,
knn,random,0.756,0.756,0.756,0.756,0.015,0.014,0.014,0.015,4.784,0.001,0.78,0.724,0.778,0.763,0.859,3.2e-05,original,0.05,8,,,,
xgb,k-means,0.859,0.859,0.859,0.859,0.018,0.018,0.018,0.018,6.236,92.797,0.743,0.63,0.669,0.645,0.858,2e-05,original,0.05,8,0,0,0,0.001499176025390625
rf,k-means,0.851,0.851,0.851,0.851,0.014,0.014,0.014,0.014,16.717,0.944,0.807,0.757,0.807,0.795,0.885,4e-05,original,0.05,8,0,0,0,0.001499176025390625
svc,k-means,0.805,0.804,0.804,0.805,0.022,0.023,0.023,0.022,17.089,0.512,0.797,0.737,0.788,0.773,0.879,0.000133,original,0.05,8,0,0,0,0.001499176025390625
logreg,k-means,0.827,0.826,0.826,0.827,0.022,0.022,0.022,0.022,5.721,0.717,0.782,0.732,0.787,0.773,0.854,9e-06,original,0.05,8,0,0,0,0.001499176025390625
mlp,k-means,0.803,0.802,0.802,0.803,0.029,0.029,0.029,0.029,15.329,44.807,0.796,0.736,0.786,0.771,0.878,2.5e-05,original,0.05,8,0,0,0,0.001499176025390625
naive_bayes,k-means,0.704,0.682,0.682,0.704,0.036,0.044,0.044,0.036,2.282,0.003,0.674,0.526,0.544,0.529,0.744,1e-06,original,0.05,8,0,0,0,0.001499176025390625
knn,k-means,0.753,0.753,0.753,0.753,0.032,0.032,0.032,0.032,6.275,0.001,0.8,0.734,0.783,0.767,0.876,3.9e-05,original,0.05,8,0,0,0,0.001499176025390625
xgb,k-means,0.903,0.903,0.903,0.903,0.01,0.01,0.01,0.01,5.693,0.88,0.779,0.73,0.785,0.771,0.857,4e-06,latent,0.05,8,0,0,0,0.001499176025390625
rf,k-means,0.88,0.88,0.88,0.88,0.015,0.015,0.015,0.015,21.589,1.836,0.786,0.763,0.821,0.815,0.872,1.3e-05,latent,0.05,8,0,0,0,0.001499176025390625
svc,k-means,0.833,0.833,0.833,0.833,0.023,0.023,0.023,0.023,8.157,0.51,0.802,0.746,0.796,0.783,0.886,0.00018,latent,0.05,8,0,0,0,0.001499176025390625
logreg,k-means,0.886,0.886,0.886,0.886,0.018,0.018,0.018,0.018,6.363,2.975,0.758,0.737,0.8,0.793,0.847,1.1e-05,latent,0.05,8,0,0,0,0.001499176025390625
mlp,k-means,0.842,0.842,0.842,0.842,0.025,0.025,0.025,0.025,13.212,9.012,0.773,0.748,0.808,0.801,0.866,1.3e-05,latent,0.05,8,0,0,0,0.001499176025390625
naive_bayes,k-means,0.85,0.85,0.85,0.85,0.015,0.015,0.015,0.015,3.753,0.002,0.754,0.748,0.814,0.811,0.859,1e-06,latent,0.05,8,0,0,0,0.001499176025390625
knn,k-means,0.779,0.779,0.779,0.779,0.024,0.024,0.024,0.024,8.571,0.001,0.805,0.742,0.791,0.777,0.885,4.8e-05,latent,0.05,8,0,0,0,0.001499176025390625
xgb,k-center,0.724,0.723,0.723,0.724,0.02,0.02,0.02,0.02,3.942,14.605,0.726,0.609,0.645,0.621,0.854,7e-06,original,0.05,8,0,0,0,0.0015873908996582031
rf,k-center,0.734,0.734,0.734,0.734,0.029,0.03,0.03,0.029,12.634,1.072,0.755,0.631,0.666,0.643,0.892,5.4e-05,original,0.05,8,0,0,0,0.0015873908996582031
svc,k-center,0.725,0.725,0.725,0.725,0.037,0.037,0.037,0.037,8.118,0.373,0.782,0.676,0.717,0.695,0.888,7.5e-05,original,0.05,8,0,0,0,0.0015873908996582031
logreg,k-center,0.736,0.736,0.736,0.736,0.02,0.02,0.02,0.02,2.665,0.119,0.785,0.682,0.723,0.702,0.881,8e-06,original,0.05,8,0,0,0,0.0015873908996582031
mlp,k-center,0.708,0.707,0.707,0.708,0.015,0.015,0.015,0.015,14.796,19.164,0.751,0.628,0.663,0.64,0.871,2e-05,original,0.05,8,0,0,0,0.0015873908996582031
naive_bayes,k-center,0.63,0.605,0.605,0.63,0.042,0.059,0.059,0.042,3.63,0.002,0.588,0.381,0.355,0.385,0.83,1e-06,original,0.05,8,0,0,0,0.0015873908996582031
knn,k-center,0.63,0.628,0.628,0.63,0.018,0.018,0.018,0.018,4.653,0.001,0.697,0.589,0.629,0.603,0.781,3.1e-05,original,0.05,8,0,0,0,0.0015873908996582031
xgb,k-center,0.715,0.715,0.715,0.715,0.017,0.018,0.018,0.017,8.839,0.481,0.735,0.65,0.699,0.675,0.843,6e-06,latent,0.05,8,0,0,0,0.0015873908996582031
rf,k-center,0.717,0.717,0.717,0.717,0.025,0.025,0.025,0.025,18.281,0.782,0.801,0.754,0.806,0.794,0.888,2e-05,latent,0.05,8,0,0,0,0.0015873908996582031
svc,k-center,0.718,0.718,0.718,0.718,0.037,0.038,0.038,0.037,9.713,0.404,0.787,0.689,0.732,0.711,0.883,0.000287,latent,0.05,8,0,0,0,0.0015873908996582031
logreg,k-center,0.738,0.738,0.738,0.738,0.015,0.015,0.015,0.015,6.634,0.591,0.771,0.657,0.695,0.673,0.889,1.1e-05,latent,0.05,8,0,0,0,0.0015873908996582031
mlp,k-center,0.701,0.701,0.701,0.701,0.016,0.016,0.016,0.016,22.029,49.005,0.733,0.612,0.647,0.624,0.861,1.9e-05,latent,0.05,8,0,0,0,0.0015873908996582031
naive_bayes,k-center,0.691,0.683,0.683,0.691,0.013,0.013,0.013,0.013,4.033,0.002,0.771,0.762,0.824,0.821,0.878,2e-06,latent,0.05,8,0,0,0,0.0015873908996582031
knn,k-center,0.63,0.627,0.627,0.63,0.023,0.022,0.022,0.023,6.838,0.001,0.701,0.582,0.615,0.592,0.797,5.4e-05,latent,0.05,8,0,0,0,0.0015873908996582031
xgb,ag,0.862,0.862,0.862,0.862,0.013,0.013,0.013,0.013,6.066,47.553,0.734,0.62,0.658,0.634,0.849,7e-06,original,0.05,8,0,0,0,0.0017001628875732422
rf,ag,0.854,0.854,0.854,0.854,0.027,0.027,0.027,0.027,12.253,0.581,0.806,0.742,0.791,0.776,0.886,1.5e-05,original,0.05,8,0,0,0,0.0017001628875732422
svc,ag,0.808,0.807,0.807,0.808,0.02,0.02,0.02,0.02,12.414,0.384,0.801,0.739,0.789,0.774,0.875,0.000176,original,0.05,8,0,0,0,0.0017001628875732422
logreg,ag,0.83,0.83,0.83,0.83,0.037,0.037,0.037,0.037,6.852,3.817,0.785,0.736,0.79,0.777,0.858,1.5e-05,original,0.05,8,0,0,0,0.0017001628875732422
mlp,ag,0.809,0.808,0.808,0.809,0.017,0.017,0.017,0.017,11.637,33.852,0.795,0.73,0.779,0.763,0.875,1.6e-05,original,0.05,8,0,0,0,0.0017001628875732422
naive_bayes,ag,0.655,0.622,0.622,0.655,0.046,0.062,0.062,0.046,6.284,0.002,0.637,0.477,0.483,0.477,0.751,1e-06,original,0.05,8,0,0,0,0.0017001628875732422
knn,ag,0.773,0.773,0.773,0.773,0.027,0.027,0.027,0.027,3.277,0.001,0.801,0.728,0.776,0.759,0.878,3.2e-05,original,0.05,8,0,0,0,0.0017001628875732422
xgb,ag,0.898,0.898,0.898,0.898,0.02,0.02,0.02,0.02,14.867,133.361,0.779,0.711,0.762,0.744,0.857,4e-06,latent,0.05,8,0,0,0,0.0017001628875732422
rf,ag,0.873,0.873,0.873,0.873,0.015,0.015,0.015,0.015,16.119,1.517,0.796,0.755,0.809,0.798,0.872,2.3e-05,latent,0.05,8,0,0,0,0.0017001628875732422
svc,ag,0.842,0.842,0.842,0.842,0.015,0.015,0.015,0.015,12.319,0.406,0.801,0.736,0.786,0.77,0.884,0.00011,latent,0.05,8,0,0,0,0.0017001628875732422
logreg,ag,0.892,0.892,0.892,0.892,0.018,0.019,0.019,0.018,5.894,1.285,0.763,0.72,0.778,0.765,0.849,1.2e-05,latent,0.05,8,0,0,0,0.0017001628875732422
mlp,ag,0.838,0.838,0.838,0.838,0.034,0.034,0.034,0.034,15.143,72.721,0.783,0.749,0.805,0.795,0.872,3.7e-05,latent,0.05,8,0,0,0,0.0017001628875732422
naive_bayes,ag,0.849,0.848,0.848,0.849,0.044,0.044,0.044,0.044,4.26,0.002,0.768,0.751,0.812,0.807,0.861,1e-06,latent,0.05,8,0,0,0,0.0017001628875732422
knn,ag,0.779,0.779,0.779,0.779,0.02,0.02,0.02,0.02,9.569,0.001,0.809,0.741,0.789,0.774,0.888,0.000204,latent,0.05,8,0,0,0,0.0017001628875732422
xgb,lc,0.986,0.986,0.986,0.986,0.003,0.003,0.003,0.003,5.821,100.662,0.181,0.17,0.208,0.176,0.105,6e-06,original,0.05,8,0,0,0,0.0020821094512939453
rf,lc,0.964,0.964,0.964,0.964,0.012,0.012,0.012,0.012,10.08,0.371,0.215,0.185,0.21,0.188,0.122,1.4e-05,original,0.05,8,0,0,0,0.0020821094512939453
svc,lc,0.995,0.995,0.995,0.995,0.004,0.004,0.004,0.004,7.33,0.245,0.181,0.172,0.211,0.179,0.1,2.9e-05,original,0.05,8,0,0,0,0.0020821094512939453
logreg,lc,0.989,0.989,0.989,0.989,0.006,0.006,0.006,0.006,4.175,0.604,0.194,0.17,0.196,0.173,0.104,1.5e-05,original,0.05,8,0,0,0,0.0020821094512939453
mlp,lc,0.99,0.99,0.99,0.99,0.005,0.005,0.005,0.005,14.123,79.132,0.19,0.174,0.208,0.179,0.104,2e-05,original,0.05,8,0,0,0,0.0020821094512939453
naive_bayes,lc,0.786,0.778,0.778,0.786,0.031,0.036,0.036,0.031,4.556,0.002,0.262,0.281,0.39,0.342,0.161,1e-06,original,0.05,8,0,0,0,0.0020821094512939453
knn,lc,0.964,0.964,0.964,0.964,0.009,0.009,0.009,0.009,6.748,0.001,0.201,0.188,0.228,0.196,0.162,3.4e-05,original,0.05,8,0,0,0,0.0020821094512939453
xgb,lc,0.983,0.983,0.983,0.983,0.01,0.01,0.01,0.01,5.209,46.314,0.196,0.177,0.208,0.181,0.115,2.3e-05,latent,0.05,8,0,0,0,0.0020821094512939453
rf,lc,0.975,0.975,0.975,0.975,0.012,0.012,0.012,0.012,39.816,3.817,0.2,0.176,0.204,0.179,0.13,3.2e-05,latent,0.05,8,0,0,0,0.0020821094512939453
svc,lc,0.995,0.995,0.995,0.995,0.003,0.003,0.003,0.003,11.394,0.196,0.185,0.175,0.213,0.181,0.105,0.000109,latent,0.05,8,0,0,0,0.0020821094512939453
logreg,lc,0.996,0.996,0.996,0.996,0.004,0.004,0.004,0.004,5.129,0.225,0.181,0.173,0.213,0.18,0.098,1.3e-05,latent,0.05,8,0,0,0,0.0020821094512939453
mlp,lc,0.991,0.991,0.991,0.991,0.004,0.004,0.004,0.004,11.58,14.102,0.186,0.174,0.211,0.18,0.106,1.8e-05,latent,0.05,8,0,0,0,0.0020821094512939453
naive_bayes,lc,0.932,0.932,0.932,0.932,0.024,0.024,0.024,0.024,3.057,0.002,0.204,0.184,0.217,0.189,0.151,1e-06,latent,0.05,8,0,0,0,0.0020821094512939453
knn,lc,0.972,0.972,0.972,0.972,0.011,0.011,0.011,0.011,4.474,0.001,0.199,0.188,0.229,0.195,0.161,3e-05,latent,0.05,8,0,0,0,0.0020821094512939453
xgb,craig,0.614,0.613,0.614,0.617,0.029,0.029,0.03,0.03,8.831,114.393,0.636,0.612,0.696,0.678,0.696,1.3e-05,original,0.05,8,0,0,0,0.0013964176177978516
rf,craig,0.607,0.605,0.606,0.608,0.031,0.029,0.029,0.03,15.888,0.335,0.553,0.486,0.54,0.507,0.593,2.8e-05,original,0.05,8,0,0,0,0.0013964176177978516
svc,craig,0.566,0.565,0.566,0.568,0.029,0.03,0.03,0.03,9.696,0.235,0.71,0.644,0.702,0.679,0.786,0.000107,original,0.05,8,0,0,0,0.0013964176177978516
logreg,craig,0.574,0.572,0.573,0.577,0.029,0.029,0.029,0.031,7.016,0.799,0.639,0.563,0.616,0.587,0.712,1.4e-05,original,0.05,8,0,0,0,0.0013964176177978516
mlp,craig,0.57,0.566,0.567,0.571,0.031,0.032,0.033,0.032,14.535,44.454,0.637,0.561,0.615,0.585,0.708,4.4e-05,original,0.05,8,0,0,0,0.0013964176177978516
naive_bayes,craig,0.547,0.502,0.509,0.56,0.05,0.065,0.064,0.049,5.229,0.002,0.52,0.261,0.192,0.285,0.499,1e-06,original,0.05,8,0,0,0,0.0013964176177978516
knn,craig,0.556,0.554,0.555,0.558,0.042,0.043,0.042,0.041,8.08,0.001,0.587,0.513,0.565,0.534,0.615,8.4e-05,original,0.05,8,0,0,0,0.0013964176177978516
xgb,craig,0.594,0.593,0.594,0.596,0.034,0.034,0.034,0.035,10.443,63.7,0.666,0.609,0.672,0.646,0.724,6e-06,latent,0.05,8,0,0,0,0.0013964176177978516
rf,craig,0.578,0.576,0.577,0.581,0.037,0.037,0.037,0.037,15.193,1.81,0.691,0.633,0.694,0.671,0.748,4.3e-05,latent,0.05,8,0,0,0,0.0013964176177978516
svc,craig,0.549,0.539,0.543,0.556,0.008,0.012,0.012,0.008,7.23,0.228,0.518,0.419,0.447,0.424,0.564,0.000185,latent,0.05,8,0,0,0,0.0013964176177978516
logreg,craig,0.575,0.573,0.575,0.577,0.007,0.007,0.007,0.008,6.043,2.971,0.79,0.728,0.779,0.763,0.873,1.5e-05,latent,0.05,8,0,0,0,0.0013964176177978516
mlp,craig,0.555,0.554,0.555,0.556,0.035,0.036,0.036,0.035,8.308,0.394,0.601,0.529,0.582,0.551,0.622,2.6e-05,latent,0.05,8,0,0,0,0.0013964176177978516
naive_bayes,craig,0.503,0.488,0.485,0.497,0.017,0.016,0.016,0.016,3.282,0.001,0.478,0.472,0.582,0.557,0.517,3e-06,latent,0.05,8,0,0,0,0.0013964176177978516
knn,craig,0.55,0.547,0.548,0.552,0.043,0.049,0.047,0.039,6.681,0.001,0.581,0.501,0.549,0.518,0.609,4.1e-05,latent,0.05,8,0,0,0,0.0013964176177978516
xgb,random,0.821,0.821,0.821,0.821,0.029,0.029,0.029,0.029,8.614,33.263,0.804,0.755,0.807,0.795,0.891,5e-06,original,0.05,9,,,,
rf,random,0.827,0.826,0.826,0.827,0.018,0.018,0.018,0.018,10.416,0.499,0.807,0.741,0.79,0.774,0.889,1.4e-05,original,0.05,9,,,,
svc,random,0.822,0.822,0.822,0.822,0.021,0.021,0.021,0.021,7.571,0.279,0.81,0.747,0.795,0.781,0.886,6e-05,original,0.05,9,,,,
logreg,random,0.821,0.821,0.821,0.821,0.019,0.019,0.019,0.019,3.677,0.114,0.814,0.755,0.803,0.79,0.888,8e-06,original,0.05,9,,,,
mlp,random,0.81,0.809,0.809,0.81,0.023,0.023,0.023,0.023,11.18,38.993,0.807,0.749,0.799,0.785,0.889,2.1e-05,original,0.05,9,,,,
naive_bayes,random,0.701,0.679,0.679,0.701,0.058,0.073,0.073,0.058,4.286,0.002,0.701,0.578,0.611,0.588,0.786,1e-06,original,0.05,9,,,,
knn,random,0.808,0.807,0.807,0.808,0.013,0.013,0.013,0.013,8.31,0.001,0.784,0.72,0.772,0.755,0.858,5.9e-05,original,0.05,9,,,,
xgb,k-means,0.883,0.883,0.883,0.883,0.012,0.012,0.012,0.012,3.427,0.804,0.708,0.728,0.811,0.821,0.857,4e-06,original,0.05,9,0,0,0,0.001547098159790039
rf,k-means,0.877,0.877,0.877,0.877,0.027,0.027,0.027,0.027,20.492,2.004,0.733,0.751,0.826,0.833,0.889,3e-05,original,0.05,9,0,0,0,0.001547098159790039
svc,k-means,0.823,0.822,0.822,0.823,0.018,0.018,0.018,0.018,6.154,0.218,0.805,0.763,0.814,0.804,0.889,7.7e-05,original,0.05,9,0,0,0,0.001547098159790039
logreg,k-means,0.824,0.824,0.824,0.824,0.019,0.019,0.019,0.019,3.503,0.012,0.799,0.759,0.812,0.801,0.888,8e-06,original,0.05,9,0,0,0,0.001547098159790039
mlp,k-means,0.82,0.82,0.82,0.82,0.016,0.016,0.016,0.016,10.778,97.746,0.778,0.756,0.815,0.808,0.881,2.9e-05,original,0.05,9,0,0,0,0.001547098159790039
naive_bayes,k-means,0.712,0.696,0.696,0.712,0.067,0.076,0.076,0.067,6.104,0.002,0.729,0.625,0.667,0.642,0.83,2e-06,original,0.05,9,0,0,0,0.001547098159790039
knn,k-means,0.774,0.774,0.774,0.774,0.029,0.029,0.029,0.029,8.338,0.001,0.799,0.757,0.81,0.8,0.88,5.5e-05,original,0.05,9,0,0,0,0.001547098159790039
xgb,k-means,0.895,0.895,0.895,0.895,0.02,0.02,0.02,0.02,16.001,97.09,0.767,0.72,0.777,0.763,0.849,9e-06,latent,0.05,9,0,0,0,0.001547098159790039
rf,k-means,0.882,0.882,0.882,0.882,0.014,0.014,0.014,0.014,22.674,3.837,0.766,0.746,0.808,0.802,0.858,5.9e-05,latent,0.05,9,0,0,0,0.001547098159790039
svc,k-means,0.827,0.826,0.826,0.827,0.028,0.028,0.028,0.028,11.616,0.803,0.801,0.749,0.8,0.787,0.886,0.000186,latent,0.05,9,0,0,0,0.001547098159790039
logreg,k-means,0.866,0.866,0.866,0.866,0.031,0.031,0.031,0.031,5.111,2.018,0.781,0.757,0.815,0.808,0.877,1.2e-05,latent,0.05,9,0,0,0,0.001547098159790039
mlp,k-means,0.84,0.84,0.84,0.84,0.023,0.023,0.023,0.023,15.281,15.053,0.778,0.755,0.814,0.807,0.87,1.8e-05,latent,0.05,9,0,0,0,0.001547098159790039
naive_bayes,k-means,0.848,0.847,0.847,0.848,0.019,0.02,0.02,0.019,4.309,0.002,0.682,0.694,0.785,0.792,0.844,1e-06,latent,0.05,9,0,0,0,0.001547098159790039
knn,k-means,0.767,0.767,0.767,0.767,0.036,0.036,0.036,0.036,3.911,0.001,0.803,0.753,0.804,0.792,0.882,3.7e-05,latent,0.05,9,0,0,0,0.001547098159790039
xgb,k-center,0.72,0.72,0.72,0.72,0.019,0.019,0.019,0.019,10.652,110.846,0.662,0.684,0.786,0.805,0.835,5e-06,original,0.05,9,0,0,0,0.01274251937866211
rf,k-center,0.73,0.729,0.729,0.73,0.005,0.005,0.005,0.005,9.806,0.24,0.81,0.766,0.817,0.806,0.894,2.4e-05,original,0.05,9,0,0,0,0.01274251937866211
svc,k-center,0.724,0.724,0.724,0.724,0.031,0.031,0.031,0.031,14.712,0.766,0.8,0.716,0.761,0.743,0.888,0.000306,original,0.05,9,0,0,0,0.01274251937866211
logreg,k-center,0.733,0.733,0.733,0.733,0.023,0.023,0.023,0.023,5.653,0.483,0.808,0.731,0.777,0.76,0.889,1.2e-05,original,0.05,9,0,0,0,0.01274251937866211
mlp,k-center,0.704,0.704,0.704,0.704,0.025,0.025,0.025,0.025,18.964,62.614,0.777,0.688,0.734,0.713,0.87,3.1e-05,original,0.05,9,0,0,0,0.01274251937866211
naive_bayes,k-center,0.555,0.483,0.483,0.555,0.007,0.019,0.019,0.007,4.577,0.002,0.515,0.233,0.15,0.266,0.59,1e-06,original,0.05,9,0,0,0,0.01274251937866211
knn,k-center,0.627,0.626,0.626,0.627,0.021,0.021,0.021,0.021,6.914,0.001,0.716,0.683,0.751,0.737,0.794,4.6e-05,original,0.05,9,0,0,0,0.01274251937866211
xgb,k-center,0.714,0.714,0.714,0.714,0.03,0.03,0.03,0.03,17.912,51.865,0.755,0.697,0.753,0.735,0.845,1.8e-05,latent,0.05,9,0,0,0,0.01274251937866211
rf,k-center,0.737,0.737,0.737,0.737,0.019,0.019,0.019,0.019,35.292,2.928,0.808,0.744,0.792,0.777,0.89,2.1e-05,latent,0.05,9,0,0,0,0.01274251937866211
svc,k-center,0.729,0.728,0.728,0.729,0.012,0.012,0.012,0.012,6.319,0.332,0.797,0.703,0.746,0.726,0.888,9.3e-05,latent,0.05,9,0,0,0,0.01274251937866211
logreg,k-center,0.734,0.734,0.734,0.734,0.015,0.015,0.015,0.015,3.801,0.344,0.802,0.715,0.76,0.741,0.887,1.3e-05,latent,0.05,9,0,0,0,0.01274251937866211
mlp,k-center,0.687,0.687,0.687,0.687,0.008,0.008,0.008,0.008,12.636,15.188,0.772,0.681,0.726,0.705,0.859,2e-05,latent,0.05,9,0,0,0,0.01274251937866211
naive_bayes,k-center,0.698,0.685,0.685,0.698,0.014,0.018,0.018,0.014,5.284,0.002,0.657,0.681,0.786,0.809,0.862,1e-06,latent,0.05,9,0,0,0,0.01274251937866211
knn,k-center,0.61,0.609,0.609,0.61,0.02,0.021,0.021,0.02,9.921,0.001,0.703,0.666,0.735,0.718,0.773,7.4e-05,latent,0.05,9,0,0,0,0.01274251937866211
xgb,ag,0.87,0.87,0.87,0.87,0.021,0.021,0.021,0.021,7.905,138.35,0.747,0.749,0.818,0.818,0.866,1.2e-05,original,0.05,9,0,0,0,0.0014684200286865234
rf,ag,0.873,0.873,0.873,0.873,0.015,0.015,0.015,0.015,15.135,1.745,0.759,0.767,0.833,0.835,0.889,5.1e-05,original,0.05,9,0,0,0,0.0014684200286865234
svc,ag,0.821,0.821,0.821,0.821,0.009,0.009,0.009,0.009,7.937,0.585,0.814,0.765,0.815,0.804,0.891,7.3e-05,original,0.05,9,0,0,0,0.0014684200286865234
logreg,ag,0.83,0.83,0.83,0.83,0.013,0.013,0.013,0.013,2.904,0.147,0.813,0.762,0.812,0.8,0.89,8e-06,original,0.05,9,0,0,0,0.0014684200286865234
mlp,ag,0.815,0.815,0.815,0.815,0.019,0.019,0.019,0.019,8.5,49.16,0.779,0.753,0.812,0.805,0.879,3.4e-05,original,0.05,9,0,0,0,0.0014684200286865234
naive_bayes,ag,0.653,0.616,0.616,0.653,0.05,0.066,0.066,0.05,6.142,0.002,0.596,0.4,0.381,0.402,0.69,1e-06,original,0.05,9,0,0,0,0.0014684200286865234
knn,ag,0.764,0.763,0.763,0.764,0.015,0.015,0.015,0.015,7.245,0.001,0.796,0.75,0.803,0.791,0.878,4.6e-05,original,0.05,9,0,0,0,0.0014684200286865234
xgb,ag,0.907,0.907,0.907,0.907,0.02,0.02,0.02,0.02,10.815,8.781,0.767,0.712,0.767,0.751,0.849,6e-06,latent,0.05,9,0,0,0,0.0014684200286865234
rf,ag,0.89,0.89,0.89,0.89,0.023,0.023,0.023,0.023,31.492,5.098,0.778,0.749,0.807,0.798,0.865,5e-05,latent,0.05,9,0,0,0,0.0014684200286865234
